entity_id,entity_type,season,season_type,minutes,off_poss,def_poss,drives,drive_fgm,drive_fga,drive_ftm,drive_fta,drive_points,drive_passes,drive_assists,drive_turnovers,drive_fouls,passes_made,passes_received,assists,ft_assists,secondary_assists,potential_assists,adj_assists,assist_pts,steals,blocks,def_rim_fgm,def_rim_fga,touches,front_court_touches,time_of_poss,elbow_touches,elbow_touch_fgm,elbow_touch_fga,elbow_touch_ftm,elbow_touch_fta,elbow_touch_points,elbow_touch_passes,elbow_touch_assists,elbow_touch_turnovers,elbow_touch_fouls,paint_touches,paint_touch_fgm,paint_touch_fga,paint_touch_ftm,paint_touch_fta,paint_touch_points,paint_touch_passes,paint_touch_assists,paint_touch_turnovers,paint_touch_fouls,post_touches,post_touch_fgm,post_touch_fga,post_touch_ftm,post_touch_fta,post_touch_points,post_touch_passes,post_touch_assists,post_touch_turnovers,post_touch_fouls,oreb,oreb_contest,oreb_uncontest,oreb_chances,oreb_chance_defer,dreb,dreb_contest,dreb_uncontest,dreb_chances,dreb_chance_defer,feet,miles,miles_off,miles_def
1628962,player,2023-24,RegularSeason,112.82,234,232,2,2,2,0,0,4,0,0,0,0,71,55,3,0,0,3,3,6,1,6,12,20,103,60,2.9,9,0,3,1,2,1,4,0,1,1,28,12,16,3,10,27,5,0,1,5,2,1,1,0,0,2,0,0,1,0,11,6,5,17,0,21,6,14,32,3,43444,8.24,4.31,3.94
1631262,player,2023-24,RegularSeason,149.29,326,317,32,8,19,1,2,17,9,2,2,1,144,171,16,1,3,28,20,43,3,1,14,18,226,111,14.0,2,0,1,0,0,0,1,0,0,0,10,4,6,1,2,10,2,0,0,1,0,0,0,0,0,0,0,0,0,0,10,6,4,17,0,16,8,7,25,1,61265,11.61,6.15,5.46
1630169,player,2023-24,RegularSeason,2223.53,4739,4698,833,182,319,73,87,458,422,126,36,46,4854,4939,752,95,77,1229,918,1963,83,48,103,137,6269,2102,449.8,22,3,7,4,4,10,11,0,2,2,29,8,17,2,2,18,10,1,1,1,1,1,1,0,0,3,0,0,0,0,35,12,23,114,5,236,20,208,352,27,905218,171.42,95.82,75.6
1627826,player,2023-24,RegularSeason,1769.56,3521,3505,17,4,10,3,4,12,3,2,2,2,2169,1282,91,5,15,119,111,236,22,82,189,381,2867,1368,65.9,255,62,103,13,22,139,120,18,13,11,575,245,363,73,106,569,111,13,25,50,98,41,60,11,14,95,24,6,4,7,194,139,52,405,9,423,129,285,660,53,673596,127.57,69.64,57.91
1627853,player,2023-24,RegularSeason,45.16,94,94,8,0,0,0,0,0,7,1,1,0,48,35,4,0,0,13,4,11,2,0,0,1,59,29,2.5,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,8,1,7,12,2,18233,3.45,1.87,1.58
1629216,player,2023-24,RegularSeason,217.65,458,465,23,7,11,3,4,15,10,7,1,1,193,195,21,3,1,39,25,54,9,0,5,7,252,125,12.0,4,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2,7,1,5,1,4,9,1,91374,17.3,8.82,8.49
1631103,player,2023-24,RegularSeason,1565.29,3310,3324,315,88,183,8,10,188,98,18,21,5,1741,1893,155,19,21,273,192,399,27,8,73,100,2531,1348,133.8,34,15,19,5,6,35,11,0,1,2,53,25,36,4,4,54,11,0,2,2,0,0,0,0,0,0,0,0,0,0,27,6,21,76,4,118,13,105,207,17,669757,126.84,68.34,58.54
1641710,player,2023-24,RegularSeason,1164.17,2367,2385,143,21,57,16,26,60,60,18,10,13,1446,1285,91,14,14,195,119,249,35,21,65,105,1820,854,102.6,18,7,13,2,4,16,3,2,0,2,75,28,39,12,16,69,21,4,5,7,0,0,0,0,0,0,0,0,0,0,33,15,18,73,3,105,14,89,167,12,467971,88.63,46.49,42.16
1628973,player,2023-24,RegularSeason,2726.36,5428,5379,1500,382,741,168,194,974,537,138,73,97,4450,5800,519,52,88,924,656,1353,70,13,129,166,6778,2642,661.8,35,8,15,2,2,18,15,2,1,1,30,10,11,2,2,22,14,2,1,1,44,9,27,0,0,19,13,3,1,0,43,3,36,143,8,235,33,197,414,29,1088595,206.12,120.53,85.63
203648,player,2023-24,RegularSeason,155.47,327,325,13,4,9,0,0,8,2,2,1,0,118,122,17,0,0,19,16,42,7,4,6,12,168,111,6.2,5,1,2,0,0,2,2,1,1,0,23,6,10,0,2,12,8,1,3,1,3,1,2,0,0,2,0,0,1,0,7,5,2,18,0,6,3,3,13,2,63872,12.08,6.17,5.95
1629661,player,2023-24,RegularSeason,1573.58,3176,3121,317,62,127,23,30,151,139,39,24,16,1414,1527,136,5,24,244,164,350,48,15,99,145,2195,1453,90.8,22,7,7,0,0,14,13,0,1,0,63,16,27,6,8,38,24,2,5,3,1,0,1,0,0,0,0,0,0,0,55,19,36,128,10,195,31,164,353,45,628707,119.08,65.98,53.12
202711,player,2023-24,RegularSeason,1478.05,2997,2997,362,84,175,44,50,215,124,29,33,25,1014,1509,97,9,12,185,118,254,30,5,94,116,1911,1465,84.1,28,8,16,2,2,19,6,3,3,1,28,13,18,3,4,30,6,2,1,2,28,4,10,4,4,12,12,2,2,2,22,9,13,73,3,130,26,103,218,27,576709,109.23,59.65,49.57
1631173,player,2023-24,RegularSeason,78.7,181,179,11,2,5,0,0,4,4,1,2,0,108,135,12,2,3,23,17,31,8,0,7,8,163,60,10.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,4,0,32878,6.21,3.16,3.07
