entity_id,entity_type,season,season_type,minutes,off_poss,def_poss,drives,drive_fgm,drive_fga,drive_ftm,drive_fta,drive_points,drive_passes,drive_assists,drive_turnovers,drive_fouls,passes_made,passes_received,assists,ft_assists,secondary_assists,potential_assists,adj_assists,assist_pts,steals,blocks,def_rim_fgm,def_rim_fga,touches,front_court_touches,time_of_poss,elbow_touches,elbow_touch_fgm,elbow_touch_fga,elbow_touch_ftm,elbow_touch_fta,elbow_touch_points,elbow_touch_passes,elbow_touch_assists,elbow_touch_turnovers,elbow_touch_fouls,paint_touches,paint_touch_fgm,paint_touch_fga,paint_touch_ftm,paint_touch_fta,paint_touch_points,paint_touch_passes,paint_touch_assists,paint_touch_turnovers,paint_touch_fouls,post_touches,post_touch_fgm,post_touch_fga,post_touch_ftm,post_touch_fta,post_touch_points,post_touch_passes,post_touch_assists,post_touch_turnovers,post_touch_fouls,oreb,oreb_contest,oreb_uncontest,oreb_chances,oreb_chance_defer,dreb,dreb_contest,dreb_uncontest,dreb_chances,dreb_chance_defer,feet,miles,miles_off,miles_def
203914,player,2021-22,RegularSeason,1730.17,3579,3553,224,52,105,7,9,112,88,24,20,4,1083,1453,108,5,17,229,128,268,59,9,55,73,1779,1362,76.1,21,8,13,4,5,19,5,1,1,2,48,16,26,5,6,38,14,2,3,3,0,0,0,0,0,0,0,0,0,0,36,8,28,76,1,86,7,79,150,19,693049,131.23,65.71,65.56
1630570,player,2021-22,RegularSeason,869.35,1808,1821,108,26,47,17,22,70,37,4,7,11,1155,839,81,7,6,164,91,209,25,28,82,132,1530,766,54.6,107,24,47,2,6,52,54,11,2,3,111,52,75,11,14,118,24,5,3,7,31,8,15,6,8,22,10,5,1,4,57,31,26,126,6,142,47,94,244,21,331828,62.88,33.77,29.02
1626144,player,2021-22,RegularSeason,10.98,23,25,5,0,1,1,2,1,3,2,0,1,23,28,4,0,0,5,5,11,1,0,0,1,30,7,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5384,1.02,0.55,0.47
203526,player,2021-22,RegularSeason,1372.03,2766,2772,505,118,240,40,52,284,199,51,29,26,2233,2481,217,21,19,411,258,570,55,3,87,117,2892,1151,231.3,21,3,5,0,0,6,12,1,2,0,41,14,24,2,2,30,13,2,2,1,1,1,1,0,0,2,0,0,0,0,13,4,9,65,6,121,11,109,200,23,552327,104.57,58.21,46.42
1630214,player,2021-22,RegularSeason,700.55,1431,1438,33,5,13,11,16,22,8,0,4,8,896,690,62,6,6,111,74,157,50,15,71,106,1196,687,34.5,141,17,35,9,18,44,93,9,2,9,151,48,84,17,20,115,45,12,8,11,25,5,9,0,0,11,14,1,2,0,66,40,26,143,5,95,31,63,142,13,282242,53.45,28.01,25.46
1628975,player,2021-22,RegularSeason,905.2,1849,1870,82,7,23,1,2,15,52,10,5,1,1151,1082,96,11,13,145,119,246,24,14,49,63,1489,607,84.9,8,2,3,1,2,5,4,2,0,1,11,2,3,0,0,4,7,1,1,0,1,0,1,0,0,0,0,0,0,0,14,1,13,29,1,96,11,84,147,11,375725,71.17,35.69,35.52
1629117,player,2021-22,RegularSeason,356.7,743,726,26,8,15,2,2,19,7,2,2,1,280,213,14,1,3,29,18,39,5,10,43,65,426,236,11.6,30,5,9,3,6,13,17,1,1,3,79,24,42,14,18,63,23,4,2,7,3,0,0,2,2,2,2,0,0,1,37,30,8,83,4,58,22,36,93,6,142547,27.01,14.25,12.72
1630206,player,2021-22,RegularSeason,119.29,267,268,18,4,8,2,4,10,7,2,1,2,94,109,8,1,1,13,10,18,4,3,10,17,152,86,6.7,0,0,0,0,0,0,0,0,0,0,8,1,3,0,0,2,3,1,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,4,0,14,0,14,19,2,49563,9.38,4.72,4.66
203082,player,2021-22,RegularSeason,1448.24,2994,2976,245,70,135,42,46,191,62,18,18,23,1070,1351,116,11,14,234,142,299,28,12,64,81,1816,1307,81.9,19,5,11,0,0,10,5,4,2,0,18,9,12,0,0,18,4,3,1,0,0,0,0,0,0,0,0,0,0,0,20,6,14,53,2,141,19,122,204,12,572238,108.36,59.66,48.69
201988,player,2021-22,RegularSeason,2345.7,4815,4759,210,23,60,8,8,57,127,32,10,4,2068,2446,183,18,22,311,220,442,51,17,72,93,3029,1773,135.2,11,4,6,0,0,8,4,0,1,0,18,7,11,0,0,15,6,3,1,0,0,0,0,0,0,0,0,0,0,0,18,3,15,57,0,137,16,121,234,18,949709,179.89,95.35,84.5
1630612,player,2021-22,RegularSeason,62.73,123,122,29,3,11,1,2,7,14,2,2,1,103,115,12,0,1,16,13,28,1,0,0,0,135,63,11.1,1,0,0,0,0,0,1,1,0,0,2,2,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,6,0,4,0,4,6,1,25163,4.75,2.68,2.09
1627780,player,2021-22,RegularSeason,1233.8,2466,2510,30,5,9,2,4,12,16,2,2,2,1121,893,63,6,17,149,87,168,94,22,55,89,1562,904,42.7,46,18,23,0,0,36,19,2,3,0,210,102,127,14,20,219,61,9,7,10,18,3,3,2,2,8,13,2,0,1,72,52,20,177,6,174,44,128,292,28,516756,97.91,48.15,49.75
1630533,player,2021-22,RegularSeason,1321.15,2770,2782,76,19,42,5,6,43,24,8,4,3,716,897,65,10,10,110,83,168,34,11,70,92,1205,821,38.4,27,10,14,2,6,22,9,2,1,3,76,42,51,7,12,93,12,3,6,6,3,1,1,0,0,2,2,1,0,0,26,8,15,62,6,103,13,89,150,13,505514,95.76,49.71,45.98
1629150,player,2021-22,RegularSeason,18.22,40,39,1,0,0,0,0,0,1,1,0,0,22,9,2,0,0,3,2,4,1,0,0,1,31,14,0.7,2,0,0,0,0,0,2,1,0,0,9,0,5,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,8,6,1,13,0,7,4,3,7,0,7569,1.44,0.77,0.66
203107,player,2021-22,RegularSeason,905.98,1802,1825,246,28,68,20,25,81,149,40,13,13,1579,1558,184,27,19,364,233,494,29,5,54,74,1915,813,140.8,14,0,1,1,2,1,11,2,1,1,58,15,27,2,2,33,25,6,2,1,2,1,1,0,0,2,1,1,0,0,27,13,14,75,7,99,10,88,140,15,382069,72.34,39.08,33.32
2207,player,2021-22,RegularSeason,1.95,5,5,1,0,0,0,0,0,1,0,0,0,4,5,0,0,0,0,0,0,0,0,0,0,5,3,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,799,0.15,0.1,0.06
1629629,player,2021-22,RegularSeason,1012.26,2053,2071,219,53,111,43,48,155,59,9,19,24,589,857,48,4,10,87,62,123,47,15,67,84,1139,823,47.8,26,4,15,4,4,12,8,4,1,2,32,11,21,6,6,28,8,6,0,3,0,0,0,0,0,0,0,0,0,0,25,6,19,52,0,80,11,69,129,10,408653,77.41,40.53,36.86
203501,player,2021-22,RegularSeason,1245.0,2455,2452,109,24,57,22,28,73,32,9,4,14,1275,1388,92,14,11,169,117,244,38,6,63,93,1938,1201,77.5,23,4,7,2,2,12,14,1,0,1,32,14,20,4,4,32,10,0,0,2,4,1,1,0,0,2,3,1,0,0,13,5,8,43,2,143,40,102,224,16,468005,88.64,48.24,40.4
1627739,player,2021-22,RegularSeason,336.35,687,693,126,20,43,9,10,53,58,16,15,5,652,650,79,7,2,149,88,202,23,3,28,38,819,306,61.8,8,2,4,0,0,4,3,1,0,0,11,4,6,0,0,8,3,1,2,0,13,6,7,4,4,16,3,0,1,2,9,4,5,24,5,40,8,32,82,11,135784,25.71,13.13,12.56
1626164,player,2021-22,RegularSeason,2311.09,4799,4788,649,154,335,82,93,402,210,48,37,46,1892,3172,325,20,51,566,383,789,77,26,127,203,3767,2210,281.1,100,27,53,4,4,60,40,9,2,1,110,36,56,8,10,84,35,5,8,4,50,9,21,3,4,22,23,3,2,2,42,18,23,121,5,290,43,242,480,39,872765,165.31,90.17,75.09
201145,player,2021-22,RegularSeason,1848.94,3740,3762,111,34,58,38,47,110,19,5,6,24,1449,1544,96,2,15,171,111,226,28,27,127,199,2153,1464,64.6,121,35,52,12,14,85,55,10,4,7,237,98,146,39,44,246,48,10,14,22,99,29,54,15,18,77,25,4,6,9,41,28,14,114,4,190,46,139,295,26,660009,125.01,65.4,59.57
203939,player,2021-22,RegularSeason,1798.21,3462,3480,43,11,24,4,4,29,15,4,0,2,1903,1402,97,5,17,152,121,249,37,39,197,314,2477,1458,62.6,157,21,48,16,22,64,86,19,7,11,521,223,294,82,99,556,130,21,17,50,11,6,8,2,2,15,1,0,0,1,173,97,78,413,11,231,69,162,435,36,719437,136.22,74.13,62.13
1628372,player,2021-22,RegularSeason,638.56,1308,1311,282,45,104,15,24,109,142,39,19,12,1214,1286,132,15,16,295,163,356,45,12,35,49,1537,544,124.5,10,2,5,1,2,5,4,1,0,1,24,7,14,4,6,18,6,1,0,3,0,0,0,0,0,0,0,0,0,0,20,10,10,55,3,68,9,59,115,10,251786,47.7,25.02,22.65
1629641,player,2021-22,RegularSeason,770.93,1549,1561,95,23,51,10,16,58,27,5,5,8,478,426,21,1,1,51,23,54,22,16,34,62,719,447,22.9,14,2,7,0,0,4,7,0,0,0,44,17,24,4,6,39,16,2,1,3,1,1,1,0,0,3,0,0,0,0,30,13,16,56,7,78,25,53,128,9,309254,58.57,30.29,28.25
1629658,player,2021-22,RegularSeason,239.56,483,484,48,9,23,3,6,23,18,4,2,3,389,278,17,4,2,39,23,50,6,5,16,25,505,291,15.8,10,2,3,1,2,5,4,0,1,1,39,19,28,0,2,38,6,1,3,1,6,3,5,0,0,6,1,1,0,0,30,17,13,55,0,54,11,43,85,9,97970,18.55,10.17,8.39
1629632,player,2021-22,RegularSeason,1674.95,3390,3394,420,93,187,31,36,220,179,41,29,18,1913,2176,176,16,37,285,227,423,29,11,123,172,2749,1215,173.4,27,8,8,2,2,19,17,0,0,1,18,4,6,2,2,10,9,0,1,1,0,0,0,0,0,0,0,0,0,0,17,5,13,67,2,165,34,131,277,24,635523,120.34,64.24,56.12
1630205,player,2021-22,RegularSeason,1014.93,2000,2016,152,46,93,14,18,108,37,7,11,9,818,692,44,5,4,104,53,124,31,18,65,104,1244,788,47.3,21,4,11,0,0,9,9,1,1,0,89,28,53,7,8,65,26,6,4,4,11,3,8,0,0,6,3,0,0,0,47,28,19,105,5,117,24,92,211,27,399224,75.59,39.5,36.09
1628238,player,2021-22,RegularSeason,5.45,14,13,0,0,0,0,0,0,0,0,0,0,6,10,0,0,0,0,0,0,1,0,1,1,14,5,0.6,0,0,0,0,0,0,0,0,0,0,3,2,2,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,0,1,1,0,1,0,2329,0.44,0.25,0.19
204038,player,2021-22,RegularSeason,106.69,219,222,8,1,2,0,0,2,5,3,1,0,103,101,12,0,0,14,12,29,1,0,4,5,143,78,6.7,2,1,2,0,0,2,0,0,0,0,6,1,2,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,10,1,15,3,12,24,1,43883,8.32,4.47,3.82
203145,player,2021-22,RegularSeason,544.63,1145,1152,38,5,15,0,0,10,16,7,5,0,505,408,34,1,4,59,39,84,25,9,39,63,690,388,21.2,14,2,5,0,0,4,8,2,1,0,30,4,16,4,6,13,9,4,2,2,1,0,1,0,0,0,0,0,0,0,13,9,3,36,2,56,6,50,110,15,231378,43.82,22.17,21.71
1630647,player,2021-22,RegularSeason,17.81,40,41,2,0,1,0,0,0,1,0,0,0,25,17,2,1,1,4,4,5,0,0,1,1,33,18,1.2,2,0,0,0,0,0,2,0,0,0,2,0,0,1,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,4,0,5,1,4,5,0,7008,1.32,0.73,0.61
1630602,player,2021-22,RegularSeason,103.67,212,218,9,1,4,4,4,6,3,0,0,2,78,63,4,0,1,7,5,9,2,0,4,6,115,51,3.4,1,1,1,0,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,7,0,15,0,15,19,2,40508,7.67,3.89,3.79
1630547,player,2021-22,RegularSeason,300.97,633,639,81,14,44,12,14,40,26,6,2,7,278,351,26,1,1,44,28,65,7,1,19,24,461,265,26.0,5,1,3,0,0,2,2,1,0,0,30,12,20,0,0,24,7,2,2,0,0,0,0,0,0,0,0,0,0,0,22,11,11,48,1,30,6,24,61,9,127026,24.07,12.68,11.37
1628994,player,2021-22,RegularSeason,19.17,40,42,1,0,1,0,0,0,0,0,0,0,12,12,0,0,0,1,0,0,0,0,5,5,19,12,0.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,5,3,2,8,0,8283,1.56,0.86,0.72
1629661,player,2021-22,RegularSeason,1694.53,3506,3520,193,37,80,22,28,101,77,16,18,14,1429,1383,98,9,12,209,113,236,56,14,113,154,2167,1303,61.3,44,12,17,6,8,30,21,3,2,4,61,25,31,3,4,56,25,1,1,2,2,0,0,0,0,0,2,0,0,0,41,19,22,108,4,225,48,171,350,30,668054,126.54,69.07,57.52
203915,player,2021-22,RegularSeason,1980.5,3946,3949,694,153,309,111,139,438,267,69,32,69,3016,3460,346,27,37,664,410,883,44,13,93,127,4085,1727,349.9,25,4,7,0,0,8,16,1,0,0,29,6,13,3,4,16,10,2,1,2,5,1,1,1,2,3,2,0,0,1,45,24,21,106,5,234,41,194,358,31,727133,137.71,77.99,59.75
1630166,player,2021-22,RegularSeason,1984.06,4010,4029,318,75,152,28,33,180,102,29,32,16,2309,1785,167,22,23,309,212,426,59,44,175,262,3122,1534,127.2,49,12,23,4,4,29,21,10,3,2,112,41,64,19,22,104,28,10,6,10,28,5,12,2,2,14,13,1,0,1,52,28,24,165,4,373,96,275,595,76,790882,149.77,81.53,68.24
1629685,player,2021-22,RegularSeason,459.27,902,912,45,5,10,4,4,15,27,9,5,2,523,379,34,4,5,51,43,85,14,3,21,35,666,446,18.1,2,0,0,0,0,0,2,0,0,0,31,8,12,5,6,21,13,3,1,3,0,0,0,0,0,0,0,0,0,0,21,12,9,39,0,68,17,51,110,14,189945,36.0,19.55,16.45
1630692,player,2021-22,RegularSeason,5.94,9,8,2,0,1,0,0,0,1,0,0,0,11,11,0,0,0,0,0,0,0,0,0,0,14,8,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,2471,0.47,0.26,0.21
203937,player,2021-22,RegularSeason,1483.64,3106,3137,259,66,152,15,22,151,77,17,15,11,1709,1367,183,17,17,325,214,468,77,46,99,161,2336,1211,99.7,79,25,34,6,8,56,38,10,2,4,132,49,86,2,4,101,30,5,8,2,8,1,3,0,0,2,3,2,1,0,69,46,22,168,6,299,84,211,405,21,580155,109.87,58.63,51.16
203482,player,2021-22,RegularSeason,763.77,1580,1568,102,13,30,9,14,37,50,13,8,7,1271,1131,110,14,12,203,133,292,31,19,93,143,1692,1041,57.5,64,12,20,3,4,30,37,7,3,2,142,41,73,19,20,104,40,5,10,9,56,12,20,6,8,30,22,4,5,4,54,36,17,122,1,123,46,73,194,13,287477,54.42,30.31,24.17
201935,player,2021-22,RegularSeason,2419.79,4904,4930,1038,179,382,209,241,593,429,126,73,122,4172,4795,667,74,66,1194,807,1673,83,36,157,219,5934,2020,596.7,11,2,5,0,0,4,4,3,0,0,53,24,37,0,0,52,12,1,2,0,26,3,6,5,6,11,13,3,4,3,55,29,27,232,5,444,74,369,670,57,817038,154.72,85.56,69.2
1629021,player,2021-22,RegularSeason,959.56,1995,1996,111,33,54,29,36,99,28,7,9,18,1439,1283,87,9,3,156,98,240,20,13,81,119,1972,1233,59.8,92,37,48,12,12,90,28,5,5,6,133,54,79,30,34,143,21,3,12,17,28,4,9,0,0,8,16,1,3,0,42,26,15,133,0,190,56,133,297,26,378511,71.74,39.07,32.61
1626174,player,2021-22,RegularSeason,2093.65,4380,4368,300,89,168,43,68,223,70,22,20,33,2608,2219,155,22,25,303,204,423,54,66,236,374,3862,2090,153.9,183,43,78,25,38,113,66,5,12,18,356,151,211,47,76,356,58,11,26,36,147,35,67,24,39,94,37,6,13,19,110,79,31,273,7,577,177,399,827,42,767116,145.25,77.86,67.44
204001,player,2021-22,RegularSeason,1480.6,2944,2930,138,39,78,27,30,108,36,6,8,15,1833,1904,119,5,18,172,142,292,37,84,155,290,2855,1911,81.9,182,43,79,33,38,122,68,17,10,18,316,122,191,65,76,310,58,12,14,36,261,53,115,51,60,158,93,15,11,30,102,71,30,215,9,309,103,208,515,47,541220,102.53,55.63,46.91
1626162,player,2021-22,RegularSeason,1985.41,4124,4151,271,79,165,42,60,204,53,11,18,30,1354,1755,84,4,20,139,108,209,77,31,124,182,2483,1727,82.8,34,17,19,8,8,45,6,2,2,3,112,49,76,15,21,114,16,4,5,10,2,0,1,0,0,0,1,0,0,0,78,45,34,170,4,220,54,167,372,33,770945,146.02,75.88,70.09
1630691,player,2021-22,RegularSeason,176.48,369,370,5,0,2,0,0,0,2,0,0,0,162,137,7,1,2,13,10,19,0,7,21,36,222,129,5.1,2,0,0,0,0,0,2,1,0,0,9,4,5,0,0,8,2,0,1,0,0,0,0,0,0,0,0,0,0,0,6,3,3,14,1,26,7,18,43,4,70903,13.44,7.04,6.39
2617,player,2021-22,RegularSeason,83.22,176,170,1,0,1,0,0,0,0,0,0,0,77,69,4,0,0,10,4,10,1,1,7,9,120,70,3.3,12,3,4,0,0,7,4,0,3,0,24,10,16,2,2,23,3,0,4,1,2,1,2,0,0,2,0,0,0,0,4,4,0,12,0,21,6,15,32,4,30222,5.72,3.2,2.53
201143,player,2021-22,RegularSeason,1974.3,3945,3921,83,20,32,17,19,58,37,8,3,9,2664,2110,231,22,27,380,278,584,48,92,162,289,3357,1996,96.8,151,20,43,6,6,48,97,21,4,3,268,90,135,25,29,212,103,16,8,12,131,29,62,13,16,72,49,18,7,8,106,68,35,215,13,420,141,267,616,46,721351,136.58,73.32,63.32
203903,player,2021-22,RegularSeason,2140.88,4297,4294,799,218,409,54,64,512,272,67,61,32,1679,2404,194,25,27,340,245,515,66,16,109,146,3128,1936,190.8,24,12,16,0,0,24,8,0,0,0,60,22,36,0,0,45,19,4,2,0,12,3,5,0,0,6,3,0,3,0,67,34,33,132,2,206,29,177,351,30,849633,160.97,89.52,71.38
204456,player,2021-22,RegularSeason,652.1,1332,1341,308,54,107,12,12,121,183,42,6,6,1250,1274,131,13,10,279,156,351,30,10,24,33,1565,534,117.9,15,3,7,0,0,6,8,1,0,0,35,12,16,0,0,24,14,3,3,0,0,0,0,0,0,0,0,0,0,0,20,7,13,43,0,70,10,59,121,10,284783,53.95,29.26,24.66
1630271,player,2021-22,RegularSeason,59.85,132,133,9,1,2,0,0,2,7,2,0,0,65,71,11,0,1,15,11,24,1,1,4,4,91,39,6.1,2,0,0,0,0,0,1,0,1,0,4,1,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,4,0,8,3,5,13,1,22856,4.32,2.26,2.06
1629683,player,2021-22,RegularSeason,73.4,153,148,10,3,5,2,2,8,4,1,0,1,69,62,5,0,1,8,6,12,1,1,5,6,99,58,3.7,3,0,1,0,0,0,2,0,0,0,12,6,6,0,0,14,3,1,1,0,1,0,0,0,0,0,0,0,0,0,2,2,0,7,0,12,5,7,15,1,30912,5.86,3.2,2.66
1628392,player,2021-22,RegularSeason,1215.82,2481,2488,77,16,37,13,22,45,22,5,3,11,1596,1380,160,14,11,269,184,407,51,77,152,320,2153,1391,74.1,292,73,109,18,20,170,157,35,9,8,393,151,214,32,49,339,117,22,17,21,26,2,8,2,4,6,12,2,1,2,117,82,33,262,7,214,80,134,388,42,503804,95.44,51.03,44.34
202954,player,2021-22,RegularSeason,319.62,635,643,92,13,31,4,6,33,49,10,8,3,574,572,55,7,6,108,68,146,7,6,15,19,709,300,51.5,7,1,1,2,2,4,4,2,0,1,12,2,2,2,2,6,6,2,2,1,0,0,0,0,0,0,0,0,0,0,6,1,4,22,0,33,4,30,55,5,125031,23.67,12.98,10.7
1630175,player,2021-22,RegularSeason,2059.4,4224,4215,733,128,288,80,93,349,318,69,57,48,3578,4153,369,30,43,724,438,946,46,17,84,119,4953,1611,412.6,19,3,8,2,2,8,9,3,1,0,42,15,25,2,2,33,14,2,1,0,1,1,1,0,0,2,0,0,0,0,32,15,17,105,7,316,45,271,521,63,834157,158.0,88.06,69.89
1630637,player,2021-22,RegularSeason,23.26,52,54,7,1,2,0,0,2,4,2,1,0,29,35,5,1,0,7,6,13,1,0,0,0,42,17,3.7,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,0,2,1,1,4,2,9440,1.79,0.93,0.86
203484,player,2021-22,RegularSeason,2328.77,4725,4728,272,49,120,41,48,144,94,24,25,25,2081,2161,145,17,26,274,188,364,83,26,95,127,3161,2058,125.6,64,17,35,1,2,36,20,5,4,1,77,26,47,16,18,71,14,2,3,7,2,2,2,0,0,4,0,0,0,0,41,19,22,105,5,220,33,186,358,29,889863,168.54,91.92,76.59
1630241,player,2021-22,RegularSeason,57.83,121,117,8,0,0,0,0,0,7,2,0,0,87,91,4,1,2,17,7,10,0,0,7,8,118,67,4.9,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,6,0,6,7,1,24241,4.6,2.5,2.1
203210,player,2021-22,RegularSeason,1085.45,2164,2185,17,2,6,2,2,6,8,2,2,1,1083,900,59,6,4,111,67,158,43,26,78,118,1518,925,34.0,90,16,25,9,10,41,52,5,7,5,223,86,135,52,60,224,42,7,9,29,35,8,14,6,6,23,11,1,4,3,81,57,24,200,3,200,57,138,294,23,419336,79.43,42.82,36.63
1626224,player,2021-22,RegularSeason,1461.75,2939,2957,229,40,87,24,37,106,101,21,11,18,1572,1844,135,12,24,236,169,347,52,10,70,100,2316,1687,98.2,38,12,16,3,4,28,15,5,4,2,57,25,37,3,4,55,12,2,3,1,2,1,1,0,0,2,1,0,0,0,26,13,13,68,3,121,15,105,209,24,564736,106.98,57.95,49.06
203497,player,2021-22,RegularSeason,2120.43,4247,4248,19,4,9,3,6,11,2,1,4,3,1367,1170,72,5,8,114,83,189,45,138,226,458,2224,1369,49.0,185,43,70,48,62,138,61,11,14,30,744,315,417,170,238,811,113,22,40,109,70,11,22,17,22,40,20,3,6,11,241,178,63,559,22,727,206,518,1109,88,804772,152.42,80.26,72.23
1627788,player,2021-22,RegularSeason,1413.77,2849,2851,247,54,113,26,34,136,99,24,10,17,1485,1663,127,12,14,226,151,328,33,9,52,79,2112,1340,106.1,8,2,4,0,0,4,4,0,0,0,36,19,27,4,4,42,5,0,2,2,1,0,0,0,0,0,1,1,0,0,22,6,16,69,4,153,20,132,240,24,570440,108.03,59.31,48.72
1630168,player,2021-22,RegularSeason,992.05,1998,1988,9,6,9,0,0,12,0,0,0,0,917,647,53,8,7,99,63,136,30,60,120,207,1239,736,28.7,105,22,37,17,22,64,50,12,4,11,313,128,179,43,60,307,84,10,13,28,27,8,15,2,2,18,6,1,1,1,115,73,39,210,3,168,63,103,270,28,382957,72.5,38.28,34.23
1627826,player,2021-22,RegularSeason,1851.67,3716,3713,17,7,11,3,4,17,3,0,1,2,2217,1470,120,5,15,202,141,295,36,77,219,387,2973,1533,75.4,345,48,88,25,36,124,206,33,21,17,665,242,368,105,141,597,147,28,43,66,185,56,102,15,22,129,35,10,18,11,217,169,45,503,8,427,171,255,700,70,706255,133.74,71.84,61.95
1630218,player,2021-22,RegularSeason,42.22,88,89,5,0,3,0,0,0,2,0,0,0,29,22,3,0,1,5,4,7,1,1,3,7,48,24,1.8,2,0,1,0,0,0,0,0,1,0,6,1,3,0,0,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,5,3,2,6,0,6,0,6,15,3,17066,3.24,1.7,1.55
1626153,player,2021-22,RegularSeason,1452.52,2896,2919,279,37,90,25,30,100,153,43,15,15,2141,1948,188,14,26,370,228,503,93,19,74,106,2575,929,195.6,11,6,8,0,0,13,3,0,0,0,64,20,27,0,0,43,33,6,2,0,0,0,0,0,0,0,0,0,0,0,50,28,22,103,5,170,23,146,269,25,581451,110.13,59.01,51.09
1630555,player,2021-22,RegularSeason,20.22,38,40,4,0,3,0,0,0,1,1,0,0,28,26,4,2,0,8,6,13,0,0,0,0,34,16,2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,0,2,0,2,2,0,8448,1.6,0.84,0.75
1628973,player,2021-22,RegularSeason,2524.04,4930,4914,1078,286,504,75,83,664,449,96,49,42,3938,4441,377,35,61,801,470,1009,66,3,100,132,5358,2271,426.8,25,7,11,2,2,14,12,1,0,1,28,6,11,2,2,14,15,1,0,1,30,5,14,7,7,17,11,1,1,3,43,15,26,131,16,266,33,233,456,55,975523,184.73,103.09,81.63
1630219,player,2021-22,RegularSeason,219.87,443,442,42,12,20,3,4,28,15,3,3,2,264,269,17,1,2,40,20,50,7,0,18,22,356,159,22.3,4,2,2,0,0,4,1,0,0,0,6,2,5,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,1,10,0,20,1,19,32,7,84480,16.01,8.37,7.62
201976,player,2021-22,RegularSeason,1475.81,3049,3054,328,62,127,43,55,168,156,39,14,28,2348,2288,268,19,22,486,303,677,67,52,74,109,3000,1265,205.3,52,6,11,2,2,15,35,13,3,1,56,15,27,2,4,32,24,12,0,2,2,0,0,0,0,0,2,2,0,0,62,23,35,123,2,178,26,150,303,28,551500,104.44,57.0,47.45
1627884,player,2021-22,RegularSeason,899.42,1852,1858,33,5,16,4,6,15,6,0,6,3,785,468,30,0,2,60,31,72,25,34,74,112,1051,459,24.7,53,12,18,12,12,36,23,4,6,5,123,49,75,16,20,115,29,4,4,10,0,0,0,0,0,0,0,0,0,0,60,36,23,141,5,109,26,80,184,21,363518,68.85,36.57,32.28
1627760,player,2021-22,RegularSeason,12.84,28,28,7,0,2,0,0,0,4,1,1,0,21,24,3,0,1,5,4,8,0,0,1,1,30,10,2.4,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,0,2,2,0,5285,1.0,0.51,0.5
1628396,player,2021-22,RegularSeason,549.08,1130,1132,6,1,4,0,0,2,0,0,1,0,594,341,27,3,3,49,33,74,10,33,64,136,764,387,18.5,80,20,32,5,6,45,40,6,2,3,152,52,85,8,14,114,48,8,6,7,3,1,1,0,0,2,0,0,1,0,67,44,22,144,3,119,45,74,211,21,216932,41.1,21.29,19.79
201572,player,2021-22,RegularSeason,298.42,618,618,12,4,8,2,2,10,1,1,2,1,159,221,6,0,1,13,7,14,8,15,18,50,317,231,7.9,23,2,14,8,8,13,5,0,0,4,60,27,43,6,8,61,6,0,2,3,19,3,8,3,4,9,4,0,1,2,19,13,6,41,2,34,11,23,78,9,112187,21.24,11.21,10.02
202334,player,2021-22,RegularSeason,201.39,398,397,0,0,0,0,0,0,0,0,0,0,258,120,7,0,1,10,8,17,3,9,17,36,287,115,7.8,17,4,6,2,2,10,9,0,1,1,28,9,14,4,6,22,9,0,2,2,0,0,0,0,0,0,0,0,0,0,14,4,10,41,2,50,9,41,75,8,78660,14.88,8.2,6.69
