entity_id,season_year,drives,pts_per_drive,cov_proxy,adj_ast,pva_proxy,elbow_touches,paint_touches,post_touches,total_touches,miv_proxy,oreb,dreb,oreb_contested,dreb_contested,rpv_proxy,def_rim_fgm,def_rim_fga,dsv_proxy,rim_fga,rim_fgm,mid_fga,fg3a,fg3m,total_fga,overall_efg,rim_rate,three_rate,ptv_proxy,off_poss,minutes,stl,blk,data_source,confidence
1628396,2020,,,,,,,,,,,,,,,,,,,183.0,121.0,2.0,3.0,3.0,188.0,0.6728723404255319,0.973404255319149,0.0159574468085106,0.1728723404255319,,,,,shot_zones,high
1628396,2021,,,,,,,,,,,,,,,,,,,173.0,122.0,16.0,3.0,0.0,192.0,0.6614583333333334,0.9010416666666666,0.015625,0.1614583333333333,,,,,shot_zones,high
1628396,2022,6.0,0.3333333333333333,0.0017699115044247,33.0,0.0292035398230088,80.0,152.0,3.0,764.0,0.3075916230366492,67.0,119.0,44.0,45.0,0.2507042253521127,64.0,136.0,0.4705882352941176,,,,,,,,,,,1130.0,549.08,10.0,33.0,tracking,high
1628396,2023,0.0,,0.0,0.0,0.0,0.0,3.0,1.0,56.0,0.0714285714285714,1.0,10.0,1.0,2.0,0.2307692307692307,6.0,7.0,0.8571428571428571,,,,,,,,,,,76.0,32.29,1.0,1.0,tracking,low
1628397,2019,,,,,,,,,,,,,,,,,,,144.0,95.0,53.0,15.0,3.0,212.0,0.5542452830188679,0.6792452830188679,0.070754716981132,0.0542452830188678,,,,,shot_zones,high
1628398,2019,,,,,,,,,,,,,,,,,,,520.0,310.0,144.0,422.0,128.0,1086.0,0.5156537753222836,0.4788213627992633,0.3885819521178637,0.0156537753222836,,,,,shot_zones,high
1628398,2020,,,,,,,,,,,,,,,,,,,251.0,155.0,143.0,272.0,86.0,666.0,0.5015015015015015,0.3768768768768769,0.4084084084084084,0.0015015015015015,,,,,shot_zones,high
1628398,2021,,,,,,,,,,,,,,,,,,,256.0,158.0,117.0,379.0,137.0,752.0,0.5339095744680851,0.3404255319148936,0.5039893617021277,0.033909574468085,,,,,shot_zones,high
1628398,2022,540.0,0.6277777777777778,0.0763169743358847,285.0,0.0641602881584871,76.0,154.0,48.0,3732.0,0.0744908896034298,70.0,491.0,45.0,112.0,0.1725274725274725,167.0,259.0,0.6447876447876448,,,,,,,,,,,4442.0,2204.24,42.0,57.0,tracking,high
1628398,2023,604.0,0.6887417218543046,0.0908892287524579,292.0,0.0637972471050906,62.0,115.0,44.0,3795.0,0.0582345191040843,55.0,408.0,27.0,96.0,0.1691884456671251,121.0,198.0,0.6111111111111112,,,,,,,,,,,4577.0,2238.88,36.0,29.0,tracking,high
1628398,2024,783.0,0.6756066411238825,0.1091396740251702,350.0,0.072209614194347,108.0,157.0,51.0,4053.0,0.077966938070565,62.0,403.0,29.0,88.0,0.1519480519480519,195.0,289.0,0.6747404844290658,,,,,,,,,,,4847.0,2281.16,37.0,49.0,tracking,high
1628399,2019,,,,,,,,,,,,,,,,,,,8.0,5.0,0.0,10.0,4.0,18.0,0.6111111111111112,0.4444444444444444,0.5555555555555556,0.1111111111111111,,,,,shot_zones,low
1628400,2019,,,,,,,,,,,,,,,,,,,53.0,34.0,16.0,89.0,28.0,158.0,0.5126582278481012,0.3354430379746835,0.5632911392405063,0.0126582278481012,,,,,shot_zones,high
1628400,2020,,,,,,,,,,,,,,,,,,,52.0,25.0,17.0,127.0,48.0,196.0,0.5306122448979592,0.2653061224489796,0.6479591836734694,0.0306122448979592,,,,,shot_zones,high
1628400,2021,,,,,,,,,,,,,,,,,,,44.0,27.0,19.0,158.0,58.0,221.0,0.5339366515837104,0.1990950226244343,0.7149321266968326,0.0339366515837104,,,,,shot_zones,high
1628400,2022,28.0,0.5357142857142857,0.0182038834951456,11.0,0.0133495145631067,11.0,43.0,5.0,408.0,0.1446078431372549,27.0,47.0,16.0,13.0,0.213235294117647,23.0,32.0,0.71875,,,,,,,,,,,824.0,405.87,7.0,6.0,tracking,high
1628401,2019,,,,,,,,,,,,,,,,,,,256.0,143.0,145.0,142.0,48.0,543.0,0.5230202578268877,0.4714548802946593,0.2615101289134438,0.0230202578268876,,,,,shot_zones,high
1628401,2020,,,,,,,,,,,,,,,,,,,233.0,128.0,98.0,215.0,79.0,546.0,0.532051282051282,0.4267399267399267,0.3937728937728937,0.032051282051282,,,,,shot_zones,high
1628401,2021,,,,,,,,,,,,,,,,,,,150.0,82.0,60.0,242.0,84.0,452.0,0.504424778761062,0.331858407079646,0.5353982300884956,0.0044247787610619,,,,,shot_zones,high
1628401,2022,770.0,0.4948051948051948,0.0849119679072877,441.0,0.0982839313572542,27.0,50.0,1.0,3882.0,0.0200927357032457,38.0,222.0,18.0,50.0,0.1413721413721413,120.0,218.0,0.5504587155963303,,,,,,,,,,,4487.0,2198.8,64.0,58.0,tracking,high
1628401,2023,500.0,0.594,0.0629370629370629,380.0,0.0805255350709896,45.0,89.0,3.0,3906.0,0.0350742447516641,52.0,241.0,24.0,54.0,0.1439114391143911,172.0,269.0,0.6394052044609665,,,,,,,,,,,4719.0,2319.32,54.0,76.0,tracking,high
1628401,2024,459.0,0.599128540305011,0.0573873121869783,443.0,0.0924457429048414,38.0,85.0,3.0,4462.0,0.0282384580905423,49.0,256.0,23.0,46.0,0.1114701130856219,159.0,277.0,0.5740072202166066,,,,,,,,,,,4792.0,2346.47,74.0,86.0,tracking,high
1628402,2019,,,,,,,,,,,,,,,,,,,209.0,118.0,69.0,170.0,53.0,448.0,0.4921875,0.4665178571428571,0.3794642857142857,-0.0078125,,,,,shot_zones,high
1628402,2020,,,,,,,,,,,,,,,,,,,122.0,58.0,61.0,139.0,44.0,322.0,0.4720496894409938,0.3788819875776397,0.4316770186335403,-0.0279503105590062,,,,,shot_zones,high
1628402,2021,,,,,,,,,,,,,,,,,,,103.0,58.0,40.0,150.0,61.0,293.0,0.5614334470989761,0.3515358361774744,0.5119453924914675,0.0614334470989761,,,,,shot_zones,high
1628402,2022,185.0,0.6432432432432432,0.0498116366680619,69.0,0.0288823775638342,23.0,36.0,0.0,1416.0,0.0416666666666666,19.0,68.0,3.0,20.0,0.1223404255319148,67.0,96.0,0.6979166666666666,,,,,,,,,,,2389.0,1164.0,27.0,9.0,tracking,high
1628402,2023,1.0,0.0,0.0,1.0,0.1111111111111111,0.0,1.0,0.0,10.0,0.1,1.0,1.0,1.0,0.0,0.2,0.0,0.0,,,,,,,,,,,,9.0,5.05,0.0,0.0,tracking,low
1628403,2019,,,,,,,,,,,,,,,,,,,34.0,16.0,12.0,7.0,1.0,53.0,0.3490566037735849,0.6415094339622641,0.1320754716981132,-0.1509433962264151,,,,,shot_zones,high
1628403,2020,,,,,,,,,,,,,,,,,,,36.0,25.0,9.0,2.0,0.0,47.0,0.5957446808510638,0.7659574468085106,0.0425531914893617,0.0957446808510638,,,,,shot_zones,low
1628404,2019,,,,,,,,,,,,,,,,,,,145.0,87.0,45.0,274.0,92.0,464.0,0.5064655172413793,0.3125,0.5905172413793104,0.0064655172413793,,,,,shot_zones,high
1628404,2020,,,,,,,,,,,,,,,,,,,142.0,94.0,31.0,351.0,121.0,524.0,0.541030534351145,0.2709923664122137,0.6698473282442748,0.041030534351145,,,,,shot_zones,high
1628404,2021,,,,,,,,,,,,,,,,,,,124.0,76.0,26.0,193.0,63.0,343.0,0.532069970845481,0.3615160349854227,0.5626822157434402,0.032069970845481,,,,,shot_zones,high
1628404,2022,352.0,0.6278409090909091,0.0621135469364811,258.0,0.072512647554806,35.0,85.0,8.0,2933.0,0.0436413228775997,60.0,322.0,32.0,77.0,0.1689922480620155,118.0,160.0,0.7375,,,,,,,,,,,3558.0,1756.91,61.0,13.0,tracking,high
1628404,2023,304.0,0.4868421052631579,0.0296771606176057,353.0,0.0707840385001002,51.0,141.0,3.0,3323.0,0.0586819139331929,142.0,451.0,81.0,106.0,0.1836935166994106,177.0,250.0,0.708,,,,,,,,,,,4987.0,2454.09,88.0,21.0,tracking,high
1628404,2024,430.0,0.4186046511627907,0.0339814989616764,392.0,0.0740041532943175,65.0,150.0,7.0,4495.0,0.0493882091212458,128.0,547.0,55.0,126.0,0.1553648068669527,192.0,277.0,0.6931407942238267,,,,,,,,,,,5297.0,2706.81,75.0,23.0,tracking,high
1628405,2019,,,,,,,,,,,,,,,,,,,64.0,38.0,6.0,3.0,0.0,73.0,0.5342465753424658,0.8767123287671232,0.0410958904109589,0.0342465753424657,,,,,shot_zones,high
1628405,2020,,,,,,,,,,,,,,,,,,,14.0,10.0,0.0,1.0,1.0,15.0,0.7666666666666667,0.9333333333333332,0.0666666666666666,0.2666666666666667,,,,,shot_zones,low
1628407,2019,,,,,,,,,,,,,,,,,,,115.0,65.0,54.0,87.0,38.0,256.0,0.546875,0.44921875,0.33984375,0.046875,,,,,shot_zones,high
1628407,2020,,,,,,,,,,,,,,,,,,,124.0,50.0,53.0,67.0,19.0,244.0,0.3872950819672131,0.5081967213114754,0.2745901639344262,-0.1127049180327868,,,,,shot_zones,high
1628407,2021,,,,,,,,,,,,,,,,,,,325.0,161.0,193.0,206.0,59.0,724.0,0.444060773480663,0.4488950276243094,0.2845303867403315,-0.055939226519337,,,,,shot_zones,high
1628408,2019,,,,,,,,,,,,,,,,,,,8.0,6.0,5.0,8.0,2.0,21.0,0.4285714285714285,0.3809523809523809,0.3809523809523809,-0.0714285714285714,,,,,shot_zones,low
1628408,2020,,,,,,,,,,,,,,,,,,,57.0,28.0,50.0,49.0,17.0,156.0,0.4711538461538461,0.3653846153846153,0.3141025641025641,-0.0288461538461538,,,,,shot_zones,high
1628408,2021,,,,,,,,,,,,,,,,,,,147.0,80.0,56.0,148.0,47.0,351.0,0.4829059829059829,0.4188034188034188,0.4216524216524216,-0.017094017094017,,,,,shot_zones,high
1628408,2022,45.0,0.4,0.0265095729013254,35.0,0.0515463917525773,14.0,22.0,1.0,524.0,0.0706106870229007,14.0,49.0,6.0,11.0,0.17,16.0,27.0,0.5925925925925926,,,,,,,,,,,679.0,340.48,11.0,6.0,tracking,high
1628408,2023,18.0,0.3333333333333333,0.0365853658536585,16.0,0.0975609756097561,2.0,1.0,0.0,175.0,0.0171428571428571,1.0,13.0,0.0,4.0,0.1481481481481481,5.0,7.0,0.7142857142857143,,,,,,,,,,,164.0,79.37,6.0,1.0,tracking,low
1628410,2019,,,,,,,,,,,,,,,,,,,31.0,12.0,6.0,27.0,7.0,64.0,0.3984375,0.484375,0.421875,-0.1015625,,,,,shot_zones,high
1628410,2020,,,,,,,,,,,,,,,,,,,77.0,45.0,11.0,53.0,14.0,141.0,0.4822695035460992,0.5460992907801419,0.375886524822695,-0.0177304964539007,,,,,shot_zones,high
1628410,2021,,,,,,,,,,,,,,,,,,,181.0,110.0,14.0,88.0,35.0,283.0,0.5848056537102474,0.6395759717314488,0.3109540636042402,0.0848056537102474,,,,,shot_zones,high
1628410,2023,230.0,0.5304347826086957,0.0796344647519582,89.0,0.0580939947780678,14.0,33.0,0.0,1238.0,0.0379644588045234,13.0,66.0,5.0,9.0,0.0833333333333333,40.0,56.0,0.7142857142857143,,,,,,,,,,,1532.0,736.16,31.0,10.0,tracking,high
1628411,2019,,,,,,,,,,,,,,,,,,,126.0,59.0,69.0,79.0,29.0,274.0,0.4653284671532847,0.4598540145985401,0.2883211678832116,-0.0346715328467153,,,,,shot_zones,high
1628411,2020,,,,,,,,,,,,,,,,,,,90.0,48.0,60.0,82.0,28.0,232.0,0.4784482758620689,0.3879310344827586,0.3534482758620689,-0.021551724137931,,,,,shot_zones,high
1628411,2021,,,,,,,,,,,,,,,,,,,55.0,27.0,6.0,41.0,5.0,102.0,0.3578431372549019,0.5392156862745098,0.4019607843137255,-0.142156862745098,,,,,shot_zones,high
1628411,2022,7.0,0.8571428571428571,0.0372670807453416,0.0,0.0,0.0,1.0,0.0,90.0,0.0111111111111111,3.0,10.0,2.0,3.0,0.2083333333333333,12.0,14.0,0.8571428571428571,,,,,,,,,,,161.0,82.21,1.0,0.0,tracking,low
1628412,2019,,,,,,,,,,,,,,,,,,,67.0,41.0,38.0,64.0,14.0,169.0,0.4615384615384615,0.3964497041420118,0.378698224852071,-0.0384615384615384,,,,,shot_zones,high
1628412,2020,,,,,,,,,,,,,,,,,,,22.0,13.0,7.0,21.0,6.0,50.0,0.52,0.44,0.42,0.02,,,,,shot_zones,high
1628412,2021,,,,,,,,,,,,,,,,,,,18.0,7.0,1.0,5.0,2.0,24.0,0.4166666666666667,0.75,0.2083333333333333,-0.0833333333333333,,,,,shot_zones,low
1628413,2019,,,,,,,,,,,,,,,,,,,57.0,42.0,9.0,94.0,33.0,160.0,0.596875,0.35625,0.5875,0.096875,,,,,shot_zones,high
1628413,2020,,,,,,,,,,,,,,,,,,,7.0,4.0,0.0,4.0,0.0,11.0,0.3636363636363636,0.6363636363636364,0.3636363636363636,-0.1363636363636363,,,,,shot_zones,low
1628414,2019,,,,,,,,,,,,,,,,,,,32.0,14.0,1.0,15.0,3.0,48.0,0.3854166666666667,0.6666666666666666,0.3125,-0.1145833333333333,,,,,shot_zones,low
1628414,2020,,,,,,,,,,,,,,,,,,,7.0,4.0,0.0,4.0,2.0,11.0,0.6363636363636364,0.6363636363636364,0.3636363636363636,0.1363636363636363,,,,,shot_zones,low
1628414,2021,,,,,,,,,,,,,,,,,,,19.0,7.0,4.0,22.0,6.0,45.0,0.3777777777777777,0.4222222222222222,0.4888888888888889,-0.1222222222222222,,,,,shot_zones,low
1628415,2019,,,,,,,,,,,,,,,,,,,58.0,27.0,24.0,40.0,15.0,122.0,0.4631147540983606,0.4754098360655737,0.3278688524590163,-0.0368852459016393,,,,,shot_zones,high
1628415,2020,,,,,,,,,,,,,,,,,,,326.0,149.0,328.0,412.0,147.0,1066.0,0.4770168855534709,0.3058161350844278,0.3864915572232645,-0.022983114446529,,,,,shot_zones,high
1628415,2021,,,,,,,,,,,,,,,,,,,320.0,159.0,338.0,372.0,128.0,1030.0,0.4815533980582524,0.3106796116504854,0.3611650485436893,-0.0184466019417475,,,,,shot_zones,high
1628415,2022,274.0,0.7299270072992701,0.1126126126126126,102.0,0.0574324324324324,28.0,35.0,19.0,1394.0,0.0588235294117647,27.0,72.0,11.0,13.0,0.123076923076923,42.0,56.0,0.75,,,,,,,,,,,1776.0,860.56,33.0,6.0,tracking,high
1628415,2023,460.0,0.7108695652173913,0.0708252111760883,223.0,0.0482997617500541,31.0,58.0,12.0,3006.0,0.0335994677312042,45.0,199.0,16.0,30.0,0.0972515856236786,88.0,124.0,0.7096774193548387,,,,,,,,,,,4617.0,2214.27,65.0,16.0,tracking,high
1628415,2024,322.0,0.6863354037267081,0.0486355633802816,155.0,0.0341109154929577,49.0,97.0,58.0,2409.0,0.0846824408468244,53.0,193.0,25.0,45.0,0.1464435146443514,123.0,176.0,0.6988636363636364,,,,,,,,,,,4544.0,2226.8,64.0,10.0,tracking,high
1628416,2019,,,,,,,,,,,,,,,,,,,92.0,48.0,40.0,132.0,44.0,264.0,0.4886363636363636,0.3484848484848485,0.5,-0.0113636363636363,,,,,shot_zones,high
1628416,2023,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,7.0,0.1428571428571428,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,,,,,,,,,,,17.0,8.25,0.0,0.0,tracking,low
1628417,2019,,,,,,,,,,,,,,,,,,,58.0,34.0,10.0,39.0,10.0,107.0,0.4859813084112149,0.5420560747663551,0.3644859813084112,-0.014018691588785,,,,,shot_zones,high
1628418,2019,,,,,,,,,,,,,,,,,,,317.0,233.0,72.0,95.0,33.0,484.0,0.6518595041322314,0.6549586776859504,0.1962809917355372,0.1518595041322313,,,,,shot_zones,high
1628418,2020,,,,,,,,,,,,,,,,,,,221.0,160.0,104.0,91.0,37.0,416.0,0.6237980769230769,0.53125,0.21875,0.1237980769230768,,,,,shot_zones,high
1628418,2021,,,,,,,,,,,,,,,,,,,56.0,47.0,14.0,21.0,9.0,91.0,0.6978021978021978,0.6153846153846154,0.2307692307692307,0.1978021978021977,,,,,shot_zones,high
1628418,2022,10.0,0.6,0.0068104426787741,29.0,0.0329171396140749,50.0,100.0,32.0,710.0,0.2563380281690141,26.0,82.0,21.0,21.0,0.2222222222222222,46.0,85.0,0.5411764705882353,,,,,,,,,,,881.0,439.13,6.0,21.0,tracking,high
1628418,2023,18.0,0.8333333333333334,0.0066755674232309,41.0,0.0182465509568313,138.0,287.0,31.0,1580.0,0.2886075949367088,86.0,253.0,57.0,97.0,0.2592592592592592,171.0,250.0,0.684,,,,,,,,,,,2247.0,1081.5,16.0,30.0,tracking,high
1628418,2024,12.0,0.75,0.010204081632653,23.0,0.0260770975056689,52.0,122.0,19.0,658.0,0.2933130699088146,40.0,98.0,29.0,37.0,0.2933333333333333,70.0,103.0,0.6796116504854369,,,,,,,,,,,882.0,441.39,10.0,16.0,tracking,high
1628419,2021,,,,,,,,,,,,,,,,,,,16.0,13.0,4.0,13.0,4.0,33.0,0.6363636363636364,0.4848484848484848,0.3939393939393939,0.1363636363636363,,,,,shot_zones,low
1628419,2022,0.0,,0.0,3.0,0.0348837209302325,5.0,9.0,1.0,61.0,0.2459016393442623,2.0,4.0,2.0,1.0,0.2307692307692307,3.0,5.0,0.6,,,,,,,,,,,86.0,43.3,1.0,1.0,tracking,low
1628420,2019,,,,,,,,,,,,,,,,,,,237.0,135.0,235.0,226.0,94.0,698.0,0.5630372492836676,0.3395415472779369,0.3237822349570201,0.0630372492836676,,,,,shot_zones,high
1628420,2020,,,,,,,,,,,,,,,,,,,198.0,110.0,196.0,172.0,65.0,566.0,0.5167844522968198,0.3498233215547703,0.303886925795053,0.0167844522968197,,,,,shot_zones,high
1628420,2021,,,,,,,,,,,,,,,,,,,151.0,86.0,98.0,133.0,51.0,382.0,0.5458115183246073,0.3952879581151832,0.3481675392670157,0.0458115183246072,,,,,shot_zones,high
1628420,2022,310.0,0.6161290322580645,0.042144748455428,414.0,0.0913503971756398,58.0,78.0,0.0,4548.0,0.0299032541776605,27.0,199.0,7.0,23.0,0.0847457627118644,78.0,108.0,0.7222222222222222,,,,,,,,,,,4532.0,2238.93,55.0,14.0,tracking,high
1628420,2023,330.0,0.5878787878787879,0.0561667631731326,400.0,0.115807759119861,12.0,19.0,1.0,3590.0,0.0089136490250696,26.0,184.0,10.0,18.0,0.0795454545454545,75.0,110.0,0.6818181818181818,,,,,,,,,,,3454.0,1696.1,43.0,13.0,tracking,high
1628420,2024,98.0,0.3571428571428571,0.0363825363825363,78.0,0.081081081081081,6.0,5.0,0.0,935.0,0.0117647058823529,7.0,50.0,2.0,3.0,0.0485436893203883,22.0,31.0,0.7096774193548387,,,,,,,,,,,962.0,476.07,19.0,9.0,tracking,high
1628421,2019,,,,,,,,,,,,,,,,,,,22.0,15.0,8.0,2.0,0.0,32.0,0.59375,0.6875,0.0625,0.09375,,,,,shot_zones,low
1628422,2019,,,,,,,,,,,,,,,,,,,145.0,73.0,206.0,338.0,123.0,689.0,0.5014513788098693,0.2104499274310595,0.490566037735849,0.0014513788098693,,,,,shot_zones,high
1628422,2020,,,,,,,,,,,,,,,,,,,49.0,28.0,78.0,163.0,59.0,290.0,0.5155172413793103,0.1689655172413793,0.5620689655172414,0.0155172413793103,,,,,shot_zones,high
1628422,2021,,,,,,,,,,,,,,,,,,,70.0,46.0,64.0,157.0,46.0,291.0,0.4879725085910653,0.2405498281786941,0.5395189003436426,-0.0120274914089347,,,,,shot_zones,high
1628422,2022,3.0,1.3333333333333333,0.1111111111111111,1.0,0.0277777777777777,0.0,0.0,0.0,21.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,36.0,20.55,0.0,0.0,tracking,low
1628424,2023,4.0,0.5,0.0344827586206896,6.0,0.1034482758620689,0.0,1.0,0.0,42.0,0.0238095238095238,1.0,3.0,1.0,1.0,0.3333333333333333,1.0,4.0,0.25,,,,,,,,,,,58.0,27.77,0.0,2.0,tracking,low
1628424,2024,14.0,0.5714285714285714,0.0592592592592592,16.0,0.1185185185185185,1.0,1.0,0.0,141.0,0.0141843971631205,1.0,6.0,0.0,2.0,0.1333333333333333,4.0,5.0,0.8,,,,,,,,,,,135.0,67.44,6.0,2.0,tracking,low
1628425,2019,,,,,,,,,,,,,,,,,,,145.0,84.0,19.0,146.0,52.0,310.0,0.5483870967741935,0.4677419354838709,0.4709677419354838,0.0483870967741935,,,,,shot_zones,high
1628425,2020,,,,,,,,,,,,,,,,,,,89.0,43.0,31.0,136.0,44.0,256.0,0.45703125,0.34765625,0.53125,-0.04296875,,,,,shot_zones,high
1628425,2021,,,,,,,,,,,,,,,,,,,102.0,55.0,16.0,211.0,89.0,329.0,0.5851063829787234,0.3100303951367781,0.6413373860182371,0.0851063829787234,,,,,shot_zones,high
1628425,2022,74.0,0.4054054054054054,0.02360346184107,44.0,0.034618410700236,7.0,30.0,0.0,857.0,0.043173862310385,26.0,123.0,17.0,21.0,0.1461538461538461,45.0,62.0,0.7258064516129032,,,,,,,,,,,1271.0,628.42,14.0,7.0,tracking,high
1628425,2023,0.0,,0.0,2.0,0.0338983050847457,0.0,3.0,0.0,24.0,0.125,3.0,5.0,1.0,0.0,0.0909090909090909,0.0,0.0,,,,,,,,,,,,59.0,24.37,3.0,0.0,tracking,low
1628426,2024,24.0,0.1666666666666666,0.0037950664136622,29.0,0.0275142314990512,8.0,54.0,3.0,736.0,0.0883152173913043,30.0,65.0,15.0,17.0,0.1797752808988764,42.0,63.0,0.6666666666666666,,,,,,,,,,,1054.0,511.08,20.0,7.0,tracking,high
1628427,2020,,,,,,,,,,,,,,,,,,,6.0,5.0,2.0,6.0,1.0,14.0,0.4642857142857143,0.4285714285714285,0.4285714285714285,-0.0357142857142857,,,,,shot_zones,low
1628427,2021,,,,,,,,,,,,,,,,,,,36.0,22.0,4.0,33.0,9.0,73.0,0.5136986301369864,0.4931506849315068,0.4520547945205479,0.0136986301369863,,,,,shot_zones,high
1628427,2022,17.0,0.2941176470588235,0.013550135501355,20.0,0.05420054200542,22.0,26.0,2.0,249.0,0.2008032128514056,8.0,23.0,3.0,4.0,0.175,15.0,21.0,0.7142857142857143,,,,,,,,,,,369.0,176.33,2.0,3.0,tracking,high
1628427,2023,68.0,0.5,0.0188574597892401,93.0,0.0515806988352745,52.0,86.0,25.0,1215.0,0.134156378600823,24.0,104.0,14.0,19.0,0.1466666666666666,59.0,87.0,0.6781609195402298,,,,,,,,,,,1803.0,889.04,22.0,14.0,tracking,high
1628430,2020,,,,,,,,,,,,,,,,,,,6.0,3.0,3.0,7.0,2.0,16.0,0.375,0.375,0.4375,-0.125,,,,,shot_zones,low
1628432,2019,,,,,,,,,,,,,,,,,,,4.0,3.0,4.0,4.0,2.0,12.0,0.5,0.3333333333333333,0.3333333333333333,0.0,,,,,shot_zones,low
1628432,2022,55.0,0.4545454545454545,0.0186011904761904,60.0,0.0446428571428571,19.0,27.0,2.0,1075.0,0.0446511627906976,14.0,94.0,5.0,21.0,0.1347150259067357,55.0,72.0,0.7638888888888888,,,,,,,,,,,1344.0,667.88,24.0,9.0,tracking,high
1628432,2023,55.0,0.2909090909090909,0.0225352112676056,28.0,0.0394366197183098,5.0,14.0,3.0,627.0,0.0350877192982456,10.0,49.0,3.0,10.0,0.1214953271028037,24.0,33.0,0.7272727272727273,,,,,,,,,,,710.0,342.58,15.0,4.0,tracking,high
1628435,2023,0.0,,0.0,0.0,0.0,3.0,3.0,0.0,24.0,0.25,2.0,1.0,1.0,0.0,0.1428571428571428,5.0,5.0,1.0,,,,,,,,,,,43.0,20.78,0.0,1.0,tracking,low
1628436,2019,,,,,,,,,,,,,,,,,,,46.0,24.0,39.0,187.0,66.0,272.0,0.4963235294117647,0.1691176470588235,0.6875,-0.0036764705882352,,,,,shot_zones,high
1628436,2020,,,,,,,,,,,,,,,,,,,70.0,48.0,8.0,108.0,31.0,186.0,0.5188172043010753,0.3763440860215054,0.5806451612903226,0.0188172043010752,,,,,shot_zones,high
1628436,2021,,,,,,,,,,,,,,,,,,,39.0,27.0,3.0,59.0,15.0,101.0,0.5099009900990099,0.3861386138613861,0.5841584158415841,0.0099009900990099,,,,,shot_zones,high
1628436,2022,0.0,,0.0,10.0,0.045662100456621,10.0,36.0,4.0,134.0,0.373134328358209,13.0,16.0,10.0,5.0,0.2941176470588235,10.0,17.0,0.5882352941176471,,,,,,,,,,,219.0,103.34,4.0,3.0,tracking,high
1628436,2023,5.0,0.0,0.0,64.0,0.0388349514563106,46.0,219.0,4.0,893.0,0.3012318029115342,86.0,111.0,65.0,52.0,0.2954545454545454,104.0,174.0,0.5977011494252874,,,,,,,,,,,1648.0,804.09,11.0,46.0,tracking,high
1628436,2024,4.0,0.0,0.0,79.0,0.041843220338983,62.0,300.0,7.0,1045.0,0.3531100478468899,115.0,140.0,81.0,55.0,0.2610364683301343,111.0,206.0,0.5388349514563107,,,,,,,,,,,1888.0,963.49,23.0,60.0,tracking,high
1628439,2019,,,,,,,,,,,,,,,,,,,5.0,2.0,3.0,0.0,0.0,8.0,0.5,0.625,0.0,0.0,,,,,shot_zones,low
1628443,2019,,,,,,,,,,,,,,,,,,,58.0,32.0,45.0,36.0,17.0,139.0,0.5215827338129496,0.4172661870503597,0.2589928057553957,0.0215827338129496,,,,,shot_zones,high
1628443,2020,,,,,,,,,,,,,,,,,,,14.0,5.0,14.0,16.0,5.0,44.0,0.4886363636363636,0.3181818181818182,0.3636363636363636,-0.0113636363636363,,,,,shot_zones,low
1628449,2019,,,,,,,,,,,,,,,,,,,38.0,22.0,1.0,37.0,12.0,76.0,0.5263157894736842,0.5,0.4868421052631579,0.0263157894736841,,,,,shot_zones,high
1628449,2020,,,,,,,,,,,,,,,,,,,169.0,101.0,11.0,118.0,38.0,298.0,0.5369127516778524,0.5671140939597316,0.3959731543624161,0.0369127516778523,,,,,shot_zones,high
1628449,2021,,,,,,,,,,,,,,,,,,,299.0,187.0,26.0,235.0,90.0,560.0,0.5946428571428571,0.5339285714285714,0.4196428571428571,0.0946428571428571,,,,,shot_zones,high
1628449,2022,44.0,0.8409090909090909,0.0110612855007473,32.0,0.0095665171898355,62.0,377.0,11.0,2114.0,0.2128666035950804,179.0,314.0,124.0,89.0,0.2350993377483443,139.0,251.0,0.5537848605577689,,,,,,,,,,,3345.0,1690.14,48.0,75.0,tracking,high
1628449,2023,46.0,0.7608695652173914,0.0114980289093298,38.0,0.0124835742444152,37.0,297.0,4.0,1778.0,0.1901012373453318,157.0,264.0,121.0,69.0,0.248041775456919,110.0,175.0,0.6285714285714286,,,,,,,,,,,3044.0,1523.5,47.0,64.0,tracking,high
1628449,2024,25.0,0.68,0.0125925925925925,32.0,0.0237037037037037,22.0,133.0,5.0,783.0,0.2043422733077905,61.0,138.0,43.0,31.0,0.2096317280453258,52.0,85.0,0.611764705882353,,,,,,,,,,,1350.0,673.61,14.0,21.0,tracking,high
1628450,2020,,,,,,,,,,,,,,,,,,,2.0,1.0,1.0,0.0,0.0,3.0,0.6666666666666666,0.6666666666666666,0.0,0.1666666666666666,,,,,shot_zones,low
1628455,2021,,,,,,,,,,,,,,,,,,,35.0,14.0,26.0,31.0,11.0,92.0,0.4293478260869565,0.3804347826086957,0.3369565217391304,-0.0706521739130434,,,,,shot_zones,high
1628462,2019,,,,,,,,,,,,,,,,,,,7.0,3.0,6.0,27.0,10.0,40.0,0.55,0.175,0.675,0.05,,,,,shot_zones,low
1628463,2019,,,,,,,,,,,,,,,,,,,4.0,2.0,1.0,5.0,1.0,10.0,0.35,0.4,0.5,-0.15,,,,,shot_zones,low
1628464,2019,,,,,,,,,,,,,,,,,,,154.0,105.0,45.0,67.0,26.0,266.0,0.5977443609022557,0.5789473684210527,0.2518796992481203,0.0977443609022556,,,,,shot_zones,high
