entity_id,entity_type,season,season_type,minutes,off_poss,def_poss,drives,drive_fgm,drive_fga,drive_ftm,drive_fta,drive_points,drive_passes,drive_assists,drive_turnovers,drive_fouls,passes_made,passes_received,assists,ft_assists,secondary_assists,potential_assists,adj_assists,assist_pts,steals,blocks,def_rim_fgm,def_rim_fga,touches,front_court_touches,time_of_poss,elbow_touches,elbow_touch_fgm,elbow_touch_fga,elbow_touch_ftm,elbow_touch_fta,elbow_touch_points,elbow_touch_passes,elbow_touch_assists,elbow_touch_turnovers,elbow_touch_fouls,paint_touches,paint_touch_fgm,paint_touch_fga,paint_touch_ftm,paint_touch_fta,paint_touch_points,paint_touch_passes,paint_touch_assists,paint_touch_turnovers,paint_touch_fouls,post_touches,post_touch_fgm,post_touch_fga,post_touch_ftm,post_touch_fta,post_touch_points,post_touch_passes,post_touch_assists,post_touch_turnovers,post_touch_fouls,oreb,oreb_contest,oreb_uncontest,oreb_chances,oreb_chance_defer,dreb,dreb_contest,dreb_uncontest,dreb_chances,dreb_chance_defer,feet,miles,miles_off,miles_def
203585,player,2022-23,RegularSeason,523.92,1085,1074,59,5,29,4,6,14,24,6,2,3,414,401,28,3,7,54,38,71,16,1,30,38,597,402,18.0,6,1,2,0,0,2,4,1,0,0,28,12,14,2,2,27,11,2,2,1,2,1,1,2,2,5,0,0,0,1,20,9,11,64,1,54,8,46,87,9,220495,41.78,22.37,19.37
1628424,player,2022-23,RegularSeason,27.77,58,58,4,0,1,2,2,2,2,2,0,1,33,31,5,0,1,7,6,12,0,2,1,4,42,24,1.6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,3,1,2,4,0,11727,2.22,1.1,1.12
1629653,player,2022-23,RegularSeason,53.09,105,106,19,0,4,0,0,0,14,4,1,0,84,72,8,0,0,18,8,20,5,0,1,1,98,54,6.7,3,0,0,0,0,0,3,1,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,3,9,0,4,0,4,9,0,22619,4.28,2.31,1.97
1628370,player,2022-23,RegularSeason,1719.27,3630,3605,697,114,225,85,93,323,357,119,52,47,1986,2475,298,33,26,516,356,753,49,20,91,127,3110,1934,149.6,24,5,13,0,0,10,11,5,0,0,67,26,40,2,4,55,15,4,4,2,0,0,0,0,0,0,0,0,0,0,32,9,23,84,6,171,25,146,256,14,700050,132.57,71.91,60.63
1627826,player,2022-23,RegularSeason,2169.46,4366,4361,20,10,17,0,0,20,1,0,0,0,2490,1434,77,4,14,132,95,193,29,98,213,406,3231,1541,81.1,298,65,98,40,54,175,143,27,22,26,684,256,392,117,162,638,138,18,48,75,144,48,78,27,36,123,27,6,14,18,236,183,53,539,9,520,183,337,821,78,816392,154.62,83.15,71.5
203210,player,2022-23,RegularSeason,796.76,1693,1696,12,2,7,0,0,4,3,1,2,0,925,750,51,3,6,106,60,137,25,23,72,111,1260,796,27.1,56,13,20,6,6,33,29,6,4,3,168,64,96,37,49,169,28,6,18,24,32,3,3,1,2,7,25,5,3,1,72,51,21,143,4,133,43,90,222,18,316519,59.92,32.11,27.82
203501,player,2022-23,RegularSeason,2152.23,4292,4299,207,44,116,30,42,122,55,10,11,21,2152,2232,129,15,19,217,161,352,49,12,127,168,3182,1691,121.4,29,9,13,2,4,23,13,4,0,2,37,15,22,5,6,38,10,2,1,3,3,1,2,0,0,2,0,0,0,0,21,7,14,78,2,230,50,181,404,35,796617,150.87,82.3,68.57
1631094,player,2022-23,RegularSeason,2429.72,5019,5015,718,153,342,140,196,465,194,43,56,98,2942,3097,269,24,40,500,335,693,60,39,189,287,4669,2222,283.7,82,21,44,20,26,64,22,1,1,13,172,63,103,41,51,168,29,2,10,24,143,24,59,9,14,58,65,14,6,7,84,43,42,239,4,413,109,304,612,50,950359,180.01,98.05,81.9600000000001
201988,player,2022-23,RegularSeason,566.66,1201,1181,82,13,23,3,4,30,50,11,4,2,538,643,56,4,6,93,66,140,15,3,21,27,795,422,41.6,6,1,3,0,0,2,3,0,0,0,4,2,3,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,8,20,2,36,0,36,61,2,229213,43.43,23.25,20.2
1630180,player,2022-23,RegularSeason,2100.27,4381,4394,350,84,178,101,116,284,75,18,31,58,1757,1761,117,12,12,232,141,304,67,12,111,143,2800,1815,112.1,38,13,20,5,6,32,13,1,1,3,88,35,64,12,14,83,16,3,0,6,68,18,35,13,14,50,22,8,0,7,95,37,57,203,4,258,42,214,394,32,811333,153.68,79.93,73.73
1629027,player,2022-23,RegularSeason,2540.78,5443,5386,1344,289,620,201,226,798,505,167,77,113,3606,5089,741,68,54,1252,864,1816,80,9,74,95,5859,1793,580.0,26,5,7,2,2,12,13,2,5,1,48,16,20,4,4,37,16,3,5,2,1,0,0,0,0,0,1,1,0,0,56,14,42,167,10,161,10,151,257,21,958488,181.56,100.05,81.49
1630639,player,2022-23,RegularSeason,108.26,235,233,7,2,4,0,2,4,2,0,0,1,94,92,2,0,2,8,4,5,2,0,8,8,147,88,3.6,1,1,1,0,0,2,0,0,0,0,9,6,6,1,2,13,1,0,0,1,0,0,0,0,0,0,0,0,0,0,6,5,1,14,0,15,5,10,22,4,47328,8.95,4.74,4.23
1627745,player,2022-23,RegularSeason,477.45,1023,1020,4,0,2,0,0,0,1,1,0,0,360,250,15,1,4,30,20,42,8,21,38,75,485,284,10.3,34,2,6,2,2,6,21,1,4,1,107,40,59,19,24,100,25,2,7,12,4,1,1,2,2,4,2,1,0,1,42,25,17,91,0,80,20,60,140,15,188291,35.65,18.31,17.35
1631311,player,2022-23,RegularSeason,18.12,41,40,7,0,1,1,2,1,4,2,1,1,35,40,2,0,1,4,3,4,1,0,1,2,47,25,3.0,1,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,2,1,1,5,1,8054,1.54,0.93,0.59
203493,player,2022-23,RegularSeason,2364.52,4700,4710,31,7,16,2,2,16,11,1,3,1,2122,1697,108,8,10,197,127,289,54,13,115,164,2659,1580,59.8,14,5,7,0,0,10,6,1,1,0,32,18,19,1,2,37,10,1,1,1,0,0,0,0,0,0,0,0,0,0,32,8,24,74,3,251,52,199,409,37,890124,168.59,88.54,80.08
1626220,player,2022-23,RegularSeason,2409.24,4837,4860,288,31,95,22,32,87,143,41,30,15,3781,2717,283,19,34,473,332,723,65,49,206,288,4634,2089,177.4,28,2,4,0,0,5,21,7,2,0,54,13,28,0,0,26,21,6,2,0,1,0,1,0,0,0,0,0,0,0,55,29,25,137,12,329,76,251,624,55,929999,176.14,96.56,79.55
1628963,player,2022-23,RegularSeason,990.43,2020,2026,102,33,66,21,24,91,20,1,3,12,944,815,36,10,1,87,47,111,19,30,101,157,1434,849,47.9,68,22,41,3,4,49,21,2,4,1,180,85,123,16,22,188,31,2,11,11,105,19,51,9,14,48,28,3,11,7,94,65,29,168,3,175,65,109,260,14,394090,74.63,39.8,34.85
1641645,player,2022-23,RegularSeason,125.78,280,280,16,2,4,0,0,4,8,1,2,0,142,85,6,6,3,23,15,27,6,4,14,23,188,89,5.5,10,2,4,3,4,7,3,0,1,2,31,13,16,0,0,26,12,0,3,0,1,0,1,0,0,0,0,0,0,0,16,10,6,28,0,22,11,11,39,2,51623,9.78,5.25,4.53
202696,player,2022-23,RegularSeason,2711.14,5522,5497,175,50,82,14,18,117,71,9,8,9,4004,3622,259,13,37,438,310,669,59,57,352,516,5374,3654,131.1,317,95,144,9,12,202,149,27,17,5,491,219,305,46,54,496,115,12,25,25,439,101,188,20,26,229,201,33,20,13,155,114,38,361,8,733,214,518,1082,74,977112,185.07,96.1,88.93
203903,player,2022-23,RegularSeason,1988.35,4107,4092,950,223,425,77,94,538,359,109,85,47,1981,2729,270,25,22,496,316,715,33,13,132,198,3424,1934,237.7,41,13,21,8,8,34,13,5,2,3,85,33,54,9,10,74,18,3,5,6,14,3,7,2,2,8,2,0,2,1,72,34,38,162,3,174,27,145,301,23,793525,150.3,84.57,65.71
1630209,player,2022-23,RegularSeason,83.23,174,170,1,0,0,0,0,0,1,0,0,0,79,68,2,1,1,4,4,6,2,2,9,14,116,74,3.3,7,3,4,0,0,7,2,0,1,0,22,10,14,3,4,25,3,0,0,1,8,1,5,0,0,2,2,1,0,0,8,4,4,31,1,15,1,14,36,5,33380,6.33,3.46,2.88
1629674,player,2022-23,RegularSeason,28.69,64,68,0,0,0,0,0,0,0,0,0,0,28,18,1,0,0,2,1,2,0,2,7,10,40,23,0.9,4,1,1,0,0,2,3,0,0,0,9,5,7,0,0,10,0,0,2,0,0,0,0,0,0,0,0,0,0,0,5,3,2,12,0,6,3,3,9,1,12192,2.32,1.18,1.13
1629134,player,2022-23,RegularSeason,963.42,2032,2021,252,52,120,12,13,119,99,26,23,6,850,1098,90,14,13,177,117,233,28,7,52,78,1430,782,94.7,16,5,6,0,0,10,8,5,2,0,29,15,21,0,0,30,5,4,2,0,0,0,0,0,0,0,0,0,0,0,15,5,10,46,1,94,13,80,149,7,381143,72.22,39.3,32.87
1629673,player,2022-23,RegularSeason,2426.87,5146,5113,696,160,322,112,130,453,224,60,59,65,3425,4626,363,27,74,662,463,936,62,21,89,121,5320,2627,371.9,59,24,33,9,10,58,17,3,4,5,73,23,39,13,14,60,17,3,7,7,1,0,0,2,2,2,0,0,0,1,31,14,18,121,4,191,29,162,312,27,935387,177.15,100.89,76.28
1629645,player,2022-23,RegularSeason,2023.87,4151,4140,829,137,310,96,119,381,390,93,53,57,3322,3659,338,32,37,673,407,877,82,17,130,168,4660,2053,404.4,39,6,16,0,0,12,17,3,3,0,94,31,38,2,2,65,36,4,11,1,7,2,2,0,0,4,4,0,1,0,76,30,46,168,6,238,48,191,360,21,784522,148.58,80.57,67.99
1628975,player,2022-23,RegularSeason,1811.83,3728,3770,277,35,93,6,10,76,155,31,16,5,2341,2556,197,20,36,369,253,529,66,29,65,87,3121,1226,218.6,22,2,6,0,0,4,15,2,1,0,44,5,9,0,0,10,34,4,1,0,0,0,0,0,0,0,0,0,0,0,35,10,25,102,4,167,14,152,258,15,736821,139.55,71.36,68.19
1631119,player,2022-23,RegularSeason,914.11,1896,1912,47,6,14,5,6,18,23,2,5,4,1477,1030,76,4,5,153,86,198,28,12,115,155,1796,993,42.9,81,10,29,13,16,33,41,9,0,8,119,24,57,22,30,71,42,8,4,15,3,0,0,0,0,0,2,0,1,0,44,23,21,118,5,197,62,135,312,27,343759,65.07,35.54,29.58
202695,player,2022-23,RegularSeason,1747.5,3537,3526,569,137,236,70,84,359,254,48,22,43,1852,2315,204,29,46,388,280,577,72,28,119,176,2972,1889,204.8,126,36,64,6,6,82,49,4,6,2,108,30,46,18,20,80,43,7,5,9,147,30,58,15,18,75,76,15,1,9,57,31,26,132,4,281,77,204,415,29,679464,128.71,71.47,57.23
1631320,player,2022-23,RegularSeason,7.94,17,17,1,0,0,0,0,0,0,0,1,0,8,8,1,0,0,0,1,2,0,0,1,1,13,10,0.2,1,0,0,0,0,0,1,0,0,0,3,1,2,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,4,0,0,0,0,0,0,3316,0.63,0.32,0.31
1629641,player,2022-23,RegularSeason,789.71,1648,1658,176,42,96,20,28,107,50,11,9,14,553,551,45,5,6,92,56,116,22,13,37,59,876,589,36.7,15,4,7,2,2,10,7,1,0,1,68,28,39,4,4,60,22,4,3,2,1,0,1,0,0,0,0,0,0,0,55,42,13,95,4,55,24,31,106,12,330843,62.67,32.58,30.06
1628978,player,2022-23,RegularSeason,1869.21,3956,3956,251,24,50,12,16,61,167,37,20,8,2691,2337,247,24,44,438,316,642,95,10,110,163,3432,1651,153.2,47,7,10,2,2,18,33,5,2,1,113,32,53,6,6,72,47,8,4,2,1,0,0,0,0,0,0,0,0,0,77,41,36,154,5,241,24,216,414,42,756816,143.36,77.99,65.42
203648,player,2022-23,RegularSeason,206.19,441,436,19,4,10,3,4,11,6,1,1,2,175,146,15,0,0,24,15,39,3,3,21,31,257,138,10.3,11,1,3,0,0,2,6,0,2,0,31,6,12,4,8,16,10,1,3,4,8,4,5,0,0,8,1,1,1,0,15,8,7,33,0,29,13,15,37,1,83363,15.8,8.49,7.28
1629006,player,2022-23,RegularSeason,1350.62,2757,2779,239,30,80,52,78,114,91,30,20,39,1086,1037,105,9,13,169,128,274,56,34,74,117,1708,978,68.1,28,4,8,5,6,13,16,3,0,3,114,24,50,19,26,67,47,10,3,13,0,0,0,0,0,0,0,0,0,0,109,70,39,209,4,142,45,97,251,27,549924,104.12,52.99,51.18
1630688,player,2022-23,RegularSeason,915.17,1873,1893,62,8,16,10,12,27,30,5,4,6,664,570,53,3,6,94,60,138,38,22,47,66,944,612,23.8,3,0,1,0,0,0,2,1,0,0,41,14,26,2,2,30,13,2,1,1,0,0,0,0,0,0,0,0,0,0,45,26,19,97,2,94,29,66,172,20,372721,70.6,38.21,32.36
1628420,player,2022-23,RegularSeason,1696.1,3454,3450,330,83,159,24,26,194,144,40,10,13,2866,3024,326,34,41,546,400,834,43,13,75,110,3590,1397,298.7,12,3,3,0,0,7,8,2,1,0,19,3,5,3,4,10,11,2,0,2,1,0,0,0,0,0,0,0,1,0,26,10,16,56,2,184,18,166,296,29,657658,124.57,70.15,54.41
1626172,player,2022-23,RegularSeason,1936.68,3987,4041,37,9,17,10,12,29,11,3,1,6,2820,1895,204,17,29,394,250,561,52,50,230,365,3347,2034,84.1,203,37,59,12,22,89,125,32,3,10,498,158,248,45,70,365,186,37,14,34,34,4,7,0,0,8,26,4,1,0,272,184,88,499,8,478,143,335,738,54,728928,138.12,71.39,66.66
201567,player,2022-23,RegularSeason,1239.5,2500,2486,47,9,20,7,8,26,17,1,3,4,1772,1293,116,13,12,173,141,283,16,12,111,162,2335,1257,69.9,29,2,9,4,4,8,18,0,0,1,114,30,53,18,20,80,36,3,7,9,91,15,33,5,6,35,45,17,7,3,59,40,19,154,5,340,111,228,514,43,446098,84.49,45.56,38.92
201976,player,2022-23,RegularSeason,1816.56,3698,3720,310,43,84,22,30,111,175,49,27,15,2136,1877,194,19,24,347,237,489,63,41,105,142,2657,1134,163.1,24,6,9,0,0,14,11,1,3,0,52,9,14,2,2,20,28,6,4,1,0,0,0,0,0,0,0,0,0,0,44,18,26,94,2,203,31,171,349,32,709578,134.38,69.89,64.46
1630692,player,2022-23,RegularSeason,1105.46,2285,2296,280,64,129,15,24,148,112,29,19,12,1843,1804,168,18,17,321,204,436,58,26,71,116,2347,939,165.5,20,3,6,1,2,7,13,5,0,1,68,21,39,9,10,51,19,5,4,5,1,1,1,0,0,2,0,0,0,0,57,39,18,127,5,148,28,120,234,23,469119,88.86,48.52,40.35
1629652,player,2022-23,RegularSeason,2272.34,4790,4802,694,102,254,95,113,307,320,62,39,57,1589,2088,154,11,27,296,192,384,75,23,129,191,2744,1634,141.7,35,5,15,6,10,18,12,1,2,4,179,41,91,25,34,109,54,12,12,14,6,1,2,0,0,3,4,1,0,0,128,75,54,293,13,216,56,160,379,31,904314,171.28,89.6,81.72
1626163,player,2022-23,RegularSeason,234.87,488,484,14,2,5,4,4,8,7,1,0,2,395,313,32,3,1,55,36,81,6,4,38,58,481,298,13.7,8,1,1,0,0,2,7,0,0,0,26,8,14,4,6,20,8,0,0,3,6,2,3,2,2,6,2,1,0,1,7,4,3,23,0,45,20,25,69,3,88624,16.78,9.05,7.74
1631205,player,2022-23,RegularSeason,90.13,182,182,1,1,1,0,0,2,0,0,0,0,58,50,4,0,0,7,4,11,2,0,13,13,87,52,1.9,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,2,0,4,1,3,8,1,36384,6.89,3.61,3.26
1628973,player,2022-23,RegularSeason,2378.68,4788,4746,1335,310,615,149,171,803,531,130,63,86,4002,4825,421,44,65,792,530,1121,61,15,108,145,5734,1983,576.8,13,2,4,1,2,5,8,1,0,0,23,6,10,0,0,12,13,4,0,0,62,16,29,6,6,39,27,8,2,3,40,9,31,99,4,201,33,168,354,28,934920,177.09,101.52,75.6
203081,player,2022-23,RegularSeason,2106.58,4313,4307,936,222,385,195,211,663,353,89,64,105,3278,4350,425,44,61,748,529,1098,50,18,142,183,5111,2168,439.2,24,5,7,3,3,15,11,1,4,1,36,8,15,4,4,20,14,1,3,2,7,2,4,3,4,7,1,0,0,2,44,16,28,140,6,233,45,189,386,31,785779,148.85,84.66,64.22
1630183,player,2022-23,RegularSeason,2390.78,4939,4947,420,89,186,34,44,221,158,44,38,22,2119,1901,146,12,22,247,181,366,73,76,157,297,3073,1816,97.5,49,12,18,6,6,30,21,3,5,3,183,74,99,20,29,170,51,9,12,11,16,3,10,2,4,8,3,1,1,2,91,48,43,192,2,212,54,158,408,51,1000891,189.57,97.22,92.3
1630192,player,2022-23,RegularSeason,726.34,1440,1454,11,1,2,2,2,4,5,1,2,1,458,441,18,0,3,37,21,46,17,23,69,114,709,491,17.9,62,10,14,7,10,28,42,4,1,4,158,70,101,25,34,165,26,2,7,16,24,8,13,2,4,20,6,2,0,2,65,44,21,148,4,73,18,55,146,14,282752,53.58,28.62,24.92
203507,player,2022-23,RegularSeason,2023.72,4261,4240,891,240,405,176,281,681,248,58,70,142,2843,3418,359,13,41,703,412,950,52,51,150,271,4896,2286,330.5,270,62,108,33,52,160,107,20,17,22,335,164,199,43,67,374,63,14,16,32,268,45,104,29,39,121,106,32,27,19,137,84,55,313,7,605,149,455,880,72,753056,142.6,78.46,64.16
204456,player,2022-23,RegularSeason,1526.49,3200,3221,970,195,362,25,28,424,506,114,64,14,3288,3370,397,70,34,765,501,1113,81,10,70,92,4121,1419,318.4,30,3,7,0,0,6,20,2,3,0,33,6,9,2,2,14,19,3,4,1,0,0,0,0,0,0,0,0,0,0,45,13,32,102,2,189,17,172,312,26,666637,126.29,67.71,58.58
203109,player,2022-23,RegularSeason,339.72,715,716,18,5,13,3,4,13,3,0,0,2,387,247,27,2,3,42,32,67,12,6,29,44,496,260,11.9,8,1,4,0,0,2,4,0,0,0,16,8,9,2,2,18,5,1,1,1,2,1,1,0,0,2,1,0,0,0,17,10,7,35,0,52,10,42,90,9,135863,25.76,14.03,11.73
1629656,player,2022-23,RegularSeason,2120.93,4257,4262,245,42,76,28,32,114,134,38,18,17,1519,1559,150,7,8,233,166,370,47,26,112,163,2229,1614,69.8,32,11,16,6,6,29,11,5,1,3,56,20,26,4,4,45,23,6,2,2,0,0,0,0,0,0,0,0,0,0,49,19,30,97,4,180,44,135,302,28,806156,152.68,81.78,70.95
1630202,player,2022-23,RegularSeason,642.77,1301,1300,161,14,39,5,8,33,106,17,11,4,828,916,64,5,11,153,80,171,14,1,32,40,1162,529,80.1,10,4,6,0,0,8,4,0,0,0,34,10,11,2,2,23,19,3,2,0,0,0,0,0,0,0,0,0,0,0,25,10,15,58,3,63,12,51,110,12,261291,49.49,26.87,22.65
1630578,player,2022-23,RegularSeason,2170.62,4467,4427,333,85,150,45,64,224,109,26,30,32,2988,2774,291,35,25,500,354,741,70,70,296,467,4203,2885,169.0,381,80,157,34,50,197,162,35,27,23,519,172,293,38,51,394,140,39,35,21,325,73,135,27,36,173,127,28,18,18,242,171,71,536,14,436,145,292,720,79,783209,148.31,79.07,69.25
1629632,player,2022-23,RegularSeason,1713.03,3517,3521,425,75,149,19,22,174,230,63,21,11,2022,2140,204,17,30,346,251,514,53,6,100,140,2800,1355,157.9,6,2,4,0,0,4,2,0,0,0,13,3,5,1,2,7,5,2,2,1,0,0,0,0,0,0,0,0,0,0,15,5,10,53,3,196,42,154,331,24,653061,123.7,63.4,60.31
1629029,player,2022-23,RegularSeason,2390.51,4801,4781,1297,360,574,208,285,965,486,141,69,140,3607,4400,529,50,93,991,674,1417,90,33,164,233,5913,2250,602.9,46,17,25,0,0,36,17,5,2,0,68,29,38,15,20,74,14,3,2,10,289,71,128,57,78,203,106,19,10,39,54,29,25,190,4,515,129,385,751,48,822466,155.72,88.57,67.2
1628981,player,2022-23,RegularSeason,405.13,820,826,19,4,10,5,8,15,3,2,1,4,556,383,31,3,2,56,36,84,6,34,53,92,719,420,16.4,50,7,17,2,4,17,25,1,2,2,131,47,77,18,24,113,31,9,6,12,6,2,3,0,0,4,3,0,0,0,54,33,21,141,5,83,23,59,155,17,155034,29.36,16.15,13.22
1631106,player,2022-23,RegularSeason,1767.23,3661,3660,329,56,149,28,33,145,125,22,28,16,1771,1355,88,9,15,169,112,230,96,47,131,187,2676,1306,98.4,64,13,32,12,17,37,17,4,4,8,267,98,172,24,35,223,53,12,17,17,15,2,5,0,0,4,8,3,2,0,195,124,71,394,14,301,86,215,441,30,699039,132.4,71.27,61.11
1630169,player,2022-23,RegularSeason,1882.89,3918,3914,850,168,315,68,81,428,443,126,34,42,4077,4341,585,65,57,1108,706,1537,91,25,68,96,5274,1819,418.5,14,4,7,0,0,10,5,1,1,0,22,7,12,0,0,14,9,2,1,0,0,0,0,0,0,0,0,0,0,0,33,11,22,94,1,172,12,160,263,14,758462,143.64,80.24,63.46
1629661,player,2022-23,RegularSeason,1199.83,2415,2414,193,44,87,18,23,114,73,14,14,12,1073,1112,78,11,17,153,107,212,50,14,74,105,1658,1074,62.7,25,5,13,0,0,10,11,1,0,0,49,20,30,9,12,49,11,2,0,6,1,0,0,0,0,0,1,0,0,0,34,13,21,80,1,151,27,124,252,24,471621,89.3,48.55,40.78
203915,player,2022-23,RegularSeason,2725.36,5363,5365,970,206,416,151,184,588,378,106,54,92,3924,4694,515,39,57,946,610,1364,67,24,100,159,5453,2059,510.7,15,2,3,0,0,4,12,3,0,0,25,4,9,0,0,9,15,2,0,0,29,10,14,6,6,28,10,1,1,3,28,15,13,102,6,242,31,211,397,30,982859,186.11,105.05,81.12
1626162,player,2022-23,RegularSeason,1547.51,3221,3232,346,108,234,50,76,281,44,10,19,38,1121,1510,54,8,13,107,75,134,68,18,95,145,2145,1525,80.5,50,14,32,15,18,46,7,3,0,9,101,36,68,15,20,90,16,1,5,10,2,0,1,0,0,0,1,0,0,0,65,32,34,135,4,184,43,141,296,22,612314,115.96,61.74,54.2
202722,player,2022-23,RegularSeason,491.82,1007,1001,21,3,4,0,0,7,16,4,0,0,410,374,21,1,5,42,27,51,11,8,35,60,598,362,12.3,9,2,2,0,0,4,7,0,0,0,15,4,6,0,0,8,9,2,0,0,0,0,0,0,0,0,0,0,0,0,10,3,7,24,1,43,9,34,92,10,200161,37.91,21.09,16.86
202397,player,2022-23,RegularSeason,397.88,821,820,199,27,55,0,0,54,123,34,20,0,722,772,100,8,8,178,116,254,8,7,23,29,931,346,79.9,5,0,0,0,0,0,3,1,2,0,10,2,4,0,0,4,4,1,2,0,0,0,0,0,0,0,0,0,0,0,5,1,4,17,2,49,12,37,83,9,159078,30.1,17.29,12.86
1628408,player,2022-23,RegularSeason,79.37,164,167,18,3,8,0,0,6,9,3,1,0,131,127,10,3,3,20,16,25,6,1,5,7,175,69,11.1,2,1,2,0,0,2,0,0,0,0,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,5,0,13,4,9,22,3,33185,6.27,3.44,2.86
203500,player,2022-23,RegularSeason,1133.29,2351,2341,39,15,26,4,10,35,5,0,2,5,1408,809,97,11,7,154,114,246,36,46,126,224,1814,961,55.1,185,26,45,8,17,60,115,21,13,8,355,115,193,22,59,250,96,11,20,24,45,11,16,12,23,33,10,0,5,11,214,165,48,410,3,271,101,169,433,27,428853,81.22,42.39,38.8
1629022,player,2022-23,RegularSeason,1297.06,2734,2754,229,52,104,44,48,154,81,20,18,25,761,1126,64,6,12,131,82,159,30,17,70,95,1410,849,73.3,20,6,9,2,2,14,5,0,5,1,33,15,24,2,2,30,2,1,5,1,0,0,0,0,0,0,0,0,0,0,14,5,9,37,1,95,15,80,146,7,489633,92.7400000000001,47.88,44.8
1630593,player,2022-23,RegularSeason,335.06,682,687,113,28,50,3,4,61,49,15,10,2,519,535,58,4,12,107,74,160,8,5,30,40,670,260,51.8,3,0,0,0,0,0,1,0,0,0,7,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,5,21,0,38,5,33,77,6,137967,26.13,13.86,12.29
203897,player,2022-23,RegularSeason,2732.52,5568,5566,813,214,392,170,193,619,259,54,50,97,2814,3693,323,29,54,601,405,821,68,18,114,150,4708,2461,332.2,42,12,20,6,6,30,12,2,5,3,68,39,50,6,6,84,11,4,2,3,13,2,7,2,2,6,4,2,1,1,41,15,27,142,5,299,37,263,502,44,1055848,199.96,107.17,92.79
1631160,player,2022-23,RegularSeason,82.67,173,175,14,1,2,3,4,5,8,3,2,2,119,124,11,0,3,20,14,28,1,0,7,7,160,80,9.7,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,6,0,9,2,7,13,0,35610,6.74,3.84,2.89
201145,player,2022-23,RegularSeason,1091.12,2187,2208,94,24,44,29,36,78,20,4,7,18,989,1035,69,7,12,131,88,176,18,17,82,121,1439,956,46.8,63,16,25,4,6,38,31,5,2,3,106,41,64,19,25,104,24,5,6,12,68,10,32,11,14,31,22,2,4,7,38,14,24,82,1,106,31,76,178,12,392905,74.44,39.7,34.74
1630228,player,2022-23,RegularSeason,1394.44,2922,2922,246,58,113,32,47,148,83,27,23,24,1589,1525,125,10,23,221,156,349,41,31,104,167,2287,1327,91.6,78,27,42,11,14,66,26,2,3,6,153,56,89,17,26,130,35,9,11,13,83,12,34,4,4,31,39,12,5,2,70,38,32,166,9,161,49,112,309,36,578640,109.6,58.23,51.34
1630570,player,2022-23,RegularSeason,1161.93,2371,2378,220,69,108,34,44,178,72,15,13,22,1681,1154,127,10,8,224,145,324,32,11,128,177,2139,975,86.6,77,18,31,5,6,42,37,12,4,3,92,30,51,6,8,66,30,10,5,4,26,7,13,0,2,15,9,1,2,1,41,23,16,118,3,191,56,135,309,26,444921,84.25,46.33,37.9
1630533,player,2022-23,RegularSeason,560.73,1169,1179,64,12,27,5,6,30,25,7,9,3,404,445,35,6,2,61,43,89,14,6,38,59,654,399,24.9,5,1,3,2,2,5,1,0,0,1,41,22,29,8,10,52,2,0,3,5,0,0,0,0,0,0,0,0,0,0,16,9,7,40,1,63,11,52,107,9,224267,42.48,21.22,21.21
203994,player,2022-23,RegularSeason,1391.38,2827,2825,41,15,24,7,10,38,8,1,3,5,2055,1678,149,14,8,249,168,394,43,44,202,349,2797,1644,77.3,175,39,68,15,24,100,77,7,14,12,284,107,178,35,48,260,55,4,14,24,235,54,118,28,40,139,56,14,26,20,114,82,31,272,4,357,128,228,571,56,505599,95.74,51.4,44.34
1630165,player,2022-23,RegularSeason,2122.33,4329,4346,669,128,316,35,42,293,279,80,39,21,3468,3786,462,38,27,775,526,1206,102,28,155,223,4659,1618,413.1,21,7,13,0,0,14,7,3,1,0,40,8,23,3,4,19,15,6,0,2,3,2,2,0,0,4,1,0,0,0,28,9,19,75,1,192,30,161,360,36,818036,154.95,84.4600000000001,70.55
1629629,player,2022-23,RegularSeason,989.6,2045,2049,186,53,98,22,24,134,58,7,13,12,716,839,57,1,7,117,66,142,39,14,66,100,1139,713,58.9,23,8,13,2,2,18,7,2,2,1,29,16,21,1,2,33,5,1,2,1,0,0,0,0,0,0,0,0,0,0,18,7,11,45,2,70,16,54,120,12,395981,75.04,38.88,36.1
