entity_id,season_year,open_cs_fg3a,open_cs_fg3m,open_cs_3_rate,open_cs_fg3_pct,off_drbl_fg3a,off_drbl_fg3m,off_drbl_fg2a,off_drbl_fg2m,off_drbl_rate,off_drbl_fg3_pct,contested_fg3a,contested_fg2a,contested_shot_rate,wide_open_fg3a,wide_open_fg3m,three_rate_sz,total_fga_sz,data_source,confidence
203485,2018,10.0,1.0,0.303,0.1,1.0,1.0,5.0,4.0,0.1818,1.0,0.0,5.0,0.1515,10.0,2.0,0.3636,33,nba_shotzone_only,low
203486,2018,1.0,0.0,0.003,0.0,0.0,0.0,32.0,19.0,0.0947,,0.0,265.0,0.784,1.0,0.0,0.003,338,nba_shotzone_only,low
203487,2018,50.0,12.0,0.2294,0.24,5.0,2.0,63.0,23.0,0.3119,0.4,1.0,94.0,0.4358,47.0,13.0,0.2706,218,nba_shotzone_only,low
203488,2018,160.0,61.0,0.5298,0.3812,0.0,0.0,1.0,0.0,0.0033,,4.0,73.0,0.255,132.0,53.0,0.5464,302,nba_shotzone_only,low
203489,2018,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,2.0,0.4,0.0,0.0,0.0,5,nba_shotzone_only,low
203490,2018,253.0,111.0,0.2928,0.4387,12.0,7.0,40.0,22.0,0.0602,0.5833,20.0,212.0,0.2685,160.0,68.0,0.36,864,nba_shotzone_only,low
203493,2018,221.0,101.0,0.43,0.457,5.0,4.0,13.0,8.0,0.035,0.8,26.0,116.0,0.2763,151.0,69.0,0.5409,514,nba_shotzone_only,low
203496,2018,372.0,142.0,0.4733,0.3817,4.0,1.0,21.0,12.0,0.0318,0.25,134.0,130.0,0.3359,167.0,63.0,0.6832,786,nba_shotzone_only,low
203497,2018,0.0,0.0,0.0,,0.0,0.0,6.0,4.0,0.0153,,0.0,321.0,0.8189,0.0,0.0,0.0,392,nba_shotzone_only,low
203498,2018,24.0,6.0,0.1387,0.25,1.0,1.0,36.0,20.0,0.2139,1.0,0.0,105.0,0.6069,20.0,4.0,0.1561,173,nba_shotzone_only,low
203499,2018,57.0,24.0,0.2893,0.4211,18.0,6.0,35.0,24.0,0.269,0.3333,1.0,47.0,0.2437,50.0,19.0,0.4213,197,nba_shotzone_only,low
203500,2018,1.0,0.0,0.0015,0.0,0.0,0.0,21.0,13.0,0.0322,,0.0,504.0,0.773,1.0,0.0,0.0031,652,nba_shotzone_only,low
203501,2018,237.0,84.0,0.2948,0.3544,51.0,15.0,91.0,51.0,0.1766,0.2941,61.0,195.0,0.3184,124.0,50.0,0.495,804,nba_shotzone_only,low
203503,2018,247.0,100.0,0.619,0.4049,3.0,0.0,22.0,14.0,0.0627,0.0,7.0,73.0,0.2005,180.0,71.0,0.6566,399,nba_shotzone_only,low
203504,2018,55.0,22.0,0.1471,0.4,25.0,7.0,65.0,40.0,0.2406,0.28,21.0,70.0,0.2433,42.0,18.0,0.2754,374,nba_shotzone_only,low
203505,2018,2.0,0.0,0.4,0.0,0.0,0.0,2.0,1.0,0.4,,0.0,3.0,0.6,2.0,0.0,0.4,5,nba_shotzone_only,low
203506,2018,192.0,76.0,0.1535,0.3958,150.0,56.0,256.0,188.0,0.3245,0.3733,64.0,303.0,0.2934,133.0,48.0,0.3421,1251,nba_shotzone_only,low
203507,2018,86.0,30.0,0.0667,0.3488,20.0,4.0,265.0,174.0,0.2211,0.2,8.0,624.0,0.4903,102.0,34.0,0.1063,1289,nba_shotzone_only,low
203512,2018,17.0,5.0,0.2237,0.2941,0.0,0.0,0.0,0.0,0.0,,2.0,44.0,0.6053,15.0,5.0,0.25,76,nba_shotzone_only,low
203516,2018,128.0,45.0,0.3556,0.3516,2.0,0.0,28.0,14.0,0.0833,0.0,10.0,116.0,0.35,88.0,31.0,0.4194,360,nba_shotzone_only,low
203518,2018,189.0,82.0,0.6949,0.4339,5.0,0.0,8.0,4.0,0.0478,0.0,15.0,29.0,0.1618,111.0,44.0,0.7831,272,nba_shotzone_only,low
203521,2018,60.0,24.0,0.4225,0.4,9.0,3.0,26.0,13.0,0.2465,0.3333,3.0,23.0,0.1831,48.0,15.0,0.5352,142,nba_shotzone_only,low
203524,2018,18.0,3.0,0.4737,0.1667,1.0,0.0,4.0,3.0,0.1316,0.0,3.0,14.0,0.4474,13.0,2.0,0.5526,38,nba_shotzone_only,low
203526,2018,32.0,17.0,0.2353,0.5312,4.0,1.0,41.0,23.0,0.3309,0.25,2.0,50.0,0.3824,37.0,17.0,0.3382,136,nba_shotzone_only,low
203530,2018,3.0,0.0,0.0176,0.0,0.0,0.0,18.0,9.0,0.1059,,1.0,131.0,0.7765,4.0,0.0,0.0294,170,nba_shotzone_only,low
203546,2018,138.0,45.0,0.3,0.3261,25.0,9.0,52.0,28.0,0.1674,0.36,4.0,114.0,0.2565,153.0,55.0,0.4109,460,nba_shotzone_only,low
203580,2018,7.0,3.0,0.2917,0.4286,1.0,0.0,6.0,1.0,0.2917,0.0,0.0,5.0,0.2083,7.0,3.0,0.375,24,nba_shotzone_only,low
203584,2018,271.0,117.0,0.4848,0.4317,22.0,7.0,9.0,5.0,0.0555,0.3182,97.0,36.0,0.2379,130.0,59.0,0.805,559,nba_shotzone_only,low
203585,2018,31.0,13.0,0.4366,0.4194,2.0,1.0,7.0,5.0,0.1268,0.5,2.0,19.0,0.2958,22.0,9.0,0.493,71,nba_shotzone_only,low
203613,2018,143.0,50.0,0.2052,0.3497,23.0,4.0,189.0,114.0,0.3042,0.1739,12.0,304.0,0.4534,100.0,31.0,0.2841,697,nba_shotzone_only,low
203687,2018,1.0,1.0,0.5,1.0,1.0,0.0,0.0,0.0,0.5,0.0,1.0,0.0,0.5,1.0,1.0,1.0,2,nba_shotzone_only,low
203705,2018,11.0,6.0,0.2558,0.5455,5.0,1.0,3.0,0.0,0.186,0.2,1.0,5.0,0.1395,19.0,8.0,0.5116,43,nba_shotzone_only,low
203710,2018,52.0,13.0,0.2796,0.25,6.0,3.0,21.0,15.0,0.1452,0.5,8.0,50.0,0.3118,43.0,13.0,0.414,186,nba_shotzone_only,low
203816,2018,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,1,nba_shotzone_only,low
203894,2018,118.0,53.0,0.2389,0.4492,55.0,17.0,77.0,37.0,0.2672,0.3091,28.0,94.0,0.247,93.0,40.0,0.4332,494,nba_shotzone_only,low
203897,2018,36.0,11.0,0.1158,0.3056,40.0,19.0,84.0,43.0,0.3987,0.475,22.0,110.0,0.4244,38.0,17.0,0.373,311,nba_shotzone_only,low
203898,2018,32.0,9.0,0.16,0.2812,15.0,3.0,75.0,42.0,0.45,0.2,5.0,93.0,0.49,34.0,11.0,0.265,200,nba_shotzone_only,low
203900,2018,3.0,0.0,0.4286,0.0,2.0,1.0,1.0,0.0,0.4286,0.5,0.0,1.0,0.1429,1.0,0.0,0.7143,7,nba_shotzone_only,low
203901,2018,71.0,25.0,0.117,0.3521,12.0,4.0,298.0,175.0,0.5107,0.3333,5.0,340.0,0.5684,58.0,16.0,0.1499,607,nba_shotzone_only,low
203903,2018,182.0,72.0,0.202,0.3956,53.0,12.0,206.0,121.0,0.2875,0.2264,53.0,266.0,0.3541,130.0,55.0,0.3507,901,nba_shotzone_only,low
203914,2018,278.0,114.0,0.3244,0.4101,31.0,12.0,97.0,62.0,0.1494,0.3871,24.0,237.0,0.3046,163.0,71.0,0.4492,857,nba_shotzone_only,low
203915,2018,171.0,64.0,0.2235,0.3743,123.0,31.0,199.0,108.0,0.4209,0.252,84.0,196.0,0.366,129.0,50.0,0.5477,765,nba_shotzone_only,low
203917,2018,59.0,25.0,0.396,0.4237,13.0,5.0,23.0,10.0,0.2416,0.3846,5.0,25.0,0.2013,51.0,24.0,0.6711,149,nba_shotzone_only,low
203918,2018,198.0,74.0,0.2712,0.3737,57.0,21.0,102.0,51.0,0.2178,0.3684,62.0,163.0,0.3082,132.0,56.0,0.4562,730,nba_shotzone_only,low
203920,2018,0.0,0.0,0.0,,0.0,0.0,2.0,2.0,0.0171,,0.0,77.0,0.6581,0.0,0.0,0.0,117,nba_shotzone_only,low
203922,2018,33.0,14.0,0.4125,0.4242,0.0,0.0,5.0,1.0,0.0625,,0.0,19.0,0.2375,27.0,11.0,0.425,80,nba_shotzone_only,low
