Player,Team,Opponent,Date,Closest Defender Distance,Shot Clock,Touch Time,Dribbles,FGA,eFG%,o10 eFG%,u10ft FG2M,u10ft FG2A,u10ft FG2%,u10ft FG2 Freq,o10ft FG2M,o10ft FG2A,o10ft FG2%,o10ft FG2 Freq,FG3M,FG3A,FG3%,FG3 Freq
Josh Hart,NYK,MIL,11/28/2025,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,0,0,0,0,,0,0,0,,0,0,4,0,0.3333
Josh Hart,NYK,PHI,12/19/2025,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,3,0.5,0.5,0,0,,0,0,0,,0,1,3,0.3333,0.4286
Josh Hart,NYK,BOS,12/2/2025,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,3,0.5,0.5,0,0,,0,0,0,,0,1,3,0.3333,0.2727
Josh Minott,BOS,HOU,11/1/2025,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,0.75,0.75,0,0,,0,0,0,,0,2,4,0.5,0.3636
Josh Okogie,HOU,DEN,12/20/2025,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,3,1,1,0,0,,0,0,0,,0,2,3,0.6667,0.6
Josh Okogie,HOU,OKC,10/21/2025,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,3,0.5,0.5,0,0,,0,0,0,,0,1,3,0.3333,1
Jrue Holiday,POR,UTA,3/13/2026,4-6 Feet - Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,5,0.8,0.75,1,1,1,0.0625,0,0,,0,2,4,0.5,0.25
Jrue Holiday,POR,OKC,11/5/2025,4-6 Feet - Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,0.75,0.75,0,0,,0,0,0,,0,2,4,0.5,0.25
Jrue Holiday,POR,DEN,4/6/2026,4-6 Feet - Open,18-15 Early,Touch 6+ Seconds,7+ Dribbles,4,0.25,0.25,0,0,,0,1,2,0.5,0.1053,0,2,0,0.1053
Jrue Holiday,POR,LAC,3/31/2026,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,1.125,1.125,0,0,,0,0,0,,0,3,4,0.75,0.1905
Julian Champagnie,SAS,HOU,11/7/2025,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,5,0.9,0.9,0,0,,0,0,0,,0,3,5,0.6,0.3571
Julian Champagnie,SAS,DEN,11/28/2025,4-6 Feet - Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,0.625,0.5,1,1,1,0.0667,0,0,,0,1,3,0.3333,0.2
Julian Champagnie,SAS,DEN,4/4/2026,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,0.75,0.75,0,0,,0,0,0,,0,2,4,0.5,0.3333
Julian Champagnie,SAS,GSW,4/1/2026,4-6 Feet - Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,0,0,0,0,,0,0,0,,0,0,4,0,0.2667
Julian Champagnie,SAS,DAL,2/5/2026,6+ Feet - Wide Open,22-18 Very Early,Touch < 2 Seconds,0 Dribbles,4,0,0,0,0,,0,0,0,,0,0,4,0,0.3333
Julian Champagnie,SAS,HOU,1/20/2026,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,1.125,1.125,0,0,,0,0,0,,0,3,4,0.75,0.2353
Julian Champagnie,SAS,NYK,12/31/2025,6+ Feet - Wide Open,18-15 Early,Touch < 2 Seconds,0 Dribbles,3,1.5,1.5,0,0,,0,0,0,,0,3,3,1,0.1765
Julian Champagnie,SAS,UTA,12/27/2025,4-6 Feet - Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,3,0,0,0,0,,0,0,0,,0,0,3,0,0.3
Julian Champagnie,SAS,NYK,12/31/2025,4-6 Feet - Open,18-15 Early,Touch < 2 Seconds,0 Dribbles,3,0.5,0.5,0,0,,0,0,0,,0,1,3,0.3333,0.1765
Julian Phillips,MIN,ORL,4/8/2026,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,0.75,0.75,0,0,,0,0,0,,0,2,4,0.5,0.4444
Julian Reese,WAS,CLE,4/12/2026,2-4 Feet - Tight,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,0.5,1,0,2,0,0.2857,2,2,1,0.2857,0,0,,0
Julian Reese,WAS,CHI,4/9/2026,2-4 Feet - Tight,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,0.25,0,1,3,0.3333,0.2143,0,1,0,0.0714,0,0,,0
Julian Reese,WAS,UTA,3/25/2026,2-4 Feet - Tight,24-22,Touch < 2 Seconds,0 Dribbles,4,1,,4,4,1,0.25,0,0,,0,0,0,,0
Julian Strawther,DEN,CLE,2/9/2026,6+ Feet - Wide Open,18-15 Early,Touch < 2 Seconds,0 Dribbles,4,0.375,0.375,0,0,,0,0,0,,0,1,4,0.25,0.25
Julian Strawther,DEN,LAC,2/19/2026,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,0.75,0.75,0,0,,0,0,0,,0,2,4,0.5,0.3636
Julius Randle,MIN,NYK,12/23/2025,4-6 Feet - Open,15-7 Average,Touch 2-6 Seconds,3-6 Dribbles,5,0.4,0.3333,1,2,0.5,0.1,1,3,0.3333,0.15,0,0,,0
Julius Randle,MIN,POR,3/20/2026,2-4 Feet - Tight,15-7 Average,Touch 2-6 Seconds,3-6 Dribbles,4,0.5,,2,4,0.5,0.25,0,0,,0,0,0,,0
Julius Randle,MIN,SAC,12/14/2025,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,0.75,0.75,0,0,,0,0,0,,0,2,4,0.5,0.1905
Julius Randle,MIN,DEN,12/25/2025,4-6 Feet - Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,3,0.5,0.5,0,0,,0,0,0,,0,1,3,0.3333,0.1364
Julius Randle,MIN,BKN,12/27/2025,4-6 Feet - Open,15-7 Average,Touch 2-6 Seconds,3-6 Dribbles,3,0,0,0,1,0,0.0714,0,2,0,0.1429,0,0,,0
Julius Randle,MIN,IND,10/26/2025,4-6 Feet - Open,15-7 Average,Touch 6+ Seconds,7+ Dribbles,3,0.6667,0.6667,0,0,,0,2,3,0.6667,0.1667,0,0,,0
Julius Randle,MIN,MEM,12/17/2025,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,3,0.5,0.5,0,0,,0,0,0,,0,1,3,0.3333,0.1429
Julius Randle,MIN,LAC,12/6/2025,4-6 Feet - Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,3,0,0,0,0,,0,0,1,0,0.0667,0,2,0,0.1333
Julius Randle,MIN,NOP,12/2/2025,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,3,0,0,0,0,,0,0,1,0,0.0714,0,2,0,0.1429
Justin Champagnie,WAS,ORL,3/3/2026,2-4 Feet - Tight,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,1,,4,4,1,0.4444,0,0,,0,0,0,,0
Justin Champagnie,WAS,MEM,12/28/2025,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,3,1,1,0,0,,0,0,0,,0,2,3,0.6667,0.375
Justin Champagnie,WAS,PHI,12/2/2025,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,3,1,1,0,0,,0,0,0,,0,2,3,0.6667,0.3333
Justin Edwards,PHI,SAC,3/19/2026,4-6 Feet - Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,5,0.9,0.9,0,0,,0,0,0,,0,3,5,0.6,0.2778
Justin Edwards,PHI,MIL,11/20/2025,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,0,0,0,0,,0,0,0,,0,0,4,0,0.4
Justin Edwards,PHI,MIL,4/12/2026,4-6 Feet - Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,1.125,1.125,0,0,,0,0,0,,0,3,4,0.75,0.3077
Justin Edwards,PHI,CHA,10/25/2025,4-6 Feet - Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,3,1,1,0,0,,0,0,0,,0,2,3,0.6667,0.6
Justin Edwards,PHI,WAS,12/2/2025,4-6 Feet - Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,3,0.5,0.5,0,0,,0,0,0,,0,1,3,0.3333,0.3333
Jusuf Nurkic,UTA,HOU,12/1/2025,2-4 Feet - Tight,15-7 Average,Touch < 2 Seconds,0 Dribbles,5,0.4,,2,5,0.4,0.3333,0,0,,0,0,0,,0
Jusuf Nurkic,UTA,SAS,12/27/2025,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,0.625,0.625,0,0,,0,1,1,1,0.0833,1,3,0.3333,0.25
Jusuf Nurkic,UTA,DEN,12/22/2025,2-4 Feet - Tight,15-7 Average,Touch < 2 Seconds,0 Dribbles,3,0.6667,,2,3,0.6667,0.3,0,0,,0,0,0,,0
Jusuf Nurkić,UTA,HOU,12/1/2025,2-4 Feet - Tight,15-7 Average,Touch < 2 Seconds,0 Dribbles,5,0.4,,2,5,0.4,0.3333,0,0,,0,0,0,,0
Jusuf Nurkić,UTA,SAS,12/27/2025,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,0.625,0.625,0,0,,0,1,1,1,0.0833,1,3,0.3333,0.25
Jusuf Nurkić,UTA,DEN,12/22/2025,2-4 Feet - Tight,15-7 Average,Touch < 2 Seconds,0 Dribbles,3,0.6667,,2,3,0.6667,0.3,0,0,,0,0,0,,0
Karl-Anthony Towns,NYK,GSW,1/15/2026,2-4 Feet - Tight,15-7 Average,Touch < 2 Seconds,0 Dribbles,5,0.6,0,3,4,0.75,0.2857,0,0,,0,0,1,0,0.0714
Karl-Anthony Towns,NYK,WAS,11/3/2025,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,0.75,0.75,0,0,,0,0,0,,0,2,4,0.5,0.1667
Karl-Anthony Towns,NYK,ATL,12/27/2025,2-4 Feet - Tight,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,0.75,,3,4,0.75,0.2667,0,0,,0,0,0,,0
Karl-Anthony Towns,NYK,NOP,3/24/2026,4-6 Feet - Open,18-15 Early,Touch < 2 Seconds,0 Dribbles,4,0.375,0.375,0,0,,0,0,0,,0,1,4,0.25,0.2353
Karl-Anthony Towns,NYK,MEM,11/11/2025,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,0,0,0,0,,0,0,1,0,0.0588,0,3,0,0.1765
Karl-Anthony Towns,NYK,MIA,11/14/2025,4-6 Feet - Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,1.125,1.125,0,0,,0,0,0,,0,3,4,0.75,0.1538
Karl-Anthony Towns,NYK,MIN,12/23/2025,2-4 Feet - Tight,15-7 Average,Touch < 2 Seconds,0 Dribbles,3,1,,3,3,1,0.125,0,0,,0,0,0,,0
Karl-Anthony Towns,NYK,MIA,10/26/2025,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,3,0.5,0.5,0,0,,0,0,0,,0,1,3,0.3333,0.2143
Karl-Anthony Towns,NYK,MIA,10/26/2025,6+ Feet - Wide Open,22-18 Very Early,Touch < 2 Seconds,0 Dribbles,3,0,0,0,0,,0,0,0,,0,0,3,0,0.2143
Karl-Anthony Towns,NYK,SAS,12/31/2025,4-6 Feet - Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,3,0.3333,0,1,1,1,0.1,0,0,,0,0,2,0,0.2
Karl-Anthony Towns,NYK,UTA,12/5/2025,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,3,1,1,0,0,,0,0,0,,0,2,3,0.6667,0.2727
Karl-Anthony Towns,NYK,BOS,12/2/2025,2-4 Feet - Tight,15-7 Average,Touch < 2 Seconds,0 Dribbles,3,0.6667,,2,3,0.6667,0.1579,0,0,,0,0,0,,0
Karlo Matković,NOP,CLE,12/23/2025,2-4 Feet - Tight,15-7 Average,Touch < 2 Seconds,0 Dribbles,5,0,,0,5,0,0.8333,0,0,,0,0,0,,0
Karlo Matković,NOP,DAL,12/22/2025,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,3,0.5,0.5,0,0,,0,0,0,,0,1,3,0.3333,0.75
Kasparas Jakučionis,MIA,MIL,3/12/2026,4-6 Feet - Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,5,0.6,0.6,0,0,,0,0,0,,0,2,5,0.4,0.4167
Kasparas Jakučionis,MIA,UTA,2/9/2026,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,0.75,0.75,0,0,,0,0,0,,0,2,4,0.5,0.3333
Kasparas Jakučionis,MIA,BOS,12/19/2025,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,1.125,1.125,0,0,,0,0,0,,0,3,4,0.75,0.3077
Kawhi Leonard,LAC,UTA,1/1/2026,4-6 Feet - Open,15-7 Average,Touch 6+ Seconds,7+ Dribbles,5,0.4,0.4,0,0,,0,2,3,0.6667,0.1034,0,2,0,0.069
Kawhi Leonard,LAC,ATL,12/3/2025,4-6 Feet - Open,15-7 Average,Touch 2-6 Seconds,3-6 Dribbles,5,0.2,0.2,0,0,,0,1,3,0.3333,0.1429,0,2,0,0.0952
Kawhi Leonard,LAC,PHI,2/2/2026,2-4 Feet - Tight,15-7 Average,Touch 2-6 Seconds,3-6 Dribbles,4,0.5,0.5,1,2,0.5,0.0952,1,2,0.5,0.0952,0,0,,0
Kawhi Leonard,LAC,SAC,2/6/2026,4-6 Feet - Open,15-7 Average,Touch 6+ Seconds,7+ Dribbles,4,0.75,0.75,0,0,,0,3,4,0.75,0.2105,0,0,,0
Kawhi Leonard,LAC,POR,4/10/2026,2-4 Feet - Tight,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,0.75,,3,4,0.75,0.2,0,0,,0,0,0,,0
Kawhi Leonard,LAC,PHX,2/1/2026,2-4 Feet - Tight,15-7 Average,Touch 2-6 Seconds,3-6 Dribbles,4,0.875,1.25,1,2,0.5,0.1,1,1,1,0.05,1,1,1,0.05
Kawhi Leonard,LAC,LAL,12/20/2025,4-6 Feet - Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,0,0,0,0,,0,0,0,,0,0,4,0,0.1667
Kawhi Leonard,LAC,SAC,3/14/2026,4-6 Feet - Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,0.375,0.375,0,0,,0,0,0,,0,1,4,0.25,0.1739
Kawhi Leonard,LAC,UTA,1/1/2026,4-6 Feet - Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,3,0,0,0,0,,0,0,0,,0,0,3,0,0.1034
Kawhi Leonard,LAC,DET,12/28/2025,4-6 Feet - Open,15-7 Average,Touch 6+ Seconds,7+ Dribbles,3,1.1667,1.1667,0,0,,0,2,2,1,0.0769,1,1,1,0.0385
Kawhi Leonard,LAC,HOU,12/23/2025,2-4 Feet - Tight,15-7 Average,Touch 6+ Seconds,7+ Dribbles,3,1,1,2,2,1,0.087,1,1,1,0.0435,0,0,,0
Kawhi Leonard,LAC,DET,12/28/2025,2-4 Feet - Tight,15-7 Average,Touch 6+ Seconds,7+ Dribbles,3,0.3333,0,1,2,0.5,0.0769,0,1,0,0.0385,0,0,,0
Kawhi Leonard,LAC,LAL,12/20/2025,4-6 Feet - Open,15-7 Average,Touch 6+ Seconds,7+ Dribbles,3,0,0,0,1,0,0.0417,0,1,0,0.0417,0,1,0,0.0417
Kawhi Leonard,LAC,MIN,12/6/2025,4-6 Feet - Open,15-7 Average,Touch 2-6 Seconds,1 Dribble,3,1.1667,1.25,1,1,1,0.0588,1,1,1,0.0588,1,1,1,0.0588
Keegan Murray,SAC,UTA,11/28/2025,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,0.375,0.375,0,0,,0,0,0,,0,1,4,0.25,0.2222
Keegan Murray,SAC,IND,12/8/2025,4-6 Feet - Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,3,0.5,0.5,0,0,,0,0,0,,0,1,3,0.3333,0.2727
Keegan Murray,SAC,PHX,11/26/2025,4-6 Feet - Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,3,0.5,0.5,0,0,,0,0,0,,0,1,3,0.3333,0.2
Keegan Murray,SAC,MEM,11/30/2025,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,3,0,0,0,0,,0,0,0,,0,0,3,0,0.25
Kel'el Ware,MIA,WAS,4/4/2026,2-4 Feet - Tight,15-7 Average,Touch < 2 Seconds,0 Dribbles,5,0.6,1,2,4,0.5,0.2667,1,1,1,0.0667,0,0,,0
Kel'el Ware,MIA,BOS,12/19/2025,4-6 Feet - Open,18-15 Early,Touch < 2 Seconds,0 Dribbles,4,1.5,1.5,0,0,,0,0,0,,0,4,4,1,0.3333
Kel'el Ware,MIA,CLE,11/10/2025,2-4 Feet - Tight,24-22,Touch < 2 Seconds,0 Dribbles,4,0.5,,2,4,0.5,0.2857,0,0,,0,0,0,,0
Kel'el Ware,MIA,CHA,10/28/2025,6+ Feet - Wide Open,18-15 Early,Touch < 2 Seconds,0 Dribbles,4,0,0,0,0,,0,0,0,,0,0,4,0,0.3077
Kel'el Ware,MIA,DAL,11/24/2025,2-4 Feet - Tight,24-22,Touch < 2 Seconds,0 Dribbles,4,0,,0,4,0,0.2857,0,0,,0,0,0,,0
Kel'el Ware,MIA,IND,12/27/2025,2-4 Feet - Tight,15-7 Average,Touch < 2 Seconds,0 Dribbles,3,0.6667,,2,3,0.6667,0.2727,0,0,,0,0,0,,0
Kel'el Ware,MIA,ATL,12/26/2025,4-6 Feet - Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,3,1,1,0,0,,0,0,0,,0,2,3,0.6667,0.3
Kel'el Ware,MIA,TOR,12/23/2025,2-4 Feet - Tight,24-22,Touch < 2 Seconds,0 Dribbles,3,0.3333,,1,3,0.3333,0.375,0,0,,0,0,0,,0
Kel'el Ware,MIA,BOS,12/19/2025,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,3,1,1,0,0,,0,0,0,,0,2,3,0.6667,0.25
Kel'el Ware,MIA,BKN,12/18/2025,2-4 Feet - Tight,24-22,Touch < 2 Seconds,0 Dribbles,3,0.6667,,2,3,0.6667,0.2727,0,0,,0,0,0,,0
Keldon Johnson,SAS,OKC,12/23/2025,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,0.75,0.75,0,0,,0,0,0,,0,2,4,0.5,0.25
Keldon Johnson,SAS,HOU,3/8/2026,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,1.125,1.125,0,0,,0,0,0,,0,3,4,0.75,0.3077
Keldon Johnson,SAS,MEM,1/6/2026,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,0.375,0.375,0,0,,0,0,0,,0,1,4,0.25,0.3077
Keldon Johnson,SAS,CLE,12/5/2025,2-4 Feet - Tight,18-15 Early,Touch 2-6 Seconds,2 Dribbles,3,1,1,2,2,1,0.2,1,1,1,0.1,0,0,,0
Kelly Oubre Jr.,PHI,CLE,11/5/2025,4-6 Feet - Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,5,0.9,0.9,0,0,,0,0,0,,0,3,5,0.6,0.3125
Kelly Oubre Jr.,PHI,LAC,2/2/2026,4-6 Feet - Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,0.375,0.375,0,0,,0,0,0,,0,1,4,0.25,0.3077
Kelly Oubre Jr.,PHI,PHX,2/7/2026,4-6 Feet - Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,0.75,0.75,0,0,,0,0,0,,0,2,4,0.5,0.2857
Kelly Oubre Jr.,PHI,GSW,2/3/2026,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,0.375,0.375,0,0,,0,0,0,,0,1,4,0.25,0.3333
Kelly Oubre Jr.,PHI,NOP,1/31/2026,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,0.75,0.75,0,0,,0,0,0,,0,2,4,0.5,0.3077
Kennedy Chandler,UTA,NOP,4/7/2026,2-4 Feet - Tight,22-18 Very Early,Touch 2-6 Seconds,3-6 Dribbles,5,0.4,,2,5,0.4,0.2778,0,0,,0,0,0,,0
Kenrich Williams,OKC,MIL,1/21/2026,4-6 Feet - Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,5,0.7,0.625,1,1,1,0.0769,1,1,1,0.0769,1,3,0.3333,0.2308
Kenrich Williams,OKC,MEM,12/22/2025,2-4 Feet - Tight,15-7 Average,Touch 2-6 Seconds,3-6 Dribbles,3,0.3333,,1,3,0.3333,0.3333,0,0,,0,0,0,,0
Kentavious Caldwell-Pope,MEM,MIA,10/24/2025,4-6 Feet - Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,3,0.5,0.5,0,0,,0,0,0,,0,1,3,0.3333,0.5
Kentavious Caldwell-Pope,MEM,OKC,12/22/2025,4-6 Feet - Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,3,1,1,0,0,,0,0,0,,0,2,3,0.6667,0.5
Kentavious Caldwell-Pope,MEM,MIN,12/17/2025,4-6 Feet - Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,3,0,0,0,0,,0,0,0,,0,0,3,0,0.25
Keon Ellis,SAC,DEN,12/11/2025,4-6 Feet - Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,0,0,0,0,,0,0,0,,0,0,4,0,0.4444
Keon Ellis,SAC,PHX,11/26/2025,4-6 Feet - Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,0.75,0.75,0,0,,0,0,0,,0,2,4,0.5,0.8
Kevin Durant,HOU,DAL,12/6/2025,2-4 Feet - Tight,15-7 Average,Touch 2-6 Seconds,3-6 Dribbles,6,0.6667,0.8,0,1,0,0.05,4,5,0.8,0.25,0,0,,0
Kevin Durant,HOU,MEM,11/5/2025,2-4 Feet - Tight,15-7 Average,Touch 2-6 Seconds,2 Dribbles,5,0.2,0.3333,0,2,0,0.1111,1,3,0.3333,0.1667,0,0,,0
Kevin Durant,HOU,MIA,3/21/2026,2-4 Feet - Tight,15-7 Average,Touch < 2 Seconds,0 Dribbles,5,1,1,0,0,,0,2,2,1,0.1176,2,3,0.6667,0.1765
Kevin Durant,HOU,LAC,2/11/2026,4-6 Feet - Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,0.375,0.375,0,0,,0,0,0,,0,1,4,0.25,0.2667
Kevin Durant,HOU,SAS,11/7/2025,2-4 Feet - Tight,15-7 Average,Touch 2-6 Seconds,2 Dribbles,4,0.25,0.25,0,0,,0,1,4,0.25,0.2222,0,0,,0
Kevin Durant,HOU,SAC,1/11/2026,4-6 Feet - Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,0.75,0.75,0,0,,0,0,0,,0,2,4,0.5,0.2222
Kevin Durant,HOU,LAL,3/16/2026,2-4 Feet - Tight,15-7 Average,Touch 2-6 Seconds,3-6 Dribbles,4,0.5,0.3333,1,1,1,0.0625,1,2,0.5,0.125,0,1,0,0.0625
Kevin Durant,HOU,PHX,4/7/2026,4-6 Feet - Open,15-7 Average,Touch 2-6 Seconds,2 Dribbles,4,0.25,0.25,0,0,,0,1,3,0.3333,0.15,0,1,0,0.05
Kevin Durant,HOU,PHX,4/7/2026,2-4 Feet - Tight,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,0.75,0.75,0,0,,0,0,1,0,0.05,2,3,0.6667,0.15
Kevin Durant,HOU,MIL,4/1/2026,4-6 Feet - Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,0.375,0.375,0,0,,0,0,1,0,0.0625,1,3,0.3333,0.1875
Kevin Durant,HOU,LAC,2/10/2026,2-4 Feet - Tight,15-7 Average,Touch 6+ Seconds,3-6 Dribbles,4,0.25,0.3333,0,1,0,0.0455,1,2,0.5,0.0909,0,1,0,0.0455
Kevin Durant,HOU,OKC,2/7/2026,2-4 Feet - Tight,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,0.5,0.5,0,0,,0,2,2,1,0.2,0,2,0,0.2
Kevin Durant,HOU,CLE,12/27/2025,2-4 Feet - Tight,7-4 Late,Touch 6+ Seconds,7+ Dribbles,3,0.5,0.5,0,0,,0,0,1,0,0.0588,1,2,0.5,0.1176
Kevin Durant,HOU,LAC,12/23/2025,2-4 Feet - Tight,15-7 Average,Touch < 2 Seconds,0 Dribbles,3,0.3333,0.3333,0,0,,0,1,1,1,0.0667,0,2,0,0.1333
Kevin Durant,HOU,LAL,12/25/2025,2-4 Feet - Tight,15-7 Average,Touch 6+ Seconds,7+ Dribbles,3,0.3333,1,0,2,0,0.1429,1,1,1,0.0714,0,0,,0
Kevin Durant,HOU,UTA,12/1/2025,2-4 Feet - Tight,15-7 Average,Touch < 2 Seconds,0 Dribbles,3,0.3333,0,1,2,0.5,0.08,0,0,,0,0,1,0,0.04
Kevin Huerter,CHI,CHA,1/3/2026,4-6 Feet - Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,0.375,0.375,0,0,,0,0,0,,0,1,4,0.25,0.3636
Kevin Huerter,CHI,DEN,11/17/2025,4-6 Feet - Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,0.75,0.75,0,0,,0,0,0,,0,2,4,0.5,0.3333
Kevin Huerter,CHI,NOP,12/14/2025,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,0.75,0.75,0,0,,0,0,0,,0,2,4,0.5,0.3333
Kevin Huerter,CHI,ORL,1/2/2026,4-6 Feet - Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,3,0.5,0.5,0,0,,0,0,0,,0,1,3,0.3333,0.2
Kevin Huerter,CHI,ORL,1/2/2026,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,3,1,1,0,0,,0,0,0,,0,2,3,0.6667,0.2
Kevin Huerter,CHI,CLE,12/19/2025,4-6 Feet - Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,3,0,0,0,0,,0,0,0,,0,0,3,0,0.25
Kevin Love,UTA,MEM,12/12/2025,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,5,0.6,0.6,0,0,,0,0,0,,0,2,5,0.4,0.3333
Kevin Love,UTA,MEM,12/23/2025,4-6 Feet - Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,3,0.5,0.5,0,0,,0,0,0,,0,1,3,0.3333,0.3333
Kevin Love,UTA,DET,12/26/2025,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,3,0.5,0.5,0,0,,0,0,0,,0,1,3,0.3333,0.4286
Kevin Love,UTA,ORL,12/20/2025,4-6 Feet - Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,3,1,1,0,0,,0,0,0,,0,2,3,0.6667,0.25
Kevin Love,UTA,ORL,12/20/2025,2-4 Feet - Tight,15-7 Average,Touch < 2 Seconds,0 Dribbles,3,0.6667,,2,3,0.6667,0.25,0,0,,0,0,0,,0
Kevin Love,UTA,LAL,12/18/2025,4-6 Feet - Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,3,0.5,0.5,0,0,,0,0,0,,0,1,3,0.3333,0.6
