season_year,name,name_slug,rpv,miv,dpc,data_source,possessions,touches,paint_touches,paint_touches_per_poss,touches_per_poss,points_per_paint_touch,drives,drives_per_poss,points_per_drive,fga_per_drive,post_touches,post_touches_per_poss,points_per_post_touch,elbow_touches,elbow_touches_per_poss,points_per_elbow_touch,steals,blocks,dreb,def_rim_fgm,def_rim_fga,def_rim_fg%,def_rim_fga_per_poss
2019,Shaun Livingston,shaun-livingston,-0.089,-0.86,,nba_tracking,1975.0,1886.0,115.0,0.0582,0.9549,0.7739,58.0,0.0294,0.6034,0.5,69.0,0.0349,0.3768,61.0,0.0309,0.4262,31.0,27.0,75.0,49.0,71.0,0.6901,0.0356
2019,Shelvin Mack,shelvin-mack,-1.804,2.734,,nba_tracking,2478.0,2993.0,40.0,0.0161,1.2078,0.625,381.0,0.1538,0.3832,0.4042,3.0,0.0012,0.6667,42.0,0.0169,0.3571,47.0,4.0,86.0,64.0,86.0,0.7442,0.0348
2019,Sindarius Thornwell,sindarius-thornwell,1.982,-0.405,,nba_tracking,676.0,321.0,13.0,0.0192,0.4749,0.7692,35.0,0.0518,0.4857,0.4286,0.0,0.0,0.0,6.0,0.0089,0.6667,14.0,7.0,39.0,21.0,29.0,0.7241,0.0406
2019,Skal Labissiere,skal-labissiere,2.38,0.86,,nba_tracking,400.0,248.0,28.0,0.07,0.62,0.9286,6.0,0.015,1.1667,0.5,22.0,0.055,0.5,9.0,0.0225,0.6667,5.0,6.0,34.0,24.0,36.0,0.6667,0.0902
2019,Solomon Hill,solomon-hill,0.554,-0.277,,nba_tracking,1863.0,1225.0,69.0,0.037,0.6575,0.6667,49.0,0.0263,0.2857,0.449,9.0,0.0048,0.0,20.0,0.0107,0.65,23.0,10.0,99.0,55.0,87.0,0.6322,0.0464
2019,Spencer Dinwiddie,spencer-dinwiddie,-2.314,0.793,,nba_tracking,4005.0,3978.0,21.0,0.0052,0.9933,0.6667,959.0,0.2395,0.6079,0.3962,0.0,0.0,0.0,23.0,0.0057,0.6957,40.0,17.0,140.0,56.0,80.0,0.7,0.0201
2019,Stanley Johnson,stanley-johnson,0.31,1.026,,nba_tracking,2499.0,2276.0,41.0,0.0164,0.9108,0.439,232.0,0.0928,0.5647,0.4612,14.0,0.0056,0.4286,22.0,0.0088,0.5455,60.0,14.0,183.0,76.0,108.0,0.7037,0.0428
2019,Stephen Curry,stephen-curry,-1.063,-0.349,,nba_tracking,4997.0,5298.0,95.0,0.019,1.0602,0.8526,528.0,0.1057,0.5076,0.3939,18.0,0.0036,0.8889,71.0,0.0142,0.8451,92.0,25.0,324.0,83.0,116.0,0.7155,0.0233
2019,Sterling Brown,sterling-brown,-0.686,-0.627,,nba_tracking,2219.0,1324.0,54.0,0.0243,0.5967,0.7407,154.0,0.0694,0.5779,0.4545,4.0,0.0018,1.0,11.0,0.005,0.7273,25.0,8.0,155.0,29.0,51.0,0.5686,0.023
2019,Steven Adams,steven-adams,2.258,-2.8,,nba_tracking,5672.0,3555.0,997.0,0.1758,0.6268,0.7623,11.0,0.0019,0.5455,0.2727,393.0,0.0693,0.5954,406.0,0.0716,0.5148,116.0,74.0,367.0,292.0,487.0,0.5996,0.0862
2019,Svi Mykhailiuk,svi-mykhailiuk,-1.771,1.658,,nba_tracking,938.0,529.0,13.0,0.0139,0.564,0.3077,61.0,0.065,0.2787,0.2459,0.0,0.0,0.0,7.0,0.0075,0.1429,14.0,1.0,27.0,25.0,33.0,0.7576,0.035
2019,T.J. Leaf,t-j-leaf,1.218,1.447,,nba_tracking,1106.0,638.0,92.0,0.0832,0.5769,1.0543,51.0,0.0461,0.7059,0.6863,33.0,0.0298,0.697,44.0,0.0398,0.6591,9.0,19.0,82.0,30.0,62.0,0.4839,0.056
2019,T.J. McConnell,t-j-mcconnell,-2.297,2.756,,nba_tracking,3022.0,3434.0,54.0,0.0179,1.1363,0.6296,374.0,0.1238,0.5749,0.5107,2.0,0.0007,0.0,24.0,0.0079,0.5,78.0,17.0,142.0,54.0,81.0,0.6667,0.0268
2019,T.J. Warren,t-j-warren,0.542,-1.104,,nba_tracking,2838.0,2644.0,65.0,0.0229,0.9316,1.1385,293.0,0.1032,0.8635,0.7235,29.0,0.0102,0.3103,47.0,0.0166,0.7447,51.0,29.0,143.0,92.0,134.0,0.6866,0.0473
2019,Tahjere McCall,tahjere-mccall,-2.856,-2.933,,nba_tracking,19.0,7.0,0.0,0.0,0.3684,0.0,1.0,0.0526,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0526
2019,Taj Gibson,taj-gibson,1.948,-1.281,,nba_tracking,3494.0,2755.0,435.0,0.1245,0.7885,0.9655,55.0,0.0157,0.7273,0.7273,209.0,0.0598,0.6029,215.0,0.0615,0.5581,53.0,39.0,286.0,147.0,223.0,0.6592,0.0637
2019,Taurean Prince,taurean-prince,-1.284,-1.458,,nba_tracking,3368.0,1858.0,29.0,0.0086,0.5517,1.0,315.0,0.0935,0.5556,0.4317,5.0,0.0015,0.0,12.0,0.0036,0.6667,53.0,19.0,177.0,75.0,103.0,0.7282,0.0306
2019,Terrance Ferguson,terrance-ferguson,-1.096,-2.59,,nba_tracking,4045.0,1216.0,63.0,0.0156,0.3006,0.9683,103.0,0.0255,0.3981,0.301,1.0,0.0002,0.0,23.0,0.0057,0.5217,39.0,16.0,105.0,99.0,138.0,0.7174,0.0341
2019,Terrence Jones,terrence-jones,0.199,2.623,,nba_tracking,14.0,17.0,1.0,0.0714,1.2143,2.0,1.0,0.0714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,1.0,0.0769
2019,Terrence Ross,terrence-ross,-1.993,1.858,,nba_tracking,4283.0,2629.0,39.0,0.0091,0.6138,0.9231,169.0,0.0395,0.5266,0.5621,2.0,0.0005,0.5,62.0,0.0145,1.0161,70.0,28.0,250.0,92.0,124.0,0.7419,0.0291
2019,Terry Rozier,terry-rozier,-1.915,1.059,,nba_tracking,3666.0,4097.0,42.0,0.0115,1.1176,0.619,390.0,0.1064,0.4359,0.4513,0.0,0.0,0.0,20.0,0.0055,0.5,68.0,21.0,275.0,83.0,107.0,0.7757,0.0291
2019,Thabo Sefolosha,thabo-sefolosha,-1.118,1.425,,nba_tracking,1229.0,902.0,22.0,0.0179,0.7339,0.9091,54.0,0.0439,0.4259,0.4259,4.0,0.0033,1.5,9.0,0.0073,1.1111,40.0,5.0,114.0,36.0,53.0,0.6792,0.0431
2019,Thaddeus Young,thaddeus-young,1.439,-1.636,,nba_tracking,4968.0,4077.0,424.0,0.0853,0.8207,0.8821,149.0,0.03,0.6174,0.5168,414.0,0.0833,0.442,193.0,0.0388,0.5803,123.0,36.0,331.0,174.0,255.0,0.6824,0.0511
2019,Theo Pinson,theo-pinson,-0.454,-0.948,,nba_tracking,447.0,395.0,6.0,0.0134,0.8837,1.0,43.0,0.0962,0.4651,0.3488,0.0,0.0,0.0,4.0,0.0089,0.0,6.0,0.0,32.0,9.0,15.0,0.6,0.0336
2019,Thomas Bryant,thomas-bryant,1.959,-1.214,,nba_tracking,3110.0,2512.0,364.0,0.117,0.8077,1.1126,26.0,0.0084,0.7308,0.5769,40.0,0.0129,0.525,201.0,0.0646,0.6368,25.0,66.0,335.0,226.0,363.0,0.6226,0.116
2019,Thomas Welsh,thomas-welsh,-1.268,-0.083,,nba_tracking,87.0,53.0,1.0,0.0115,0.6092,1.0,1.0,0.0115,0.0,0.0,2.0,0.023,0.0,3.0,0.0345,1.3333,0.0,0.0,4.0,2.0,3.0,0.6667,0.0361
2019,Thon Maker,thon-maker,0.332,0.582,,nba_tracking,1979.0,1519.0,124.0,0.0627,0.7676,0.7258,21.0,0.0106,0.619,0.2857,10.0,0.0051,0.0,46.0,0.0232,0.5652,21.0,51.0,161.0,106.0,186.0,0.5699,0.0931
2019,Tim Frazier,tim-frazier,-1.428,1.092,,nba_tracking,2378.0,2642.0,60.0,0.0252,1.111,0.6333,207.0,0.087,0.3768,0.314,1.0,0.0004,0.0,23.0,0.0097,0.3913,30.0,5.0,127.0,63.0,80.0,0.7875,0.0336
2019,Tim Hardaway Jr.,tim-hardaway-jr,0.642,-1.159,,nba_tracking,4199.0,3313.0,49.0,0.0117,0.789,0.9592,346.0,0.0824,0.659,0.5578,28.0,0.0067,1.0357,46.0,0.011,0.7174,54.0,8.0,187.0,118.0,169.0,0.6982,0.0402
2019,Timothe Luwawu-Cabarrot,timothe-luwawu-cabarrot,0.432,1.702,,nba_tracking,1407.0,765.0,30.0,0.0213,0.5437,1.0,87.0,0.0618,0.5287,0.4943,0.0,0.0,0.0,5.0,0.0036,0.2,19.0,8.0,86.0,25.0,40.0,0.625,0.0284
2019,Tobias Harris,tobias-harris,-0.155,0.305,,nba_tracking,5949.0,5019.0,167.0,0.0281,0.8437,1.0659,721.0,0.1212,0.6616,0.5243,174.0,0.0292,0.6437,106.0,0.0178,0.7925,51.0,37.0,576.0,205.0,308.0,0.6656,0.0518
2019,Tomas Satoransky,tomas-satoransky,-1.517,1.603,,nba_tracking,4450.0,4516.0,145.0,0.0326,1.0148,0.7862,545.0,0.1225,0.4073,0.3303,18.0,0.004,0.4444,65.0,0.0146,0.5692,80.0,12.0,196.0,157.0,215.0,0.7302,0.0483
2019,Tony Bradley,tony-bradley,-0.044,1.037,,nba_tracking,79.0,60.0,16.0,0.2025,0.7595,1.0625,1.0,0.0127,0.0,1.0,0.0,0.0,0.0,7.0,0.0886,0.4286,2.0,2.0,6.0,3.0,8.0,0.375,0.0988
2019,Tony Parker,tony-parker,-2.546,2.379,,nba_tracking,2071.0,2299.0,16.0,0.0077,1.1101,0.25,570.0,0.2752,0.4895,0.3789,1.0,0.0005,0.0,18.0,0.0087,0.2222,21.0,7.0,69.0,29.0,40.0,0.725,0.0196
2019,Tony Snell,tony-snell,0.41,-1.713,,nba_tracking,2755.0,1500.0,46.0,0.0167,0.5445,0.7826,132.0,0.0479,0.6288,0.5909,2.0,0.0007,0.0,34.0,0.0123,0.4706,26.0,18.0,128.0,54.0,78.0,0.6923,0.0281
2019,Torrey Craig,torrey-craig,0.808,-0.782,,nba_tracking,3015.0,1509.0,143.0,0.0474,0.5005,0.6853,63.0,0.0209,0.4762,0.4921,9.0,0.003,0.0,25.0,0.0083,0.6,37.0,46.0,174.0,80.0,121.0,0.6612,0.0398
2019,Trae Young,trae-young,-2.524,2.39,,nba_tracking,5400.0,6588.0,73.0,0.0135,1.22,0.6164,1426.0,0.2641,0.4797,0.3731,2.0,0.0004,1.5,37.0,0.0069,0.4865,72.0,15.0,237.0,120.0,144.0,0.8333,0.0268
2019,Treveon Graham,treveon-graham,0.841,1.558,,nba_tracking,1520.0,995.0,34.0,0.0224,0.6546,0.3235,79.0,0.052,0.5949,0.443,4.0,0.0026,0.0,5.0,0.0033,0.0,13.0,7.0,84.0,38.0,56.0,0.6786,0.0366
2019,Trevon Duval,trevon-duval,0.277,1.536,,nba_tracking,12.0,17.0,0.0,0.0,1.4167,0.0,6.0,0.5,0.3333,0.3333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0833
2019,Trevor Ariza,trevor-ariza,-0.31,-2.623,,nba_tracking,4820.0,3608.0,75.0,0.0156,0.7485,1.0133,405.0,0.084,0.3704,0.3556,39.0,0.0081,0.359,56.0,0.0116,0.6786,91.0,21.0,316.0,140.0,178.0,0.7865,0.037
2019,Trey Burke,trey-burke,-1.882,0.671,,nba_tracking,2302.0,2539.0,26.0,0.0113,1.103,0.5769,443.0,0.1924,0.5869,0.4898,3.0,0.0013,1.0,14.0,0.0061,0.7143,33.0,7.0,71.0,50.0,79.0,0.6329,0.0343
2019,Trey Lyles,trey-lyles,1.306,-1.07,,nba_tracking,2282.0,2092.0,121.0,0.053,0.9167,1.0496,174.0,0.0762,0.6494,0.5747,105.0,0.046,0.5238,62.0,0.0272,0.7097,30.0,23.0,202.0,90.0,151.0,0.596,0.0662
2019,Tristan Thompson,tristan-thompson,2.303,-1.181,,nba_tracking,2365.0,2032.0,349.0,0.1476,0.8592,0.7736,79.0,0.0334,0.9114,0.6329,134.0,0.0567,0.3433,258.0,0.1091,0.3566,28.0,16.0,265.0,102.0,180.0,0.5667,0.0759
2019,Troy Brown Jr.,troy-brown-jr,0.731,0.227,,nba_tracking,1513.0,1006.0,51.0,0.0337,0.6649,0.6275,128.0,0.0846,0.5078,0.5625,2.0,0.0013,1.0,26.0,0.0172,0.4615,20.0,5.0,107.0,47.0,65.0,0.7231,0.0429
2019,Troy Caupain,troy-caupain,0.133,1.625,,nba_tracking,32.0,21.0,0.0,0.0,0.6562,0.0,1.0,0.0312,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,0.0312
2019,Troy Daniels,troy-daniels,-1.572,1.713,,nba_tracking,1578.0,981.0,31.0,0.0196,0.6217,0.9032,28.0,0.0177,0.5357,0.6786,0.0,0.0,0.0,13.0,0.0082,0.5385,26.0,5.0,60.0,50.0,67.0,0.7463,0.0424
2019,Troy Williams,troy-williams,0.941,1.203,,nba_tracking,690.0,365.0,16.0,0.0232,0.529,1.0,24.0,0.0348,0.4583,0.6667,1.0,0.0014,0.0,5.0,0.0072,0.8,10.0,8.0,47.0,15.0,20.0,0.75,0.0291
2019,Tyler Cavanaugh,tyler-cavanaugh,0.742,2.922,,nba_tracking,88.0,61.0,6.0,0.0682,0.6932,0.6667,3.0,0.0341,0.6667,0.3333,1.0,0.0114,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,3.0,0.6667,0.0337
2019,Tyler Davis,tyler-davis,0.0,-2.956,,nba_tracking,2.0,1.0,1.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,Tyler Dorsey,tyler-dorsey,-1.694,0.882,,nba_tracking,1466.0,945.0,30.0,0.0205,0.6446,0.6333,179.0,0.1221,0.4525,0.3743,0.0,0.0,0.0,14.0,0.0095,0.5,14.0,2.0,86.0,56.0,75.0,0.7467,0.0506
2019,Tyler Johnson,tyler-johnson,-1.539,2.035,,nba_tracking,3143.0,2768.0,49.0,0.0156,0.8807,0.7347,385.0,0.1225,0.4078,0.3922,1.0,0.0003,0.0,36.0,0.0115,0.6111,54.0,27.0,139.0,78.0,103.0,0.7573,0.0327
2019,Tyler Lydon,tyler-lydon,1.295,1.769,,nba_tracking,205.0,101.0,11.0,0.0537,0.4927,0.8182,3.0,0.0146,0.0,0.6667,1.0,0.0049,0.0,3.0,0.0146,0.6667,2.0,0.0,11.0,12.0,13.0,0.9231,0.066
2019,Tyler Ulis,tyler-ulis,-2.856,,,nba_tracking,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,Tyler Zeller,tyler-zeller,2.369,-1.891,,nba_tracking,190.0,128.0,26.0,0.1368,0.6737,1.1154,1.0,0.0053,2.0,1.0,4.0,0.0211,1.25,17.0,0.0895,0.5882,1.0,3.0,13.0,7.0,15.0,0.4667,0.0789
2019,Tyreke Evans,tyreke-evans,0.21,-2.534,,nba_tracking,2839.0,2369.0,55.0,0.0194,0.8344,0.8182,446.0,0.1571,0.426,0.4596,24.0,0.0085,0.875,28.0,0.0099,0.7857,58.0,18.0,168.0,56.0,73.0,0.7671,0.0254
2019,Tyrone Wallace,tyrone-wallace,0.531,2.601,,nba_tracking,1372.0,1131.0,37.0,0.027,0.8243,0.7027,175.0,0.1276,0.52,0.5371,8.0,0.0058,0.25,13.0,0.0095,0.3846,21.0,7.0,81.0,30.0,47.0,0.6383,0.0343
2019,Tyson Chandler,tyson-chandler,2.325,-2.701,,nba_tracking,1858.0,1040.0,182.0,0.098,0.5597,0.7692,0.0,0.0,0.0,0.0,8.0,0.0043,0.0,101.0,0.0544,0.198,21.0,23.0,215.0,129.0,215.0,0.6,0.1153
2019,Tyus Jones,tyus-jones,-2.646,0.915,,nba_tracking,3244.0,3697.0,22.0,0.0068,1.1396,0.7273,315.0,0.0971,0.5587,0.5873,0.0,0.0,0.0,16.0,0.0049,0.75,81.0,5.0,111.0,51.0,65.0,0.7846,0.02
2019,Udonis Haslem,udonis-haslem,0.382,-2.778,,nba_tracking,162.0,122.0,13.0,0.0802,0.7531,0.9231,2.0,0.0123,1.5,0.0,8.0,0.0494,0.5,6.0,0.037,0.0,0.0,0.0,24.0,8.0,18.0,0.4444,0.1091
2019,Victor Oladipo,victor-oladipo,-0.83,-1.004,,nba_tracking,2309.0,2208.0,30.0,0.013,0.9563,0.4,341.0,0.1477,0.5249,0.4575,0.0,0.0,0.0,23.0,0.01,0.7826,60.0,11.0,181.0,59.0,83.0,0.7108,0.036
2019,Vince Carter,vince-carter,1.079,-1.913,,nba_tracking,2877.0,2404.0,51.0,0.0177,0.8356,0.8431,124.0,0.0431,0.6048,0.5242,47.0,0.0163,0.4894,54.0,0.0188,0.2963,44.0,27.0,163.0,79.0,129.0,0.6124,0.0449
2019,Vincent Edwards,vincent-edwards,-2.856,-1.591,,nba_tracking,33.0,14.0,0.0,0.0,0.4242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0303
2019,Wade Baldwin IV,wade-baldwin-iv,-1.03,2.956,,nba_tracking,199.0,224.0,4.0,0.0201,1.1256,0.0,43.0,0.2161,0.3256,0.4186,1.0,0.005,0.0,0.0,0.0,0.0,1.0,2.0,13.0,3.0,6.0,0.5,0.0308
2019,Walter Lemon Jr.,walter-lemon-jr,-1.589,-0.36,,nba_tracking,345.0,399.0,7.0,0.0203,1.1565,1.2857,106.0,0.3072,0.4528,0.4717,0.0,0.0,0.0,4.0,0.0116,0.5,11.0,1.0,23.0,8.0,10.0,0.8,0.0294
2019,Wayne Ellington,wayne-ellington,-2.424,1.015,,nba_tracking,2613.0,1466.0,14.0,0.0054,0.561,0.7143,101.0,0.0387,0.4455,0.396,1.0,0.0004,0.0,14.0,0.0054,0.5714,54.0,6.0,93.0,44.0,61.0,0.7213,0.0235
2019,Wayne Selden,wayne-selden,-0.271,-2.312,,nba_tracking,2932.0,1766.0,45.0,0.0153,0.6023,0.6,330.0,0.1126,0.5121,0.4788,6.0,0.002,0.3333,23.0,0.0078,0.6957,33.0,13.0,143.0,75.0,97.0,0.7732,0.0328
2019,Wendell Carter Jr.,wendell-carter-jr,2.834,-0.871,,nba_tracking,2213.0,1710.0,267.0,0.1207,0.7727,0.779,15.0,0.0068,0.9333,0.6,134.0,0.0606,0.3582,250.0,0.113,0.356,26.0,57.0,217.0,128.0,216.0,0.5926,0.0977
2019,Wes Iwundu,wes-iwundu,-0.465,1.048,,nba_tracking,2532.0,1248.0,58.0,0.0229,0.4929,0.931,124.0,0.049,0.4516,0.4758,3.0,0.0012,0.6667,21.0,0.0083,0.8095,28.0,22.0,147.0,57.0,85.0,0.6706,0.0333
2019,Wesley Johnson,wesley-johnson,-0.764,-0.982,,nba_tracking,1132.0,568.0,18.0,0.0159,0.5018,0.8889,8.0,0.0071,0.875,0.5,1.0,0.0009,0.0,11.0,0.0097,0.3636,14.0,12.0,60.0,36.0,59.0,0.6102,0.0516
2019,Wesley Matthews,wesley-matthews,-0.996,-1.015,,nba_tracking,4284.0,2494.0,81.0,0.0189,0.5822,0.5679,252.0,0.0588,0.4762,0.4762,186.0,0.0434,0.4785,61.0,0.0142,0.4754,54.0,17.0,138.0,98.0,131.0,0.7481,0.0305
2019,Will Barton,will-barton,-0.897,-1.126,,nba_tracking,2424.0,2031.0,48.0,0.0198,0.8379,0.75,284.0,0.1172,0.4965,0.4648,9.0,0.0037,0.4444,20.0,0.0083,0.6,18.0,22.0,167.0,70.0,99.0,0.7071,0.0407
2019,Willie Cauley-Stein,willie-cauley-stein,1.76,-2.368,,nba_tracking,4750.0,3581.0,662.0,0.1394,0.7539,0.8399,136.0,0.0286,0.6324,0.5956,237.0,0.0499,0.4599,521.0,0.1097,0.38,96.0,51.0,497.0,240.0,362.0,0.663,0.0768
2019,Willy Hernangomez,willy-hernangomez,2.247,1.869,,nba_tracking,1697.0,1859.0,290.0,0.1709,1.0955,0.8414,19.0,0.0112,0.9474,0.3158,69.0,0.0407,0.5797,161.0,0.0949,0.3602,16.0,20.0,194.0,123.0,172.0,0.7151,0.1013
2019,Wilson Chandler,wilson-chandler,1.539,-1.192,,nba_tracking,2395.0,1497.0,72.0,0.0301,0.6251,0.4722,85.0,0.0355,0.5882,0.4353,24.0,0.01,0.1667,67.0,0.028,0.1493,24.0,19.0,161.0,66.0,99.0,0.6667,0.0412
2019,Yante Maten,yante-maten,0.133,-2.124,,nba_tracking,27.0,20.0,2.0,0.0741,0.7407,0.0,1.0,0.037,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,5.0,6.0,0.8333,0.2222
2019,Yogi Ferrell,yogi-ferrell,-2.48,2.113,,nba_tracking,2237.0,2141.0,20.0,0.0089,0.9571,0.7,255.0,0.114,0.4745,0.3686,0.0,0.0,0.0,15.0,0.0067,0.8,36.0,4.0,96.0,51.0,69.0,0.7391,0.0307
2019,Yuta Watanabe,yuta-watanabe,-0.797,1.902,,nba_tracking,358.0,220.0,7.0,0.0196,0.6145,1.0,24.0,0.067,0.4167,0.4583,3.0,0.0084,1.3333,3.0,0.0084,0.0,4.0,1.0,27.0,12.0,16.0,0.75,0.0446
2019,Zach Collins,zach-collins,2.845,0.616,,nba_tracking,2750.0,2189.0,241.0,0.0876,0.796,0.8921,44.0,0.016,0.7955,0.5227,131.0,0.0476,0.5573,145.0,0.0527,0.4207,25.0,66.0,215.0,150.0,272.0,0.5515,0.0989
2019,Zach LaVine,zach-lavine,-0.399,1.758,,nba_tracking,4386.0,3900.0,86.0,0.0196,0.8892,1.093,841.0,0.1917,0.7015,0.4958,28.0,0.0064,0.6071,50.0,0.0114,0.8,58.0,26.0,251.0,79.0,103.0,0.767,0.0236
2019,Zach Lofton,zach-lofton,-2.856,-2.9,,nba_tracking,7.0,5.0,0.0,0.0,0.7143,0.0,1.0,0.1429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,Zaza Pachulia,zaza-pachulia,2.723,-1.58,,nba_tracking,1751.0,1417.0,236.0,0.1348,0.8093,0.6737,26.0,0.0148,0.6923,0.3462,69.0,0.0394,0.3333,166.0,0.0948,0.2229,31.0,17.0,166.0,107.0,182.0,0.5879,0.1028
2019,Zhaire Smith,zhaire-smith,0.498,2.723,,nba_tracking,231.0,121.0,6.0,0.026,0.5238,1.0,14.0,0.0606,0.5,0.4286,0.0,0.0,0.0,4.0,0.0173,0.5,2.0,2.0,10.0,7.0,10.0,0.7,0.0431
2019,Zhou Qi,zhou-qi,-2.856,-2.967,,nba_tracking,2.0,1.0,1.0,0.5,0.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,Aaron Gordon,aaron-gordon,1.406,1.063,,nba_tracking,4090.0,3286.0,267.0,0.0653,0.8034,0.9813,296.0,0.0724,0.4899,0.4257,198.0,0.0484,0.5505,110.0,0.0269,0.3909,51.0,39.0,368.0,106.0,185.0,0.573,0.045
2020,Aaron Holiday,aaron-holiday,-2.424,-1.262,,nba_tracking,3318.0,2732.0,22.0,0.0066,0.8234,0.5909,502.0,0.1513,0.4422,0.4223,0.0,0.0,0.0,6.0,0.0018,1.0,55.0,16.0,134.0,99.0,141.0,0.7021,0.0427
2020,Abdel Nader,abdel-nader,-1.55,0.055,,nba_tracking,1788.0,859.0,20.0,0.0112,0.4804,0.9,166.0,0.0928,0.6205,0.4458,2.0,0.0011,0.0,13.0,0.0073,0.7692,23.0,20.0,86.0,42.0,72.0,0.5833,0.0404
2020,Adam Mokoka,adam-mokoka,2.734,0.244,,nba_tracking,227.0,112.0,9.0,0.0396,0.4934,0.2222,12.0,0.0529,0.6667,0.5833,0.0,0.0,0.0,2.0,0.0088,0.0,4.0,0.0,3.0,6.0,8.0,0.75,0.0357
2020,Admiral Schofield,admiral-schofield,0.498,-1.185,,nba_tracking,766.0,517.0,19.0,0.0248,0.6749,0.6316,12.0,0.0157,0.0833,0.25,6.0,0.0078,1.3333,5.0,0.0065,0.8,8.0,4.0,40.0,26.0,38.0,0.6842,0.0497
2020,Al Horford,al-horford,1.074,-1.882,,nba_tracking,4163.0,3695.0,249.0,0.0598,0.8876,0.7149,94.0,0.0226,0.5,0.4574,288.0,0.0692,0.5625,348.0,0.0836,0.1667,52.0,61.0,353.0,227.0,363.0,0.6253,0.0873
2020,Al-Farouq Aminu,al-farouq-aminu,0.675,2.768,,nba_tracking,775.0,653.0,34.0,0.0439,0.8426,0.5588,42.0,0.0542,0.1667,0.3571,18.0,0.0232,0.1111,12.0,0.0155,0.8333,18.0,8.0,63.0,30.0,45.0,0.6667,0.0586
2020,Alec Burks,alec-burks,-1.517,-1.738,,nba_tracking,3634.0,3420.0,66.0,0.0182,0.9411,1.0909,437.0,0.1203,0.6842,0.5057,27.0,0.0074,1.0,45.0,0.0124,0.7778,62.0,17.0,234.0,89.0,150.0,0.5933,0.0413
2020,Alen Smailagic,alen-smailagic,1.306,1.129,,nba_tracking,291.0,193.0,19.0,0.0653,0.6632,0.9474,22.0,0.0756,0.6364,0.4091,18.0,0.0619,0.6111,5.0,0.0172,0.4,3.0,4.0,17.0,11.0,23.0,0.4783,0.079
2020,Alex Caruso,alex-caruso,0.554,0.033,,nba_tracking,2451.0,1994.0,51.0,0.0208,0.8135,0.5098,207.0,0.0845,0.4251,0.3913,1.0,0.0004,0.0,26.0,0.0106,0.7692,70.0,18.0,106.0,69.0,105.0,0.6571,0.0426
2020,Alex Len,alex-len,2.701,-0.033,,nba_tracking,2031.0,1686.0,291.0,0.1433,0.8301,0.9553,21.0,0.0103,0.9048,0.6667,41.0,0.0202,0.5854,125.0,0.0615,0.536,23.0,46.0,217.0,122.0,234.0,0.5214,0.1155
2020,Alfonzo McKinnie,alfonzo-mckinnie,0.753,0.731,,nba_tracking,1218.0,686.0,58.0,0.0476,0.5632,0.8966,60.0,0.0493,0.7,0.6833,2.0,0.0016,0.0,10.0,0.0082,0.9,23.0,8.0,76.0,45.0,61.0,0.7377,0.0493
2020,Alize Johnson,alize-johnson,1.041,-0.963,,nba_tracking,253.0,162.0,21.0,0.083,0.6403,0.619,16.0,0.0632,0.1875,0.4375,1.0,0.004,0.0,5.0,0.0198,0.4,3.0,2.0,32.0,2.0,5.0,0.4,0.0196
2020,Allen Crabbe,allen-crabbe,-2.701,-0.775,,nba_tracking,1410.0,706.0,13.0,0.0092,0.5007,0.8462,58.0,0.0411,0.3793,0.4483,0.0,0.0,0.0,8.0,0.0057,0.875,15.0,4.0,66.0,41.0,51.0,0.8039,0.0363
2020,Allonzo Trier,allonzo-trier,-1.627,-0.432,,nba_tracking,605.0,462.0,4.0,0.0066,0.7636,1.0,75.0,0.124,0.4,0.28,0.0,0.0,0.0,5.0,0.0083,0.0,3.0,4.0,23.0,21.0,29.0,0.7241,0.0477
2020,Amile Jefferson,amile-jefferson,2.934,2.712,,nba_tracking,157.0,112.0,14.0,0.0892,0.7134,0.2143,4.0,0.0255,0.75,0.5,3.0,0.0191,0.0,4.0,0.0255,0.75,1.0,3.0,13.0,5.0,7.0,0.7143,0.0455
