season_id,player_id,player_name,team_id,team_abbreviation,team_name,play_type,type_grouping,percentile,gp,poss_pct,ppp,fg_pct,ft_poss_pct,tov_poss_pct,sf_poss_pct,plusone_poss_pct,score_poss_pct,efg_pct,poss,pts,fgm,fga,fgmx,player_stats,team_stats
22023,1630583.0,Santi Aldama,1610612763.0,MEM,Memphis Grizzlies,PRRollman,Defensive,0.877,61.0,0.03,0.765,0.333,0.059,0.059,0.059,0.0,0.353,0.367,17.0,13.0,5.0,15.0,10.0,,
22023,202687.0,Bismack Biyombo,1610612763.0,MEM,Memphis Grizzlies,PRRollman,Defensive,0.777,27.0,0.043,0.867,0.357,0.133,0.0,0.133,0.067,0.4,0.357,15.0,13.0,5.0,14.0,9.0,,
22023,203501.0,Tim Hardaway Jr.,1610612742.0,DAL,Dallas Mavericks,PRRollman,Defensive,0.696,78.0,0.022,0.929,0.385,0.0,0.071,0.0,0.0,0.357,0.5,14.0,13.0,5.0,13.0,8.0,,
22023,1630544.0,Tre Mann,1610612766.0,CHA,Charlotte Hornets,PRRollman,Defensive,0.654,28.0,0.04,1.0,0.385,0.0,0.0,0.0,0.0,0.385,0.5,13.0,13.0,5.0,13.0,8.0,,
22023,1641713.0,GG Jackson,1610612763.0,MEM,Memphis Grizzlies,PRRollman,Defensive,0.502,45.0,0.035,1.083,0.417,0.0,0.0,0.0,0.0,0.417,0.542,12.0,13.0,5.0,12.0,7.0,,
22023,101108.0,Chris Paul,1610612744.0,GSW,Golden State Warriors,PRRollman,Defensive,0.207,58.0,0.022,1.3,0.571,0.1,0.2,0.1,0.0,0.5,0.786,10.0,13.0,4.0,7.0,3.0,,
22023,203486.0,Mason Plumlee,1610612746.0,LAC,LA Clippers,PRRollman,Defensive,0.207,39.0,0.028,1.3,0.667,0.1,0.0,0.1,0.0,0.7,0.667,10.0,13.0,6.0,9.0,3.0,,
22023,1628384.0,OG Anunoby,1610612752.0,NYK,New York Knicks,PRRollman,Defensive,0.207,23.0,0.034,1.3,0.5,0.0,0.0,0.0,0.0,0.5,0.65,10.0,13.0,5.0,10.0,5.0,,
22023,1630163.0,LaMelo Ball,1610612766.0,CHA,Charlotte Hornets,PRRollman,Defensive,0.207,22.0,0.049,1.3,0.556,0.0,0.1,0.0,0.0,0.5,0.722,10.0,13.0,5.0,9.0,4.0,,
22023,202681.0,Kyrie Irving,1610612742.0,DAL,Dallas Mavericks,PRRollman,Defensive,0.927,58.0,0.038,0.667,0.263,0.095,0.048,0.095,0.048,0.286,0.289,21.0,14.0,5.0,19.0,14.0,,
22023,1630540.0,Miles McBride,1610612752.0,NYK,New York Knicks,PRRollman,Defensive,0.896,60.0,0.037,0.737,0.333,0.0,0.053,0.0,0.0,0.316,0.389,19.0,14.0,6.0,18.0,12.0,,
22023,1626181.0,Norman Powell,1610612746.0,LAC,LA Clippers,PRRollman,Defensive,0.654,73.0,0.026,1.0,0.385,0.071,0.0,0.071,0.0,0.429,0.462,14.0,14.0,5.0,13.0,8.0,,
22023,1628988.0,Aaron Holiday,1610612745.0,HOU,Houston Rockets,PRRollman,Defensive,0.397,72.0,0.027,1.167,0.5,0.167,0.083,0.167,0.083,0.5,0.55,12.0,14.0,5.0,10.0,5.0,,
22023,1629723.0,John Konchar,1610612763.0,MEM,Memphis Grizzlies,PRRollman,Defensive,0.397,53.0,0.03,1.167,0.5,0.0,0.0,0.0,0.0,0.5,0.583,12.0,14.0,6.0,12.0,6.0,,
22023,1630188.0,Jalen Smith,1610612754.0,IND,Indiana Pacers,PRRollman,Defensive,0.238,57.0,0.023,1.273,0.545,0.0,0.0,0.0,0.0,0.545,0.636,11.0,14.0,6.0,11.0,5.0,,
22023,1631095.0,Jabari Smith Jr.,1610612745.0,HOU,Houston Rockets,PRRollman,Defensive,0.888,76.0,0.023,0.75,0.375,0.05,0.15,0.05,0.0,0.35,0.438,20.0,15.0,6.0,16.0,10.0,,
22023,1641718.0,Keyonte George,1610612762.0,UTA,Utah Jazz,PRRollman,Defensive,0.817,74.0,0.025,0.833,0.294,0.056,0.0,0.056,0.0,0.333,0.412,18.0,15.0,5.0,17.0,12.0,,
22023,1630171.0,Isaac Okoro,1610612739.0,CLE,Cleveland Cavaliers,PRRollman,Defensive,0.817,69.0,0.026,0.833,0.357,0.167,0.111,0.111,0.056,0.389,0.393,18.0,15.0,5.0,14.0,9.0,,
22023,1628467.0,Maxi Kleber,1610612742.0,DAL,Dallas Mavericks,PRRollman,Defensive,0.817,43.0,0.047,0.833,0.375,0.0,0.111,0.0,0.0,0.333,0.469,18.0,15.0,6.0,16.0,10.0,,
22023,1630557.0,Corey Kispert,1610612764.0,WAS,Washington Wizards,PRRollman,Defensive,0.765,79.0,0.027,0.882,0.385,0.176,0.059,0.176,0.0,0.412,0.423,17.0,15.0,5.0,13.0,8.0,,
22023,1628981.0,Bruno Fernando,1610612737.0,ATL,Atlanta Hawks,PRRollman,Defensive,0.519,38.0,0.045,1.071,0.462,0.071,0.0,0.071,0.0,0.5,0.538,14.0,15.0,6.0,13.0,7.0,,
22023,201569.0,Eric Gordon,1610612756.0,PHX,Phoenix Suns,PRRollman,Defensive,0.43,67.0,0.029,1.154,0.5,0.0,0.077,0.0,0.0,0.462,0.625,13.0,15.0,6.0,12.0,6.0,,
22023,1630533.0,Ziaire Williams,1610612763.0,MEM,Memphis Grizzlies,PRRollman,Defensive,0.43,48.0,0.034,1.154,0.5,0.154,0.154,0.154,0.077,0.462,0.6,13.0,15.0,5.0,10.0,5.0,,
22023,1627739.0,Kris Dunn,1610612762.0,UTA,Utah Jazz,PRRollman,Defensive,0.268,63.0,0.026,1.25,0.417,0.0,0.0,0.0,0.0,0.417,0.625,12.0,15.0,5.0,12.0,7.0,,
22023,1641731.0,Bilal Coulibaly,1610612764.0,WAS,Washington Wizards,PRRollman,Defensive,0.135,62.0,0.018,1.364,0.667,0.091,0.091,0.091,0.0,0.545,0.833,11.0,15.0,6.0,9.0,3.0,,
22023,2544.0,LeBron James,1610612747.0,LAL,Los Angeles Lakers,PRRollman,Defensive,0.135,70.0,0.018,1.364,0.667,0.182,0.0,0.182,0.0,0.727,0.667,11.0,15.0,6.0,9.0,3.0,,
22023,202330.0,Gordon Hayward,1610612766.0,CHA,Charlotte Hornets,PRRollman,Defensive,0.059,25.0,0.038,1.5,0.667,0.0,0.1,0.0,0.0,0.6,0.833,10.0,15.0,6.0,9.0,3.0,,
22023,1628426.0,Sasha Vezenkov,1610612758.0,SAC,Sacramento Kings,PRRollman,Defensive,0.059,39.0,0.06,1.5,0.6,0.0,0.0,0.0,0.0,0.6,0.75,10.0,15.0,6.0,10.0,4.0,,
22023,1630591.0,Jalen Suggs,1610612753.0,ORL,Orlando Magic,PRRollman,Defensive,0.855,73.0,0.025,0.8,0.368,0.0,0.05,0.0,0.0,0.35,0.421,20.0,16.0,7.0,19.0,12.0,,
22023,1629008.0,Michael Porter Jr.,1610612743.0,DEN,Denver Nuggets,PRRollman,Defensive,0.855,81.0,0.03,0.8,0.385,0.25,0.15,0.25,0.05,0.4,0.423,20.0,16.0,5.0,13.0,8.0,,
22023,203939.0,Dwight Powell,1610612742.0,DAL,Dallas Mavericks,PRRollman,Defensive,0.855,53.0,0.049,0.8,0.267,0.15,0.1,0.15,0.0,0.35,0.333,20.0,16.0,4.0,15.0,11.0,,
22023,1630230.0,Naji Marshall,1610612740.0,NOP,New Orleans Pelicans,PRRollman,Defensive,0.758,65.0,0.04,0.889,0.333,0.056,0.0,0.056,0.056,0.333,0.417,18.0,16.0,6.0,18.0,12.0,,
22023,1626224.0,Cedi Osman,1610612759.0,SAS,San Antonio Spurs,PRRollman,Defensive,0.688,70.0,0.046,0.941,0.4,0.176,0.0,0.176,0.059,0.471,0.433,17.0,16.0,6.0,15.0,9.0,,
22023,1629312.0,Haywood Highsmith,1610612748.0,MIA,Miami Heat,PRRollman,Defensive,0.654,64.0,0.028,1.0,0.467,0.0,0.063,0.0,0.0,0.438,0.533,16.0,16.0,7.0,15.0,8.0,,
22023,1630530.0,Trey Murphy III,1610612740.0,NOP,New Orleans Pelicans,PRRollman,Defensive,0.531,56.0,0.032,1.067,0.429,0.133,0.0,0.133,0.067,0.467,0.536,15.0,16.0,6.0,14.0,8.0,,
22023,1626196.0,Josh Richardson,1610612748.0,MIA,Miami Heat,PRRollman,Defensive,0.531,43.0,0.039,1.067,0.385,0.133,0.0,0.133,0.0,0.467,0.423,15.0,16.0,5.0,13.0,8.0,,
22023,202684.0,Tristan Thompson,1610612739.0,CLE,Cleveland Cavaliers,PRRollman,Defensive,0.531,35.0,0.06,1.067,0.429,0.067,0.067,0.067,0.067,0.4,0.536,15.0,16.0,6.0,14.0,8.0,,
22023,1628418.0,Thomas Bryant,1610612748.0,MIA,Miami Heat,PRRollman,Defensive,0.531,26.0,0.099,1.067,0.357,0.067,0.0,0.067,0.0,0.4,0.5,15.0,16.0,5.0,14.0,9.0,,
22023,1630573.0,Sam Hauser,1610612738.0,BOS,Boston Celtics,PRRollman,Defensive,0.298,78.0,0.025,1.231,0.5,0.077,0.077,0.077,0.077,0.462,0.625,13.0,16.0,6.0,12.0,6.0,,
22023,1628371.0,Jonathan Isaac,1610612753.0,ORL,Orlando Magic,PRRollman,Defensive,0.298,56.0,0.039,1.231,0.545,0.154,0.0,0.154,0.0,0.538,0.682,13.0,16.0,6.0,11.0,5.0,,
22023,202722.0,Davis Bertans,1610612766.0,CHA,Charlotte Hornets,PRRollman,Defensive,0.298,26.0,0.063,1.231,0.545,0.077,0.154,0.077,0.077,0.462,0.682,13.0,16.0,6.0,11.0,5.0,,
22023,1641717.0,Cason Wallace,1610612760.0,OKC,Oklahoma City Thunder,PRRollman,Defensive,0.171,82.0,0.016,1.333,0.545,0.0,0.083,0.0,0.0,0.5,0.727,12.0,16.0,6.0,11.0,5.0,,
22023,1629661.0,Cameron Johnson,1610612751.0,BKN,Brooklyn Nets,PRRollman,Defensive,0.171,58.0,0.027,1.333,0.455,0.083,0.0,0.083,0.0,0.5,0.636,12.0,16.0,5.0,11.0,6.0,,
22023,1628971.0,Bruce Brown,1610612754.0,IND,Indiana Pacers,PRRollman,Defensive,0.092,32.0,0.027,1.455,0.6,0.091,0.091,0.091,0.091,0.545,0.75,11.0,16.0,6.0,10.0,4.0,,
22023,203081.0,Damian Lillard,1610612749.0,MIL,Milwaukee Bucks,PRRollman,Defensive,0.931,71.0,0.031,0.654,0.273,0.077,0.115,0.077,0.038,0.269,0.341,26.0,17.0,6.0,22.0,16.0,,
22023,203944.0,Julius Randle,1610612752.0,NYK,New York Knicks,PRRollman,Defensive,0.919,45.0,0.045,0.68,0.304,0.0,0.08,0.0,0.0,0.28,0.37,25.0,17.0,7.0,23.0,16.0,,
22023,1631218.0,Trayce Jackson-Davis,1610612744.0,GSW,Golden State Warriors,PRRollman,Defensive,0.873,60.0,0.044,0.773,0.389,0.045,0.136,0.045,0.0,0.364,0.417,22.0,17.0,7.0,18.0,11.0,,
22023,1628963.0,Marvin Bagley III,1610612765.0,DET,Detroit Pistons,PRRollman,Defensive,0.754,26.0,0.072,0.895,0.375,0.053,0.105,0.053,0.0,0.368,0.469,19.0,17.0,6.0,16.0,10.0,,
22023,1630200.0,Tre Jones,1610612759.0,SAS,San Antonio Spurs,PRRollman,Defensive,0.548,77.0,0.02,1.063,0.4,0.063,0.063,0.063,0.063,0.375,0.533,16.0,17.0,6.0,15.0,9.0,,
22023,1626156.0,D'Angelo Russell,1610612747.0,LAL,Los Angeles Lakers,PRRollman,Defensive,0.958,75.0,0.036,0.621,0.259,0.069,0.034,0.069,0.034,0.276,0.296,29.0,18.0,7.0,27.0,20.0,,
22023,1626171.0,Bobby Portis,1610612749.0,MIL,Milwaukee Bucks,PRRollman,Defensive,0.888,78.0,0.035,0.75,0.304,0.042,0.042,0.042,0.042,0.292,0.37,24.0,18.0,7.0,23.0,16.0,,
22023,203482.0,Kelly Olynyk,1610612761.0,TOR,Toronto Raptors,PRRollman,Defensive,0.833,28.0,0.06,0.818,0.333,0.045,0.0,0.045,0.0,0.364,0.405,22.0,18.0,7.0,21.0,14.0,,
22023,1630178.0,Tyrese Maxey,1610612755.0,PHI,Philadelphia 76ers,PRRollman,Defensive,0.791,70.0,0.027,0.857,0.353,0.143,0.095,0.095,0.048,0.333,0.471,21.0,18.0,6.0,17.0,11.0,,
22023,1631212.0,Peyton Watson,1610612743.0,DEN,Denver Nuggets,PRRollman,Defensive,0.749,80.0,0.031,0.9,0.389,0.1,0.05,0.05,0.05,0.4,0.417,20.0,18.0,7.0,18.0,11.0,,
22023,1630581.0,Josh Giddey,1610612760.0,OKC,Oklahoma City Thunder,PRRollman,Defensive,0.749,80.0,0.032,0.9,0.4,0.15,0.15,0.15,0.05,0.4,0.467,20.0,18.0,6.0,15.0,9.0,,
22023,1629652.0,Luguentz Dort,1610612760.0,OKC,Oklahoma City Thunder,PRRollman,Defensive,0.654,79.0,0.019,1.0,0.4,0.167,0.056,0.167,0.056,0.389,0.533,18.0,18.0,6.0,15.0,9.0,,
22023,1641739.0,Toumani Camara,1610612757.0,POR,Portland Trail Blazers,PRRollman,Defensive,0.456,69.0,0.026,1.125,0.462,0.063,0.125,0.063,0.0,0.438,0.577,16.0,18.0,6.0,13.0,7.0,,
22023,1629048.0,Goga Bitadze,1610612753.0,ORL,Orlando Magic,PRRollman,Defensive,0.346,42.0,0.031,1.2,0.571,0.0,0.067,0.0,0.0,0.533,0.643,15.0,18.0,8.0,14.0,6.0,,
22023,1630209.0,Omer Yurtseven,1610612762.0,UTA,Utah Jazz,PRRollman,Defensive,0.346,31.0,0.065,1.2,0.571,0.067,0.067,0.067,0.067,0.533,0.607,15.0,18.0,8.0,14.0,6.0,,
22023,1641709.0,Ausar Thompson,1610612765.0,DET,Detroit Pistons,PRRollman,Defensive,0.059,63.0,0.019,1.5,0.583,0.083,0.0,0.083,0.083,0.583,0.708,12.0,18.0,7.0,12.0,5.0,,
22023,1629018.0,Gary Trent Jr.,1610612761.0,TOR,Toronto Raptors,PRRollman,Defensive,0.059,69.0,0.026,1.5,0.6,0.25,0.0,0.167,0.083,0.667,0.7,12.0,18.0,6.0,10.0,4.0,,
22023,202711.0,Bojan Bogdanovic,1610612765.0,DET,Detroit Pistons,PRRollman,Defensive,0.059,28.0,0.048,1.5,0.667,0.25,0.083,0.25,0.083,0.667,0.778,12.0,18.0,6.0,9.0,3.0,,
22023,1629599.0,Amir Coffey,1610612746.0,LAC,LA Clippers,PRRollman,Defensive,0.031,66.0,0.021,1.636,0.7,0.0,0.091,0.0,0.0,0.636,0.9,11.0,18.0,7.0,10.0,3.0,,
22023,1631103.0,Malaki Branham,1610612759.0,SAS,San Antonio Spurs,PRRollman,Defensive,0.031,69.0,0.023,1.636,0.7,0.0,0.091,0.0,0.0,0.636,0.9,11.0,18.0,7.0,10.0,3.0,,
22023,1631121.0,Bryce McGowens,1610612766.0,CHA,Charlotte Hornets,PRRollman,Defensive,0.008,50.0,0.034,1.8,0.778,0.1,0.0,0.1,0.0,0.8,0.889,10.0,18.0,7.0,9.0,2.0,,
22023,1627750.0,Jamal Murray,1610612743.0,DEN,Denver Nuggets,PRRollman,Defensive,0.9,59.0,0.036,0.731,0.333,0.0,0.077,0.0,0.0,0.308,0.396,26.0,19.0,8.0,24.0,16.0,,
22023,1627747.0,Caris LeVert,1610612739.0,CLE,Cleveland Cavaliers,PRRollman,Defensive,0.742,66.0,0.031,0.905,0.412,0.048,0.143,0.048,0.0,0.381,0.529,21.0,19.0,7.0,17.0,10.0,,
22023,1630167.0,Obi Toppin,1610612754.0,IND,Indiana Pacers,PRRollman,Defensive,0.564,80.0,0.034,1.056,0.353,0.056,0.0,0.056,0.0,0.389,0.529,18.0,19.0,6.0,17.0,11.0,,
22023,1629628.0,RJ Barrett,1610612761.0,TOR,Toronto Raptors,PRRollman,Defensive,0.564,32.0,0.045,1.056,0.471,0.0,0.056,0.0,0.0,0.444,0.559,18.0,19.0,8.0,17.0,9.0,,
22023,203952.0,Andrew Wiggins,1610612744.0,GSW,Golden State Warriors,PRRollman,Defensive,0.471,71.0,0.025,1.118,0.4,0.118,0.0,0.118,0.0,0.471,0.567,17.0,19.0,6.0,15.0,9.0,,
22023,202704.0,Reggie Jackson,1610612743.0,DEN,Denver Nuggets,PRRollman,Defensive,0.371,82.0,0.025,1.188,0.5,0.25,0.125,0.25,0.0,0.563,0.65,16.0,19.0,5.0,10.0,5.0,,
22023,1641711.0,Gradey Dick,1610612761.0,TOR,Toronto Raptors,PRRollman,Defensive,0.371,58.0,0.039,1.188,0.571,0.125,0.063,0.125,0.063,0.563,0.643,16.0,19.0,8.0,14.0,6.0,,
22023,1626204.0,Larry Nance Jr.,1610612740.0,NOP,New Orleans Pelicans,PRRollman,Defensive,0.242,57.0,0.033,1.267,0.533,0.0,0.0,0.0,0.0,0.533,0.633,15.0,19.0,8.0,15.0,7.0,,
22023,1631128.0,Christian Braun,1610612743.0,DEN,Denver Nuggets,PRRollman,Defensive,0.085,80.0,0.024,1.462,0.583,0.0,0.077,0.0,0.0,0.538,0.792,13.0,19.0,7.0,12.0,5.0,,
22023,1631097.0,Bennedict Mathurin,1610612754.0,IND,Indiana Pacers,PRRollman,Defensive,0.085,58.0,0.03,1.462,0.6,0.077,0.154,0.077,0.0,0.538,0.85,13.0,19.0,6.0,10.0,4.0,,
22023,1629640.0,Keldon Johnson,1610612759.0,SAS,San Antonio Spurs,PRRollman,Defensive,0.042,69.0,0.018,1.583,0.636,0.0,0.083,0.0,0.0,0.583,0.864,12.0,19.0,7.0,11.0,4.0,,
22023,1628960.0,Grayson Allen,1610612756.0,PHX,Phoenix Suns,PRRollman,Defensive,0.892,74.0,0.028,0.741,0.333,0.037,0.074,0.037,0.0,0.333,0.396,27.0,20.0,8.0,24.0,16.0,,
22023,1629012.0,Collin Sexton,1610612762.0,UTA,Utah Jazz,PRRollman,Defensive,0.817,78.0,0.04,0.833,0.286,0.083,0.042,0.083,0.0,0.333,0.381,24.0,20.0,6.0,21.0,15.0,,
22023,1629636.0,Darius Garland,1610612739.0,CLE,Cleveland Cavaliers,PRRollman,Defensive,0.773,56.0,0.038,0.87,0.304,0.0,0.0,0.0,0.0,0.304,0.435,23.0,20.0,7.0,23.0,16.0,,
22023,1641871.0,Duop Reath,1610612757.0,POR,Portland Trail Blazers,PRRollman,Defensive,0.654,64.0,0.034,1.0,0.353,0.1,0.05,0.1,0.0,0.4,0.471,20.0,20.0,6.0,17.0,11.0,,
22023,1630162.0,Anthony Edwards,1610612750.0,MIN,Minnesota Timberwolves,PRRollman,Defensive,0.569,79.0,0.023,1.053,0.444,0.0,0.053,0.0,0.0,0.421,0.556,19.0,20.0,8.0,18.0,10.0,,
22023,203914.0,Gary Harris,1610612753.0,ORL,Orlando Magic,PRRollman,Defensive,0.388,54.0,0.042,1.176,0.5,0.0,0.059,0.0,0.0,0.471,0.625,17.0,20.0,8.0,16.0,8.0,,
22023,1627736.0,Malik Beasley,1610612749.0,MIL,Milwaukee Bucks,PRRollman,Defensive,0.268,78.0,0.017,1.25,0.438,0.0,0.0,0.0,0.0,0.438,0.625,16.0,20.0,7.0,16.0,9.0,,
22023,1630169.0,Tyrese Haliburton,1610612754.0,IND,Indiana Pacers,PRRollman,Defensive,0.268,68.0,0.026,1.25,0.5,0.063,0.063,0.063,0.0,0.5,0.643,16.0,20.0,7.0,14.0,7.0,,
22023,1628989.0,Kevin Huerter,1610612758.0,SAC,Sacramento Kings,PRRollman,Defensive,0.268,60.0,0.031,1.25,0.5,0.0,0.0,0.0,0.0,0.5,0.625,16.0,20.0,8.0,16.0,8.0,,
22023,203114.0,Khris Middleton,1610612749.0,MIL,Milwaukee Bucks,PRRollman,Defensive,0.268,52.0,0.033,1.25,0.467,0.063,0.0,0.063,0.0,0.5,0.6,16.0,20.0,7.0,15.0,8.0,,
22023,202691.0,Klay Thompson,1610612744.0,GSW,Golden State Warriors,PRRollman,Defensive,0.171,77.0,0.022,1.333,0.643,0.067,0.0,0.067,0.0,0.667,0.679,15.0,20.0,9.0,14.0,5.0,,
22023,1630579.0,Jericho Sims,1610612752.0,NYK,New York Knicks,PRRollman,Defensive,0.108,28.0,0.062,1.429,0.583,0.071,0.071,0.071,0.0,0.571,0.75,14.0,20.0,7.0,12.0,5.0,,
22023,1629684.0,Grant Williams,1610612742.0,DAL,Dallas Mavericks,PRRollman,Defensive,0.027,44.0,0.026,1.667,0.727,0.0,0.083,0.0,0.0,0.667,0.909,12.0,20.0,8.0,11.0,3.0,,
22023,203995.0,Vasilije Micic,1610612766.0,CHA,Charlotte Hornets,PRRollman,Defensive,0.004,30.0,0.047,1.818,0.714,0.273,0.091,0.182,0.0,0.727,1.071,11.0,20.0,5.0,7.0,2.0,,
22023,1629130.0,Duncan Robinson,1610612748.0,MIA,Miami Heat,PRRollman,Defensive,0.869,68.0,0.056,0.778,0.333,0.185,0.148,0.185,0.0,0.37,0.417,27.0,21.0,6.0,18.0,12.0,,
22023,202695.0,Kawhi Leonard,1610612746.0,LAC,LA Clippers,PRRollman,Defensive,0.769,68.0,0.036,0.875,0.474,0.042,0.167,0.042,0.0,0.417,0.526,24.0,21.0,9.0,19.0,10.0,,
22023,1628963.0,Marvin Bagley III,1610612764.0,WAS,Washington Wizards,PRRollman,Defensive,0.685,24.0,0.074,0.955,0.409,0.0,0.0,0.0,0.0,0.409,0.477,22.0,21.0,9.0,22.0,13.0,,
22023,1628370.0,Malik Monk,1610612758.0,SAC,Sacramento Kings,PRRollman,Defensive,0.654,70.0,0.04,1.0,0.313,0.143,0.095,0.143,0.0,0.381,0.469,21.0,21.0,5.0,16.0,11.0,,
22023,1627936.0,Alex Caruso,1610612741.0,CHI,Chicago Bulls,PRRollman,Defensive,0.397,71.0,0.02,1.167,0.438,0.111,0.0,0.056,0.0,0.5,0.531,18.0,21.0,7.0,16.0,9.0,,
22023,1627742.0,Brandon Ingram,1610612740.0,NOP,New Orleans Pelicans,PRRollman,Defensive,0.397,63.0,0.033,1.167,0.529,0.0,0.056,0.0,0.0,0.5,0.618,18.0,21.0,9.0,17.0,8.0,,
22023,1630224.0,Jalen Green,1610612745.0,HOU,Houston Rockets,PRRollman,Defensive,0.292,82.0,0.023,1.235,0.571,0.0,0.176,0.0,0.0,0.471,0.75,17.0,21.0,8.0,14.0,6.0,,
22023,1630595.0,Cade Cunningham,1610612765.0,DET,Detroit Pistons,PRRollman,Defensive,0.185,62.0,0.023,1.313,0.563,0.063,0.0,0.063,0.063,0.563,0.656,16.0,21.0,9.0,16.0,7.0,,
22023,1630170.0,Devin Vassell,1610612759.0,SAS,San Antonio Spurs,PRRollman,Defensive,0.059,68.0,0.026,1.5,0.583,0.143,0.0,0.143,0.0,0.643,0.708,14.0,21.0,7.0,12.0,5.0,,
22023,1627741.0,Buddy Hield,1610612754.0,IND,Indiana Pacers,PRRollman,Defensive,0.038,50.0,0.026,1.615,0.667,0.154,0.0,0.154,0.077,0.692,0.75,13.0,21.0,8.0,12.0,4.0,,
22023,201950.0,Jrue Holiday,1610612738.0,BOS,Boston Celtics,PRRollman,Defensive,0.915,68.0,0.035,0.688,0.3,0.031,0.063,0.031,0.031,0.281,0.35,32.0,22.0,9.0,30.0,21.0,,
22023,1641726.0,Dereck Lively II,1610612742.0,DAL,Dallas Mavericks,PRRollman,Defensive,0.865,55.0,0.044,0.786,0.333,0.071,0.107,0.071,0.036,0.321,0.396,28.0,22.0,8.0,24.0,16.0,,
22023,1629029.0,Luka Dončić,1610612742.0,DAL,Dallas Mavericks,PRRollman,Defensive,0.838,70.0,0.031,0.815,0.333,0.037,0.074,0.037,0.0,0.333,0.438,27.0,22.0,8.0,24.0,16.0,,
22023,203084.0,Harrison Barnes,1610612758.0,SAC,Sacramento Kings,PRRollman,Defensive,0.803,81.0,0.03,0.846,0.364,0.038,0.115,0.038,0.0,0.346,0.455,26.0,22.0,8.0,22.0,14.0,,
22023,1641998.0,Trey Jemison III,1610612763.0,MEM,Memphis Grizzlies,PRRollman,Defensive,0.654,22.0,0.079,1.0,0.421,0.136,0.091,0.136,0.091,0.409,0.5,22.0,22.0,8.0,19.0,11.0,,
22023,203992.0,Bogdan Bogdanović,1610612737.0,ATL,Atlanta Hawks,PRRollman,Defensive,0.575,79.0,0.024,1.048,0.421,0.0,0.095,0.0,0.0,0.381,0.579,21.0,22.0,8.0,19.0,11.0,,
22023,201142.0,Kevin Durant,1610612756.0,PHX,Phoenix Suns,PRRollman,Defensive,0.575,74.0,0.026,1.048,0.438,0.095,0.143,0.095,0.0,0.429,0.563,21.0,22.0,7.0,16.0,9.0,,
22023,203937.0,Kyle Anderson,1610612750.0,MIN,Minnesota Timberwolves,PRRollman,Defensive,0.486,78.0,0.031,1.1,0.556,0.0,0.1,0.0,0.0,0.5,0.611,20.0,22.0,10.0,18.0,8.0,,
22023,1628969.0,Mikal Bridges,1610612751.0,BKN,Brooklyn Nets,PRRollman,Defensive,0.415,82.0,0.021,1.158,0.563,0.053,0.105,0.053,0.0,0.526,0.656,19.0,22.0,9.0,16.0,7.0,,
22023,1630560.0,Cam Thomas,1610612751.0,BKN,Brooklyn Nets,PRRollman,Defensive,0.415,66.0,0.027,1.158,0.588,0.053,0.105,0.053,0.053,0.526,0.647,19.0,22.0,10.0,17.0,7.0,,
22023,203482.0,Kelly Olynyk,1610612762.0,UTA,Utah Jazz,PRRollman,Defensive,0.415,48.0,0.052,1.158,0.444,0.053,0.0,0.053,0.0,0.474,0.583,19.0,22.0,8.0,18.0,10.0,,
22023,1628997.0,Caleb Martin,1610612748.0,MIA,Miami Heat,PRRollman,Defensive,0.312,63.0,0.026,1.222,0.563,0.0,0.111,0.0,0.0,0.5,0.688,18.0,22.0,9.0,16.0,7.0,,
22023,1626220.0,Royce O'Neale,1610612751.0,BKN,Brooklyn Nets,PRRollman,Defensive,0.023,49.0,0.033,1.692,0.6,0.308,0.0,0.308,0.077,0.692,0.75,13.0,22.0,6.0,10.0,4.0,,
22023,1626179.0,Terry Rozier,1610612748.0,MIA,Miami Heat,PRRollman,Defensive,0.0,31.0,0.03,1.833,0.818,0.083,0.0,0.083,0.0,0.75,1.0,12.0,22.0,9.0,11.0,2.0,,
22023,201567.0,Kevin Love,1610612748.0,MIA,Miami Heat,PRRollman,Defensive,0.762,50.0,0.081,0.885,0.4,0.038,0.0,0.038,0.0,0.423,0.42,26.0,23.0,10.0,25.0,15.0,,
22023,1626162.0,Kelly Oubre Jr.,1610612755.0,PHI,Philadelphia 76ers,PRRollman,Defensive,0.323,68.0,0.028,1.211,0.563,0.053,0.158,0.053,0.053,0.474,0.688,19.0,23.0,9.0,16.0,7.0,,
22023,1631133.0,Jabari Walker,1610612757.0,POR,Portland Trail Blazers,PRRollman,Defensive,0.232,70.0,0.032,1.278,0.571,0.111,0.111,0.056,0.0,0.556,0.679,18.0,23.0,8.0,14.0,6.0,,
22023,1630168.0,Onyeka Okongwu,1610612737.0,ATL,Atlanta Hawks,PRRollman,Defensive,0.346,53.0,0.034,1.2,0.529,0.05,0.1,0.0,0.0,0.45,0.706,20.0,24.0,9.0,17.0,8.0,,
22023,202710.0,Jimmy Butler III,1610612748.0,MIA,Miami Heat,PRRollman,Defensive,0.346,60.0,0.034,1.2,0.6,0.05,0.2,0.0,0.0,0.5,0.733,20.0,24.0,9.0,15.0,6.0,,
22023,203484.0,Kentavious Caldwell-Pope,1610612743.0,DEN,Denver Nuggets,PRRollman,Defensive,0.25,76.0,0.026,1.263,0.563,0.053,0.105,0.053,0.0,0.526,0.688,19.0,24.0,9.0,16.0,7.0,,
